word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
ärgaks;VERB;O;1;no;1;17950;932062911
piknikul;NOUN;O;9;no;593;17950;932062911
.;PUNCT;O;419;no;0;17950;932062911
tere;INTJ;O;4;yes;149143;17950;932062911
kaunist;ADJ;O;1;no;13562;17950;932062911
nädala;NOUN;O;2;no;1;17950;932062911
vahetust;NOUN;O;1;no;15376;17950;932062911
aeg;NOUN;O;5;no;1;17950;932062911
on;AUX;O;549;yes;1;17950;932062911
jälle;ADV;O;8;no;3;17950;932062911
raadio;NOUN;O;2;no;31472;17950;932062911
kahes;NUM;O;3;no;35977;17950;932062911
saate;NOUN;O;4;yes;170136;17950;932062911
ärgaks;NOUN;O;1;no;1;17950;932062911
käes;NOUN;O;3;yes;144526;17950;932062911
nimi;NOUN;O;1;no;1;17950;932062911
Urmas;PROPN;O;5;no;1;17950;932062911
Vaino;PROPN;O;1;no;5464;17950;932062911
ja;CCONJ;O;482;yes;1;17950;932062911
järgmised;ADJ;O;1;yes;55731;17950;932062911
kaks;NUM;O;13;no;2;17950;932062911
tundi;NOUN;O;5;no;179391;17950;932062911
mul;PRON;O;39;yes;1;17950;932062911
väga;ADV;O;81;yes;2;17950;932062911
hea;ADJ;O;22;no;2;17950;932062911
meel;NOUN;O;2;no;66527;17950;932062911
vestelda;VERB;O;1;no;5499;17950;932062911
,;PUNCT;O;2225;no;0;17950;932062911
kuulata;VERB;O;3;no;1;17950;932062911
ka;ADV;O;145;yes;3;17950;932062911
järjekordse;ADJ;O;2;no;13054;17950;932062911
saatekülalise;NOUN;O;1;no;290;17950;932062911
pikniku;NOUN;O;3;no;1801;17950;932062911
külalise;NOUN;O;1;no;3002;17950;932062911
kaasa;ADV;O;10;no;1;17950;932062911
toodud;ADJ;O;1;no;1;17950;932062911
muusikat;NOUN;O;5;no;53747;17950;932062911
tänane;ADJ;O;2;no;36646;17950;932062911
külaline;NOUN;O;5;no;14450;17950;932062911
Reimo;PROPN;O;9;no;3535;17950;932062911
Mets;PROPN;O;5;no;6327;17950;932062911
