word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
siin;ADV;O;2;yes;1;454;932062911
ola;NOUN;O;1;no;401;454;932062911
maod;NOUN;O;1;no;1475;454;932062911
taksos;NOUN;O;1;no;881;454;932062911
vaevalt;ADV;O;1;no;43170;454;932062911
paarikümne;NUM;O;1;no;8650;454;932062911
meetrise;ADJ;O;1;no;2142;454;932062911
nähtavusega;NOUN;O;1;no;995;454;932062911
lumetuisus;NOUN;O;1;no;82;454;932062911
saabusid;VERB;O;1;no;9285;454;932062911
Vanemuise;PROPN;O;2;no;15152;454;932062911
teatritrupp;NOUN;O;1;no;273;454;932062911
eile;ADV;O;2;no;1;454;932062911
lõuna;NOUN;O;1;no;28293;454;932062911
paiku;ADP;O;1;yes;46085;454;932062911
Ostravast;PROPN;O;1;no;15;454;932062911
siia;ADV;O;2;yes;1;454;932062911
moraavia;ADJ;O;1;no;0;454;932062911
kunagisse;ADJ;O;1;no;469;454;932062911
pealinna;NOUN;O;1;no;26811;454;932062911
lõpetama;VERB;O;1;no;10729;454;932062911
oma;PRON;O;2;yes;1;454;932062911
seekordset;ADJ;O;1;no;656;454;932062911
külalisesinemisi;NOUN;O;1;no;19;454;932062911
,;PUNCT;O;32;no;0;454;932062911
Tšehhoslovakkia;PROPN;O;2;no;1729;454;932062911
üleeelne;ADJ;O;1;no;0;454;932062911
laudalüürika;NOUN;O;1;no;16;454;932062911
läks;VERB;O;1;yes;322964;454;932062911
Poola;PROPN;O;1;no;57653;454;932062911
piirile;NOUN;O;1;no;6713;454;932062911
sealses;ADJ;O;1;no;4021;454;932062911
keski;NOUN;O;1;no;2006;454;932062911
Esseni;PROPN;O;1;no;218;454;932062911
linnas;NOUN;O;1;no;1;454;932062911
.;PUNCT;O;21;no;0;454;932062911
trupi;NOUN;O;1;no;1908;454;932062911
hinnangut;NOUN;O;1;no;8996;454;932062911
mööda;ADP;O;1;yes;1;454;932062911
paremini;ADV;O;1;no;1;454;932062911
kui;SCONJ;O;4;yes;1;454;932062911
kaks;NUM;O;1;no;2;454;932062911
päeva;NOUN;O;1;no;454271;454;932062911
varem;ADV;O;1;no;1;454;932062911
Astrahani;PROPN;O;1;no;213;454;932062911
etenduse;NOUN;O;1;no;13070;454;932062911
järgsed;ADJ;O;1;no;703;454;932062911
publiku;NOUN;O;1;no;25535;454;932062911
küsitlemisel;NOUN;O;1;no;211;454;932062911
kinnitasid;VERB;O;1;no;9705;454;932062911
Eesti;PROPN;O;2;no;1;454;932062911
inimeste;NOUN;O;2;no;298555;454;932062911
probleemid;NOUN;O;2;no;59031;454;932062911
on;AUX;O;15;yes;1;454;932062911
ka;ADV;O;8;yes;3;454;932062911
siinse;ADJ;O;2;no;10244;454;932062911
maa;NOUN;O;1;no;1;454;932062911
et;SCONJ;O;13;yes;1;454;932062911
nende;PRON;O;1;yes;2;454;932062911
hulgas;ADP;O;1;yes;147342;454;932062911
veerasid;ADJ;O;1;no;0;454;932062911
tornitaate;NOUN;O;1;no;0;454;932062911
Anthony;PROPN;O;1;no;6840;454;932062911
moodi;ADP;O;1;no;58888;454;932062911
mees;NOUN;O;1;no;1;454;932062911
ja;CCONJ;O;6;yes;1;454;932062911
nii;ADV;O;4;yes;1;454;932062911
edasi;ADV;O;1;yes;1;454;932062911
kuigi;SCONJ;O;1;yes;497733;454;932062911
jah;ADV;O;1;yes;408065;454;932062911
arvasid;VERB;O;1;no;11328;454;932062911
praeguseks;ADJ;O;1;yes;45179;454;932062911
ajaks;NOUN;O;1;no;120478;454;932062911
neid;DET;O;1;yes;1;454;932062911
probleeme;NOUN;O;1;no;112833;454;932062911
vähem;ADV;O;1;no;1;454;932062911
