word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;3058;932062911
õhtust;NOUN;O;1;no;10221;3058;932062911
,;PUNCT;O;230;no;0;3058;932062911
kell;NOUN;O;1;no;675076;3058;932062911
sai;VERB;O;3;yes;1;3058;932062911
kuus;NOUN;O;1;no;154867;3058;932062911
.;PUNCT;O;173;no;0;3058;932062911
Eesti;PROPN;O;8;no;1;3058;932062911
raadio;NOUN;O;2;no;31472;3058;932062911
uudistetoimetus;NOUN;O;1;no;147;3058;932062911
teeb;VERB;O;3;yes;1;3058;932062911
kokkuvõtte;NOUN;O;2;no;9261;3058;932062911
reedest;NOUN;O;1;no;4730;3058;932062911
11.-st;ADJ;O;1;no;0;3058;932062911
veebruarist;NOUN;O;1;no;9120;3058;932062911
toimetaja;NOUN;O;2;no;22523;3058;932062911
Mall;PROPN;O;2;no;4969;3058;932062911
Mälberg;PROPN;O;2;no;1352;3058;932062911
peaminister;NOUN;O;8;no;62055;3058;932062911
Juhan;PROPN;O;4;no;24915;3058;932062911
Parts;PROPN;O;3;yes;4523;3058;932062911
soovitab;VERB;O;1;no;44553;3058;932062911
reformierakonnal;NOUN;O;1;no;207;3058;932062911
kibestumisest;NOUN;O;1;no;136;3058;932062911
tema;PRON;O;6;yes;1;3058;932062911
vastu;ADP;O;2;yes;1;3058;932062911
üle;ADV;O;4;yes;2;3058;932062911
saada;VERB;O;3;yes;1;3058;932062911
jätkata;VERB;O;4;no;63673;3058;932062911
koalitsioonis;NOUN;O;3;no;2706;3058;932062911
kinnitas;VERB;O;3;no;89392;3058;932062911
et;SCONJ;O;84;yes;1;3058;932062911
ei;AUX;O;32;yes;13;3058;932062911
kavatse;VERB;O;1;no;15279;3058;932062911
valitsusliidu;NOUN;O;1;no;986;3058;932062911
püsimise;NOUN;O;1;no;3119;3058;932062911
nimel;ADP;O;3;no;114156;3058;932062911
ise;ADV;O;3;yes;1;3058;932062911
tagasi;ADV;O;3;yes;2;3058;932062911
astuda;VERB;O;1;no;39262;3058;932062911
Rahvaliidu;NOUN;O;2;no;1296;3058;932062911
juht;NOUN;O;5;no;161666;3058;932062911
arvab;VERB;O;2;no;47420;3058;932062911
Reformierakond;PROPN;O;5;no;14187;3058;932062911
ja;CCONJ;O;75;yes;1;3058;932062911
Res;PROPN;O;6;no;0;3058;932062911
Publica;PROPN;O;4;no;5808;3058;932062911
peaksid;AUX;O;3;yes;142200;3058;932062911
asjad;NOUN;O;3;no;203710;3058;932062911
selgeks;ADJ;O;2;no;81213;3058;932062911
rääkima;VERB;O;1;no;46461;3058;932062911
see;PRON;O;15;yes;1;3058;932062911
on;AUX;O;99;yes;1;3058;932062911
ainus;ADJ;O;2;no;1;3058;932062911
tee;NOUN;O;2;yes;1;3058;932062911
koos;ADV;O;2;yes;1;3058;932062911
jätkamiseks;NOUN;O;2;no;5380;3058;932062911
opositsioonierakondade;NOUN;O;2;no;467;3058;932062911
esindajad;NOUN;O;2;no;1;3058;932062911
väga;ADV;O;10;yes;2;3058;932062911
tõenäoliseks;ADJ;O;1;no;2272;3058;932062911
praegune;ADJ;O;3;yes;62585;3058;932062911
valitsuskoalitsioon;NOUN;O;1;no;1059;3058;932062911
säilib;VERB;O;1;no;10424;3058;932062911
kuid;CCONJ;O;7;yes;1;3058;932062911
muudetakse;VERB;O;1;no;15366;3058;932062911
koalitsioonilepingut;NOUN;O;1;no;257;3058;932062911
võib-olla;ADV;O;6;yes;1;3058;932062911
vahetatakse;VERB;O;1;no;7192;3058;932062911
ka;ADV;O;17;yes;3;3058;932062911
peaministrid;NOUN;O;1;no;966;3058;932062911
valitsusjuhikoht;NOUN;O;1;no;0;3058;932062911
jääb;VERB;O;2;no;414110;3058;932062911
le;PROPN;O;1;no;1;3058;932062911
Keskerakonna;PROPN;O;2;no;34183;3058;932062911
