EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,1,2,1,1,2,1,1,0,15,raadio; singer; kaks; café
1,1,2,1,1,2,1,1,0,15,raadio; singer; kaks; café
1,1,2,1,1,2,1,1,0,15,raadio; singer; kaks; café
1,1,2,1,1,2,1,1,0,15,raadio; singer; kaks; café
1,1,3,1,1,2,1,1,0,15,raadio; kristo; kaks; draiv; café
1,2,4,1,1,2,1,1,0,15,draiv; rock; raadio; kristo; singer; kaks; café
4,0,4,1,1,1,1,2,0,15,draiv; rock; raadio; rajasaare; kristo; singer; kaks
3,0,2,0,1,1,1,3,0,15,raadio; rajasaare; singer; kaks; rock
3,1,2,0,1,2,1,2,0,15,raadio; singer; kaks; café; rock
1,0,3,0,1,1,1,1,0,15,raadio; kaks; café; rock
1,1,0,0,1,1,1,1,1,15,kaks; raadio
