Diversity,Model,Score
diversity_6,multi_e5,0.1485004688866918
diversity_7,multi_e5,0.14676516748549773
diversity_8,multi_e5,0.13403648470457036
diversity_4,multi_e5,0.1318479396516032
diversity_9,multi_e5,0.13163352987836993
diversity_5,multi_e5,0.1315437350794678
diversity_2,multi_e5,0.1309812034752695
diversity_3,multi_e5,0.1309812034752695
diversity_0,multi_e5,0.1309812034752695
diversity_1,multi_e5,0.1309812034752695
diversity_10,multi_e5,0.12344506387050246
diversity_6,MiniLM_multi,0.11806756093159602
diversity_7,MiniLM_multi,0.11745192753487387
diversity_6,EstBERT,0.11395434982496386
diversity_5,MiniLM_multi,0.11258583178087823
diversity_8,MiniLM_multi,0.11246648867701499
diversity_6,MiniLM-L12_multi,0.11149624749844048
diversity_5,EstBERT,0.1102067917367195
diversity_10,MiniLM_multi,0.10947896993691628
diversity_1,MiniLM_multi,0.10943766368172972
diversity_4,MiniLM_multi,0.10943766368172972
diversity_0,MiniLM_multi,0.10943766368172972
diversity_2,MiniLM_multi,0.10943766368172972
diversity_3,MiniLM_multi,0.10943766368172972
diversity_3,EstBERT,0.10814634138460247
diversity_4,EstBERT,0.10814634138460247
diversity_0,EstBERT,0.10814634138460247
diversity_2,EstBERT,0.10814634138460247
diversity_1,EstBERT,0.10814634138460247
diversity_9,MiniLM_multi,0.10814047542298318
diversity_9,MiniLM-L12_multi,0.10263327113107816
diversity_7,LaBSE,0.1024025027021673
diversity_8,MiniLM-L12_multi,0.10129070392589486
diversity_7,MiniLM-L12_multi,0.10009044545448054
diversity_8,LaBSE,0.0997432263060488
diversity_5,MiniLM-L12_multi,0.09875879692107761
diversity_6,LaBSE,0.09822947405764744
diversity_10,LaBSE,0.09706404843388848
diversity_9,LaBSE,0.09650768374117187
diversity_0,MiniLM-L12_multi,0.09570774457835862
diversity_3,MiniLM-L12_multi,0.09570774457835862
diversity_4,MiniLM-L12_multi,0.09570774457835862
diversity_1,MiniLM-L12_multi,0.09570774457835862
diversity_2,MiniLM-L12_multi,0.09570774457835862
diversity_3,est-roberta,0.09558416850702713
diversity_0,est-roberta,0.09512120554406417
diversity_2,est-roberta,0.09469385511671374
diversity_1,est-roberta,0.09469385511671374
diversity_7,EstBERT,0.09353130811683442
diversity_5,LaBSE,0.09303119167076856
diversity_4,est-roberta,0.09186929541715402
diversity_10,MiniLM-L12_multi,0.09145179787723647
diversity_1,LaBSE,0.09005659495017079
diversity_0,LaBSE,0.09005659495017079
diversity_2,LaBSE,0.09005659495017079
diversity_4,LaBSE,0.08992072545903815
diversity_3,LaBSE,0.08965976955334541
diversity_5,est-roberta,0.08911115946126266
diversity_9,EstBERT,0.08687512527605407
diversity_6,est-roberta,0.08637476631078282
diversity_8,EstBERT,0.08623134872618876
diversity_10,EstBERT,0.08214376177276074
diversity_7,est-roberta,0.07811051667153318
diversity_9,bertMulti,0.07387711638588831
diversity_6,bertMulti,0.07193263672649637
diversity_8,est-roberta,0.0709106104259613
diversity_0,bertMulti,0.07067166110367865
diversity_3,bertMulti,0.07024431067632822
diversity_1,bertMulti,0.07024431067632822
diversity_2,bertMulti,0.07024431067632822
diversity_4,bertMulti,0.07024431067632822
diversity_8,bertMulti,0.07019955075979328
diversity_5,bertMulti,0.06979115759159618
diversity_7,bertMulti,0.06578447624500257
diversity_10,est-roberta,0.06516256453098558
diversity_10,bertMulti,0.06494757703310336
diversity_9,est-roberta,0.06399161405521055
diversity_10,distilbertMulti,0.0547458780660535
diversity_7,xml_roberta,0.05322159809001915
diversity_4,xml_roberta,0.05311310034994246
diversity_8,xml_roberta,0.052928817040659146
diversity_5,xml_roberta,0.052776187019608074
diversity_6,xml_roberta,0.052740574483995536
diversity_1,xml_roberta,0.05269339943682049
diversity_9,xml_roberta,0.0525566012934434
diversity_2,xml_roberta,0.051856486593328706
diversity_3,xml_roberta,0.05156408893250998
diversity_0,xml_roberta,0.051292573167573165
diversity_8,distilbertMulti,0.050580529525704965
diversity_9,distilbertMulti,0.050545996157838266
diversity_10,xml_roberta,0.04979461790646002
diversity_6,distilbertMulti,0.04832598906941012
diversity_0,distilbertMulti,0.04832598906941012
diversity_5,distilbertMulti,0.04832598906941012
diversity_7,distilbertMulti,0.04795968870310976
diversity_4,distilbertMulti,0.047820938564359615
diversity_3,distilbertMulti,0.047820938564359615
diversity_2,distilbertMulti,0.047820938564359615
diversity_1,distilbertMulti,0.047820938564359615
