Diversity,Highest Average Score
0.0,0.09696494253176399
1.0,0.09696494253176399
2.0,0.09696494253176399
3.0,0.09696494253176399
4.0,0.09686438949003448
5.0,0.09899810998159811
6.0,0.10159320908804913
7.0,0.09983665058806958
8.0,0.09364163986455008
9.0,0.08500362437604439
10.0,0.0820992491006681
