Diversity,Average Score
diversity_2,0.029553067717785066
diversity_1,0.029501627388566962
diversity_0,0.029459985217295162
diversity_3,0.029383032533130002
diversity_4,0.02920497873543683
diversity_5,0.02740706574307939
diversity_7,0.025094150081594182
diversity_6,0.025065886345814106
diversity_8,0.024625190354923183
diversity_9,0.023773718338404155
diversity_10,0.02365679334510317
