Diversity,Model,Mean Score
6.0,multi_e5,0.0940036595034875
7.0,multi_e5,0.09298024305415947
4.0,multi_e5,0.08992466648005004
5.0,multi_e5,0.08952024982782637
2.0,multi_e5,0.08951495111419432
1.0,multi_e5,0.08951495111419432
3.0,multi_e5,0.08951495111419432
0.0,multi_e5,0.08951495111419432
8.0,multi_e5,0.08579623573212324
9.0,multi_e5,0.08191508574717209
