Diversity,Model,Score
diversity_1,LaBSE,0.05053693553035659
diversity_0,LaBSE,0.05053693553035659
diversity_2,LaBSE,0.05053693553035659
diversity_3,LaBSE,0.04917718417060523
diversity_4,LaBSE,0.046826582368249034
diversity_3,MiniLM_multi,0.04631414313431857
diversity_0,MiniLM_multi,0.04631414313431857
diversity_2,MiniLM_multi,0.04631414313431857
diversity_1,MiniLM_multi,0.04631414313431857
diversity_5,LaBSE,0.04585264605440044
diversity_4,MiniLM_multi,0.04578911260928805
diversity_6,LaBSE,0.04534919271761377
diversity_2,MiniLM-L12_multi,0.04442756520607398
diversity_3,MiniLM-L12_multi,0.04442756520607398
diversity_1,MiniLM-L12_multi,0.04442756520607398
diversity_4,MiniLM-L12_multi,0.04442756520607398
diversity_0,MiniLM-L12_multi,0.04442756520607398
diversity_7,LaBSE,0.04379075115917221
diversity_8,LaBSE,0.043787360787360785
diversity_9,LaBSE,0.04138320726878519
diversity_4,multi_e5,0.041061670298512404
diversity_5,MiniLM_multi,0.04084550196392302
diversity_3,multi_e5,0.04059870733554944
diversity_2,multi_e5,0.04059870733554944
diversity_0,multi_e5,0.04059870733554944
diversity_1,multi_e5,0.04059870733554944
diversity_5,MiniLM-L12_multi,0.0391270555305643
diversity_10,LaBSE,0.0387386091004512
diversity_5,multi_e5,0.038018904422413194
diversity_8,MiniLM_multi,0.03762232082407521
diversity_10,MiniLM_multi,0.037150161810249535
diversity_9,MiniLM_multi,0.03662931691440463
diversity_7,MiniLM-L12_multi,0.03562233460840272
diversity_7,MiniLM_multi,0.035445259170749366
diversity_6,MiniLM_multi,0.034092121567611766
diversity_6,MiniLM-L12_multi,0.03328128377470483
diversity_7,multi_e5,0.032338911088911085
diversity_8,MiniLM-L12_multi,0.031984403911648494
diversity_6,multi_e5,0.03191730053572159
diversity_9,MiniLM-L12_multi,0.03018317273541732
diversity_8,multi_e5,0.029710582627249293
diversity_10,multi_e5,0.0295684582636337
diversity_10,MiniLM-L12_multi,0.029130711551377184
diversity_9,multi_e5,0.029108102987101953
diversity_5,EstBERT,0.024577589077589074
diversity_0,EstBERT,0.024114626114626114
diversity_2,EstBERT,0.024114626114626114
diversity_4,EstBERT,0.024114626114626114
diversity_1,EstBERT,0.024114626114626114
diversity_3,EstBERT,0.024114626114626114
diversity_6,EstBERT,0.022388551263551264
diversity_0,est-roberta,0.02158763304596638
diversity_4,est-roberta,0.02158763304596638
diversity_1,est-roberta,0.02158763304596638
diversity_2,est-roberta,0.02158763304596638
diversity_3,est-roberta,0.02112467008300342
diversity_7,EstBERT,0.02027589694256361
diversity_5,est-roberta,0.0201061515644849
diversity_6,est-roberta,0.020008810633810634
diversity_8,EstBERT,0.019878570503570503
diversity_9,EstBERT,0.0185750592000592
diversity_10,EstBERT,0.017855667724088777
diversity_8,est-roberta,0.017509512092845427
diversity_7,est-roberta,0.017497252990674044
diversity_7,distilbertMulti,0.017367928611349663
diversity_5,distilbertMulti,0.017367928611349663
diversity_3,distilbertMulti,0.017367928611349663
diversity_6,distilbertMulti,0.017367928611349663
diversity_0,distilbertMulti,0.017367928611349663
diversity_1,distilbertMulti,0.017367928611349663
diversity_2,distilbertMulti,0.017367928611349663
diversity_4,distilbertMulti,0.017367928611349663
diversity_9,xml_roberta,0.017307543009297394
diversity_10,xml_roberta,0.016667812369566756
diversity_10,est-roberta,0.016630422047088714
diversity_9,est-roberta,0.016568693652026987
diversity_8,distilbertMulti,0.016515655884076937
diversity_10,distilbertMulti,0.016515655884076937
diversity_9,distilbertMulti,0.016515655884076937
diversity_8,xml_roberta,0.016126876697052137
diversity_5,xml_roberta,0.015872247067422504
diversity_7,xml_roberta,0.015525024845200283
diversity_6,xml_roberta,0.015525024845200283
diversity_4,xml_roberta,0.01544489664007208
diversity_3,xml_roberta,0.015097674417849857
diversity_2,xml_roberta,0.014805276757031144
diversity_1,xml_roberta,0.01434231379406818
diversity_0,xml_roberta,0.013967534252621972
diversity_10,bertMulti,0.01065364135539574
diversity_8,bertMulti,0.008491429866429865
diversity_7,bertMulti,0.00798399131732465
diversity_9,bertMulti,0.00769271339446778
diversity_1,bertMulti,0.006224793724793725
diversity_4,bertMulti,0.006224793724793725
diversity_3,bertMulti,0.006224793724793725
diversity_0,bertMulti,0.006224793724793725
diversity_2,bertMulti,0.006224793724793725
diversity_6,bertMulti,0.005662763162763163
diversity_5,bertMulti,0.004895567395567396
