Diversity,Highest Average Score
0.0,0.1309812034752695
1.0,0.1309812034752695
2.0,0.1309812034752695
3.0,0.1309812034752695
4.0,0.1318479396516032
5.0,0.1315437350794678
6.0,0.1485004688866918
7.0,0.14676516748549773
8.0,0.13403648470457036
9.0,0.13163352987836993
10.0,0.12344506387050246
