Diversity,Model,Score
diversity_6,multi_e5,0.10159320908804913
diversity_7,multi_e5,0.09983665058806958
diversity_5,multi_e5,0.09899810998159811
diversity_1,multi_e5,0.09696494253176399
diversity_0,multi_e5,0.09696494253176399
diversity_3,multi_e5,0.09696494253176399
diversity_2,multi_e5,0.09696494253176399
diversity_4,multi_e5,0.09686438949003448
diversity_8,multi_e5,0.09364163986455008
diversity_6,MiniLM_multi,0.08867400743677833
diversity_7,MiniLM_multi,0.08740312351238565
diversity_9,multi_e5,0.08500362437604439
diversity_8,MiniLM_multi,0.0846755697146564
diversity_6,MiniLM-L12_multi,0.08275454345371787
diversity_10,MiniLM_multi,0.0820992491006681
diversity_5,MiniLM_multi,0.08199303076238061
diversity_1,MiniLM_multi,0.0819191000634499
diversity_4,MiniLM_multi,0.0819191000634499
diversity_3,MiniLM_multi,0.0819191000634499
diversity_2,MiniLM_multi,0.0819191000634499
diversity_0,MiniLM_multi,0.0819191000634499
diversity_9,MiniLM_multi,0.08174375225832914
diversity_6,LaBSE,0.07802405788989897
diversity_4,EstBERT,0.07795243482962781
diversity_5,EstBERT,0.07774311482864114
diversity_7,MiniLM-L12_multi,0.07757418369002476
diversity_1,EstBERT,0.07752508440227739
diversity_3,EstBERT,0.07752508440227739
diversity_2,EstBERT,0.07752508440227739
diversity_0,EstBERT,0.07752508440227739
diversity_8,MiniLM-L12_multi,0.07688235781437536
diversity_10,multi_e5,0.07629879525454861
diversity_5,LaBSE,0.07591873468331156
diversity_4,LaBSE,0.07568017848642204
diversity_10,MiniLM-L12_multi,0.07529783755402951
diversity_5,MiniLM-L12_multi,0.07485386388637162
diversity_7,LaBSE,0.07456896489971825
diversity_0,MiniLM-L12_multi,0.0740364405689483
diversity_3,MiniLM-L12_multi,0.0740364405689483
diversity_2,MiniLM-L12_multi,0.0740364405689483
diversity_1,MiniLM-L12_multi,0.0740364405689483
diversity_4,MiniLM-L12_multi,0.07357347760598534
diversity_0,LaBSE,0.07319326180832889
diversity_2,LaBSE,0.07319326180832889
diversity_1,LaBSE,0.07319326180832889
diversity_3,LaBSE,0.07261514167138522
diversity_6,EstBERT,0.071452984231493
diversity_9,MiniLM-L12_multi,0.07090021414582819
diversity_3,est-roberta,0.06916447611365052
diversity_1,est-roberta,0.06870151315068757
diversity_0,est-roberta,0.06870151315068757
diversity_2,est-roberta,0.06870151315068757
diversity_4,est-roberta,0.06844778539695981
diversity_10,LaBSE,0.06576900901243007
diversity_9,LaBSE,0.06548199265665726
diversity_5,est-roberta,0.06425554245471686
diversity_8,LaBSE,0.062469874657697155
diversity_7,EstBERT,0.061960854691117846
diversity_6,est-roberta,0.060612745766254535
diversity_8,EstBERT,0.06056280675140325
diversity_10,EstBERT,0.057103998584261746
diversity_7,est-roberta,0.057100129235707155
diversity_9,EstBERT,0.056900701637543745
diversity_8,est-roberta,0.050804082207590986
diversity_9,est-roberta,0.046753348990191096
diversity_10,est-roberta,0.04595556652574197
diversity_2,bertMulti,0.04195460038661793
diversity_3,bertMulti,0.04195460038661793
diversity_1,bertMulti,0.04195460038661793
diversity_4,bertMulti,0.04195460038661793
diversity_0,bertMulti,0.0415272499592675
diversity_5,bertMulti,0.04118740461942216
diversity_9,distilbertMulti,0.039246257073011465
diversity_9,bertMulti,0.03917360539071065
diversity_8,distilbertMulti,0.038347688049442434
diversity_7,bertMulti,0.038206279263296804
diversity_10,distilbertMulti,0.03784327092660426
diversity_0,distilbertMulti,0.03722411255086693
diversity_8,bertMulti,0.03684934785811979
diversity_6,bertMulti,0.0368148692600447
diversity_5,distilbertMulti,0.03666855699531138
diversity_6,distilbertMulti,0.03666855699531138
diversity_1,distilbertMulti,0.03666855699531138
diversity_4,distilbertMulti,0.03666855699531138
diversity_2,distilbertMulti,0.03666855699531138
diversity_3,distilbertMulti,0.03666855699531138
diversity_7,distilbertMulti,0.036241206567960954
diversity_10,xml_roberta,0.0362237916404583
diversity_10,bertMulti,0.035527100656099625
diversity_0,xml_roberta,0.03351428379937152
diversity_2,xml_roberta,0.03340631306640079
diversity_1,xml_roberta,0.03333508799517571
diversity_6,xml_roberta,0.03274570053078825
diversity_3,xml_roberta,0.03271517550026322
diversity_4,xml_roberta,0.03258697037205809
diversity_5,xml_roberta,0.03208191986700759
diversity_8,xml_roberta,0.03187536716045488
diversity_7,xml_roberta,0.03172070700579473
diversity_9,xml_roberta,0.03109977700986473
