lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
raadiokuulaja;NOUN;O;1;no;841;4210;932062935
ilus;ADJ;O;7;no;314556;4210;932062935
pühapäev;NOUN;O;1;no;128715;4210;932062935
sina;PRON;O;1;yes;3743020;4210;932062935
.;PUNCT;O;220;no;0;4210;932062935
mina;PRON;O;66;yes;11780658;4210;932062935
olema;AUX;O;246;yes;44175173;4210;932062935
ühendama;VERB;O;1;no;101296;4210;932062935
hea;ADJ;O;1;no;1639322;4210;932062935
mitu;DET;O;3;yes;814408;4210;932062935
nädalavahetus;NOUN;O;1;no;115988;4210;932062935
nõukogu;NOUN;O;10;no;194580;4210;932062935
olm;NOUN;O;2;no;30;4210;932062935
kolm;PRON;O;1;no;673341;4210;932062935
seotud;ADJ;O;1;no;464937;4210;932062935
probleem;NOUN;O;5;no;549960;4210;932062935
,;PUNCT;O;347;no;0;4210;932062935
kuigi;SCONJ;O;1;yes;498107;4210;932062935
tema;PRON;O;64;yes;9154483;4210;932062935
ka;ADV;O;53;yes;7941300;4210;932062935
varasem;ADJ;O;1;no;124653;4210;932062935
aeg;NOUN;O;28;no;2435622;4210;932062935
näiteks;ADV;O;8;no;259375;4210;932062935
kui;SCONJ;O;27;yes;8878634;4210;932062935
selline;DET;O;3;yes;1661084;4210;932062935
inimene;NOUN;O;27;no;2519709;4210;932062935
nagu;SCONJ;O;7;yes;1699877;4210;932062935
professor;NOUN;O;1;no;52194;4210;932062935
Ivanov;PROPN;O;1;no;6497;4210;932062935
siis;ADV;O;17;yes;4824773;4210;932062935
paratamatult;ADV;O;2;no;22931;4210;932062935
tulema;VERB;O;22;yes;3338518;4210;932062935
natukene;ADV;O;7;no;65888;4210;932062935
rääkima;VERB;O;18;no;1111753;4210;932062935
Nõukogu;PROPN;O;9;no;54600;4210;932062935
meditsiin;NOUN;O;1;no;26145;4210;932062935
kahekümnes;ADJ;O;4;no;3630;4210;932062935
aasta;NOUN;O;28;no;4045959;4210;932062935
valdavalt;ADV;O;3;no;29969;4210;932062935
aga;ADV;O;4;yes;4543343;4210;932062935
niikuinii;ADV;O;2;no;30932;4210;932062935
peatselt;ADV;O;1;no;16239;4210;932062935
ei;AUX;O;61;yes;10355923;4210;932062935
väljapääs;NOUN;O;6;no;8552;4210;932062935
isegi;ADV;O;5;yes;696376;4210;932062935
see;PRON;O;118;yes;18818291;4210;932062935
kuidagi;ADV;O;3;yes;230399;4210;932062935
intuitiivselt;ADV;O;1;no;1886;4210;932062935
edasi;ADV;O;7;yes;598918;4210;932062935
vist;ADV;O;4;yes;352175;4210;932062935
lükanud;VERB;O;1;no;7022;4210;932062935
aga;CCONJ;O;38;yes;4543343;4210;932062935
eks;ADV;O;1;yes;283895;4210;932062935
pidama;AUX;O;8;yes;3575612;4210;932062935
see;DET;O;106;yes;18818291;4210;932062935
tõsisem;ADJ;O;2;no;19427;4210;932062935
teema;NOUN;O;1;no;630317;4210;932062935
