lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
järgnevalt;ADV;O;1;no;19346;4536;932062935
kuulma;VERB;O;2;no;283532;4536;932062935
ehk;ADV;O;1;yes;977379;4536;932062935
kirjutamata;ADJ;O;1;no;2780;4536;932062935
memuaare;NOUN;O;1;no;0;4536;932062935
.;PUNCT;O;164;no;0;4536;932062935
tänane;ADJ;O;1;no;180017;4536;932062935
moto;NOUN;O;1;no;10212;4536;932062935
inimene;NOUN;O;19;no;2519709;4536;932062935
võima;AUX;O;3;yes;3045900;4536;932062935
võtma;VERB;O;22;no;2139597;4536;932062935
vabadus;NOUN;O;1;no;81906;4536;932062935
aga;ADV;O;5;yes;4543343;4536;932062935
tema;PRON;O;54;yes;9154483;4536;932062935
ei;AUX;O;70;yes;10355923;4536;932062935
saama;AUX;O;9;yes;7285093;4536;932062935
melu;NOUN;O;1;no;5877;4536;932062935
mina;PRON;O;112;yes;11780658;4536;932062935
olema;AUX;O;243;yes;44175173;4536;932062935
viskama;VERB;O;3;no;146787;4536;932062935
,;PUNCT;O;439;no;0;4536;932062935
see;PRON;O;86;yes;18818291;4536;932062935
siis;ADV;O;131;yes;4824773;4536;932062935
võib-olla;ADV;O;4;yes;138681;4536;932062935
isegi;ADV;O;5;yes;696376;4536;932062935
41.;ADJ;O;2;no;0;4536;932062935
aasta;NOUN;O;8;no;4045959;4536;932062935
varakeva;NOUN;O;1;no;0;4536;932062935
Kadriorg;PROPN;O;3;no;17830;4536;932062935
jalutama;VERB;O;2;no;67544;4536;932062935
ja;CCONJ;O;282;yes;29978049;4536;932062935
tütarlaps;NOUN;O;1;no;20322;4536;932062935
ka;ADV;O;33;yes;7941300;4536;932062935
või;CCONJ;O;23;yes;4113697;4536;932062935
40.;ADJ;O;2;no;0;4536;932062935
kevad;NOUN;O;1;no;161236;4536;932062935
tõesti;ADV;O;2;yes;299939;4536;932062935
teadma;VERB;O;17;no;1482699;4536;932062935
kumb;ADJ;O;1;yes;34695;4536;932062935
toode;NOUN;O;2;no;539006;4536;932062935
väga;ADV;O;12;yes;2222237;4536;932062935
niisugune;DET;O;8;yes;62699;4536;932062935
ilus;ADJ;O;1;no;314556;4536;932062935
ilm;NOUN;O;3;no;207337;4536;932062935
palju;ADV;O;9;yes;2032422;4536;932062935
seal;ADV;O;67;yes;911658;4536;932062935
see;DET;O;69;yes;18818291;4536;932062935
lauluväljak;NOUN;O;1;no;8061;4536;932062935
poole;ADP;O;4;yes;344142;4536;932062935
minev;ADJ;O;1;yes;13314;4536;932062935
tee;NOUN;O;7;yes;634224;4536;932062935
ääres;ADP;O;2;yes;83876;4536;932062935
kes;PRON;O;15;yes;3572036;4536;932062935
istuma;VERB;O;3;no;226540;4536;932062935
muru;NOUN;O;1;no;31226;4536;932062935
kõik;PRON;O;14;yes;3138760;4536;932062935
veidi;ADV;O;1;no;286030;4536;932062935
otsustama;VERB;O;4;no;383510;4536;932062935
laskma;VERB;O;15;no;478673;4536;932062935
tuttav;ADJ;O;1;no;147698;4536;932062935
tütar;NOUN;O;1;no;104042;4536;932062935
sõber;NOUN;O;1;no;328431;4536;932062935
seltskond;NOUN;O;1;no;79415;4536;932062935
nagu;SCONJ;O;17;yes;1699877;4536;932062935
rohkem;ADV;O;2;yes;1093000;4536;932062935
isa;NOUN;O;4;no;220245;4536;932062935
noh;INTJ;O;17;yes;115252;4536;932062935
ühesõnaga;ADV;O;1;no;36873;4536;932062935
hakkama;VERB;O;5;yes;1534193;4536;932062935
kahtel;ADJ;O;1;no;0;4536;932062935
mustlasnaine;NOUN;O;1;no;97;4536;932062935
jälgima;VERB;O;1;no;189257;4536;932062935
muudkui;ADV;O;1;yes;27176;4536;932062935
käsi;NOUN;O;11;no;694904;4536;932062935
vaatama;VERB;O;6;no;1204574;4536;932062935
teine;PRON;O;8;yes;2482902;4536;932062935
käima;VERB;O;8;no;1068258;4536;932062935
et;SCONJ;O;63;yes;12213661;4536;932062935
ega;ADV;O;8;yes;707621;4536;932062935
ikka;ADV;O;15;yes;1123255;4536;932062935
lahti;ADV;O;4;no;263519;4536;932062935
muidu;ADV;O;1;yes;236254;4536;932062935
kui;SCONJ;O;28;yes;8878634;4536;932062935
tulema;VERB;O;30;yes;3338518;4536;932062935
raha;NOUN;O;1;no;546273;4536;932062935
ikkagi;ADV;O;4;yes;271404;4536;932062935
andma;VERB;O;2;no;1683851;4536;932062935
ütlema;VERB;O;13;no;1762423;4536;932062935
küll;ADV;O;12;yes;1080941;4536;932062935
tainstja;NOUN;O;1;no;0;4536;932062935
näitama;VERB;O;2;no;578982;4536;932062935
usumis;VERB;O;1;no;0;4536;932062935
rääkima;VERB;O;10;no;1111753;4536;932062935
aga;CCONJ;O;36;yes;4543343;4536;932062935
sina;PRON;O;22;yes;3743020;4536;932062935
tahtma;VERB;O;4;no;1254286;4536;932062935
rubla;NOUN;O;1;no;14368;4536;932062935
teenema;VERB;O;1;no;0;4536;932062935
nii;ADV;O;33;yes;3430987;4536;932062935
mis;PRON;O;27;yes;9028438;4536;932062935
kena;ADJ;O;1;no;89163;4536;932062935
tore;ADJ;O;3;no;248583;4536;932062935
edasi;ADV;O;6;yes;598918;4536;932062935
