lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
stuudiokülaline;NOUN;O;1;no;517;3245;932062935
täna;ADV;O;1;no;614088;3245;932062935
olema;AUX;O;164;yes;44175173;3245;932062935
usuteadus;NOUN;O;2;no;3801;3245;932062935
doktor;NOUN;O;2;no;17394;3245;932062935
Toomas;PROPN;O;5;no;60215;3245;932062935
Paul;PROPN;O;2;no;43779;3245;932062935
ja;CCONJ;O;116;yes;29978049;3245;932062935
seekord;ADV;O;1;yes;141461;3245;932062935
mõtisklema;VERB;O;1;no;16218;3245;932062935
tema;PRON;O;37;yes;9154483;3245;932062935
inimene;NOUN;O;42;no;2519709;3245;932062935
olemus;NOUN;O;1;no;63232;3245;932062935
.;PUNCT;O;172;no;0;3245;932062935
kui;SCONJ;O;52;yes;8878634;3245;932062935
mina;PRON;O;24;yes;11780658;3245;932062935
kuulama;VERB;O;1;no;202795;3245;932062935
pidevalt;ADV;O;1;no;152216;3245;932062935
päevauudis;NOUN;O;1;no;644;3245;932062935
,;PUNCT;O;205;no;0;3245;932062935
et;SCONJ;O;63;yes;12213661;3245;932062935
kuskil;ADV;O;2;yes;132573;3245;932062935
sõdima;VERB;O;4;no;8495;3245;932062935
või;CCONJ;O;24;yes;4113697;3245;932062935
mingi;DET;O;2;yes;1065354;3245;932062935
terroriakt;NOUN;O;1;no;3197;3245;932062935
kord;NOUN;O;3;no;1304710;3245;932062935
saatma;VERB;O;1;no;381468;3245;932062935
siis;ADV;O;31;yes;4824773;3245;932062935
võima;AUX;O;15;yes;3045900;3245;932062935
jääma;VERB;O;11;no;1700272;3245;932062935
mulje;NOUN;O;2;no;101650;3245;932062935
nagu;SCONJ;O;11;yes;1699877;3245;932062935
alles;ADV;O;7;yes;354000;3245;932062935
viimane;ADJ;O;6;no;960645;3245;932062935
aeg;NOUN;O;15;no;2435622;3245;932062935
minema;VERB;O;7;yes;2265871;3245;932062935
maailm;NOUN;O;6;no;664447;3245;932062935
hukka;ADV;O;1;no;20645;3245;932062935
agressiivne;ADJ;O;2;no;16796;3245;932062935
pigemini;ADV;O;1;no;877;3245;932062935
ütlema;VERB;O;10;no;1762423;3245;932062935
vastupidi;ADV;O;1;no;58537;3245;932062935
elama;VERB;O;13;no;568247;3245;932062935
erakordselt;ADV;O;1;no;22821;3245;932062935
stabiilne;ADJ;O;1;no;35488;3245;932062935
kus;ADV;O;8;yes;1607926;3245;932062935
konflikt;NOUN;O;3;no;54954;3245;932062935
suhteliselt;ADV;O;3;no;101296;3245;932062935
kõrvaline;ADJ;O;2;no;10743;3245;932062935
suur;ADJ;O;10;no;1616990;3245;932062935
hulk;NOUN;O;2;no;165534;3245;932062935
tsiviliseeritud;ADJ;O;1;no;2570;3245;932062935
ei;AUX;O;28;yes;10355923;3245;932062935
puuduma;VERB;O;1;no;211797;3245;932062935
see;PRON;O;56;yes;18818291;3245;932062935
niisugune;DET;O;9;yes;62699;3245;932062935
tunne;NOUN;O;1;no;249502;3245;932062935
mõiste;NOUN;O;1;no;84314;3245;932062935
paradiislikum;ADJ;O;1;no;0;3245;932062935
ühiskond;NOUN;O;4;no;190857;3245;932062935
metslane;NOUN;O;2;no;1433;3245;932062935
õilis;ADJ;O;2;no;4458;3245;932062935
üks;PRON;O;2;yes;3226979;3245;932062935
see;DET;O;35;yes;18818291;3245;932062935
müüt;NOUN;O;2;no;21260;3245;932062935
mis;PRON;O;34;yes;9028438;3245;932062935
võib-olla;ADV;O;7;yes;138681;3245;932062935
ainult;ADV;O;10;yes;947442;3245;932062935
kaks-kolmsada;NUM;O;1;no;18;3245;932062935
aasta;NOUN;O;28;no;4045959;3245;932062935
vana;ADJ;O;1;no;443780;3245;932062935
sest;SCONJ;O;11;yes;1380142;3245;932062935
vastus;NOUN;O;1;no;294600;3245;932062935
millal;ADV;O;1;yes;125539;3245;932062935
muutus;NOUN;O;4;no;146302;3245;932062935
hakkama;VERB;O;6;yes;1534193;3245;932062935
kas;ADV;O;6;yes;1985401;3245;932062935
loom;NOUN;O;12;no;212901;3245;932062935
poolest;ADP;O;2;yes;112711;3245;932062935
hea;ADJ;O;2;no;1639322;3245;932062935
ohkama;VERB;O;1;no;11962;3245;932062935
kuri;ADJ;O;1;no;50360;3245;932062935
aga;CCONJ;O;13;yes;4543343;3245;932062935
iga;DET;O;6;yes;1374684;3245;932062935
juht;NOUN;O;4;no;823361;3245;932062935
konfliktne;ADJ;O;1;no;1599;3245;932062935
läbi;ADP;O;2;yes;954312;3245;932062935
kahesugune;ADJ;O;1;no;1505;3245;932062935
Apostel;PROPN;O;1;no;902;3245;932062935
Paulus;PROPN;O;1;no;17212;3245;932062935
kirikuisa;NOUN;O;1;no;1007;3245;932062935
Augustinu;PROPN;O;1;no;0;3245;932062935
hops;NOUN;O;1;yes;620;3245;932062935
anni;NOUN;O;1;no;0;3245;932062935
Kaksli;PROPN;O;1;no;0;3245;932062935
nimetama;VERB;O;1;no;197986;3245;932062935
vaid;ADV;O;8;yes;1233871;3245;932062935
paar;NUM;O;3;no;440117;3245;932062935
tuntum;ADJ;O;1;no;18419;3245;932062935
pidama;AUX;O;3;yes;3575612;3245;932062935
oma;PRON;O;16;yes;4535142;3245;932062935
