lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;594;932062935
eeter;NOUN;O;1;no;25968;594;932062935
olema;AUX;O;16;yes;44175173;594;932062935
portaal;NOUN;O;1;no;49692;594;932062935
tehnoloogia;NOUN;O;2;no;123165;594;932062935
kommentaar;NOUN;O;1;no;207560;594;932062935
esitama;VERB;O;1;no;354189;594;932062935
Kristjan;PROPN;O;1;no;45695;594;932062935
Port;PROPN;O;1;no;7690;594;932062935
.;PUNCT;O;44;no;0;594;932062935
ülemaailmne;ADJ;O;1;no;31120;594;932062935
veebiteenus;NOUN;O;1;no;3090;594;932062935
leiutamine;NOUN;O;1;no;3252;594;932062935
mööduma;VERB;O;1;no;78073;594;932062935
12.;ADJ;O;1;no;0;594;932062935
märts;NOUN;O;1;no;219084;594;932062935
29;NUM;O;1;no;0;594;932062935
aasta;NOUN;O;4;no;4045959;594;932062935
see;PRON;O;8;yes;18818291;594;932062935
seoses;ADP;O;1;no;189458;594;932062935
tegema;VERB;O;3;yes;3824200;594;932062935
leiduma;VERB;O;1;no;119243;594;932062935
teenus;NOUN;O;6;no;340936;594;932062935
pöörners;ADJ;O;1;no;0;594;932062935
lee;NOUN;O;1;no;328;594;932062935
avalik;ADJ;O;2;no;233717;594;932062935
pöördumine;NOUN;O;1;no;30254;594;932062935
suur;ADJ;O;6;no;1616990;594;932062935
tehnoloogiaettevõte;NOUN;O;1;no;3089;594;932062935
korralekutsumine;NOUN;O;1;no;420;594;932062935
vajadus;NOUN;O;2;no;372963;594;932062935
mis;PRON;O;8;yes;9028438;594;932062935
kutsuma;VERB;O;1;no;330462;594;932062935
üles;ADV;O;1;yes;452851;594;932062935
seadusandlik;ADJ;O;2;no;12845;594;932062935
samm;NOUN;O;2;no;183965;594;932062935
vältima;VERB;O;1;no;137776;594;932062935
beebikeskkond;NOUN;O;1;no;0;594;932062935
muutmine;NOUN;O;3;no;100379;594;932062935
relv;ADJ;O;1;no;58710;594;932062935
erinev;ADJ;O;2;no;934036;594;932062935
tavaeluline;ADJ;O;1;no;21;594;932062935
asi;NOUN;O;1;no;1422865;594;932062935
relv;NOUN;O;3;no;58710;594;932062935
teema;NOUN;O;1;no;630317;594;932062935
viimane;ADJ;O;1;no;960645;594;932062935
aeg;NOUN;O;5;no;2435622;594;932062935
populaarne;ADJ;O;2;no;84055;594;932062935
sest;SCONJ;O;2;yes;1380142;594;932062935
sõjaline;ADJ;O;1;no;31399;594;932062935
konflikt;NOUN;O;1;no;54954;594;932062935
