lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
vikerhommik;NOUN;O;1;no;0;495;932062935
olema;AUX;O;36;yes;44175173;495;932062935
jällegi;ADV;O;1;no;51534;495;932062935
käsi;NOUN;O;1;no;694904;495;932062935
aeg;NOUN;O;5;no;2435622;495;932062935
rubriik;NOUN;O;1;no;19110;495;932062935
vana;ADJ;O;1;no;443780;495;932062935
kuld;NOUN;O;1;no;50990;495;932062935
,;PUNCT;O;55;no;0;495;932062935
kus;ADV;O;3;yes;1607926;495;932062935
järjekordne;ADJ;O;1;no;51577;495;932062935
armastatud;ADJ;O;1;no;21127;495;932062935
muusik;NOUN;O;1;no;52021;495;932062935
olema;VERB;O;1;yes;44175173;495;932062935
valima;VERB;O;2;no;477367;495;932062935
.;PUNCT;O;20;no;0;495;932062935
mina;PRON;O;27;yes;11780658;495;932062935
hommikulugu;NOUN;O;1;no;0;495;932062935
tänane;ADJ;O;1;no;180017;495;932062935
kuni;ADP;O;1;yes;831401;495;932062935
neljapäev;NOUN;O;1;no;87207;495;932062935
välja;ADV;O;1;yes;1817185;495;932062935
ja;CCONJ;O;15;yes;29978049;495;932062935
väga;ADV;O;2;yes;2222237;495;932062935
hea;ADJ;O;2;no;1639322;495;932062935
meel;NOUN;O;1;no;390199;495;932062935
et;SCONJ;O;8;yes;12213661;495;932062935
täna;ADV;O;3;no;614088;495;932062935
hommik;NOUN;O;9;no;258753;495;932062935
küla;NOUN;O;1;no;269054;495;932062935
tulema;VERB;O;7;yes;3338518;495;932062935
Tõnismägi;PROPN;O;1;no;3162;495;932062935
tere;INTJ;O;2;yes;150469;495;932062935
Tõnis;PROPN;O;1;no;33879;495;932062935
hommikuinimene;NOUN;O;2;no;476;495;932062935
nii;ADV;O;9;yes;3430987;495;932062935
naa;ADV;O;1;yes;14081;495;932062935
tihti;ADV;O;1;no;167348;495;932062935
pidama;AUX;O;1;yes;3575612;495;932062935
sest;SCONJ;O;1;yes;1380142;495;932062935
tegemine;NOUN;O;1;no;590180;495;932062935
kasvõi;ADV;O;1;yes;69815;495;932062935
see;PRON;O;12;yes;18818291;495;932062935
võima;AUX;O;2;yes;3045900;495;932062935
oma;PRON;O;1;yes;4535142;495;932062935
laps;NOUN;O;1;no;1505088;495;932062935
Elvas;PROPN;O;1;no;10;495;932062935
Tartu;PROPN;O;1;no;584074;495;932062935
kool;NOUN;O;1;no;581408;495;932062935
seetõttu;ADV;O;3;yes;269688;495;932062935
tõusma;VERB;O;2;no;219137;495;932062935
vara;NOUN;O;1;no;110991;495;932062935
aga;CCONJ;O;6;yes;4543343;495;932062935
tegelikult;ADV;O;1;no;475760;495;932062935
tema;PRON;O;5;yes;9154483;495;932062935
aasta;NOUN;O;5;no;4045959;495;932062935
varem;ADV;O;3;no;344486;495;932062935
tõusmine;NOUN;O;1;no;5251;495;932062935
justkui;SCONJ;O;2;yes;117450;495;932062935
rohkem;ADV;O;1;yes;1093000;495;932062935
olulisem;ADJ;O;1;no;100609;495;932062935
kui;SCONJ;O;10;yes;8878634;495;932062935
õhtu;NOUN;O;1;no;322860;495;932062935
hiline;ADJ;O;1;no;15643;495;932062935
inimene;NOUN;O;1;no;2519709;495;932062935
enam;ADV;O;4;yes;916792;495;932062935
ei;AUX;O;4;yes;10355923;495;932062935
võtma;VERB;O;1;no;2139597;495;932062935
suhteliselt;ADV;O;1;no;101296;495;932062935
vara;ADV;O;1;no;110991;495;932062935
minema;VERB;O;3;yes;2265871;495;932062935
magama;VERB;O;2;no;160493;495;932062935
juba;ADV;O;2;yes;1850492;495;932062935
pool;NUM;O;2;yes;616839;495;932062935
10;NUM;O;1;no;0;495;932062935
või;CCONJ;O;3;yes;4113697;495;932062935
11;NUM;O;1;no;0;495;932062935
umbes;ADV;O;1;yes;373181;495;932062935
tavaliselt;ADV;O;1;no;193209;495;932062935
siis;ADV;O;5;yes;4824773;495;932062935
alles;ADV;O;1;yes;354000;495;932062935
pidu;NOUN;O;1;no;96301;495;932062935
hakkama;VERB;O;1;yes;1534193;495;932062935
ju;ADV;O;2;yes;845501;495;932062935
sina;PRON;O;1;yes;3743020;495;932062935
ärkama;VERB;O;2;no;61673;495;932062935
mis;PRON;O;6;yes;9028438;495;932062935
hetk;NOUN;O;1;no;667812;495;932062935
muusika;NOUN;O;5;no;213744;495;932062935
elu;NOUN;O;1;no;946740;495;932062935
?;PUNCT;O;1;no;0;495;932062935
kohe;ADV;O;3;yes;541194;495;932062935
märkama;VERB;O;1;no;153187;495;932062935
noorem;ADJ;O;1;no;73541;495;932062935
diski;ADV;O;1;no;0;495;932062935
see;DET;O;11;yes;18818291;495;932062935
69;NUM;O;1;no;0;495;932062935
noor;ADJ;O;1;no;546822;495;932062935
kindlasti;ADV;O;2;no;602222;495;932062935
panema;VERB;O;2;no;1364289;495;932062935
mängima;VERB;O;4;no;537718;495;932062935
vist;ADV;O;1;yes;352175;495;932062935
mitte;ADV;O;2;yes;1397004;495;932062935
vaid;CCONJ;O;1;yes;1233871;495;932062935
vaid;ADV;O;2;yes;1233871;495;932062935
viimane;ADJ;O;1;no;960645;495;932062935
päris;ADV;O;3;yes;459040;495;932062935
armastama;VERB;O;1;no;135659;495;932062935
vaikus;NOUN;O;1;no;36880;495;932062935
üle;ADV;O;1;yes;1447134;495;932062935
kõige;ADV;O;1;yes;1010725;495;932062935
kuulama;VERB;O;2;no;202795;495;932062935
klassikaline;ADJ;O;1;no;73842;495;932062935
kõvasti;ADV;O;1;no;78015;495;932062935
auto;NOUN;O;1;no;788439;495;932062935
