lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;307;932062935
mina;PRON;O;2;yes;11780658;307;932062935
olema;AUX;O;17;yes;44175173;307;932062935
Reino;PROPN;O;1;no;1265;307;932062935
ja;CCONJ;O;9;yes;29978049;307;932062935
lugema;VERB;O;2;no;754112;307;932062935
sina;PRON;O;1;yes;3743020;307;932062935
,;PUNCT;O;16;no;0;307;932062935
Jaan;PROPN;O;1;no;84242;307;932062935
Kruusvall;PROPN;O;1;no;340;307;932062935
lühijutt;NOUN;O;1;no;2666;307;932062935
Himmat;PROPN;O;5;no;18;307;932062935
.;PUNCT;O;19;no;0;307;932062935
väga;ADV;O;1;yes;2222237;307;932062935
tuim;ADJ;O;1;no;7819;307;932062935
näitleja;NOUN;O;2;no;85171;307;932062935
tema;PRON;O;9;yes;9154483;307;932062935
mängima;VERB;O;1;no;537718;307;932062935
aasta;NOUN;O;3;no;4045959;307;932062935
provintsiteater;NOUN;O;1;no;67;307;932062935
nii;ADV;O;3;yes;3430987;307;932062935
igavalt;ADV;O;1;no;1046;307;932062935
tüütult;ADV;O;1;no;740;307;932062935
et;SCONJ;O;6;yes;12213661;307;932062935
publik;NOUN;O;1;no;79871;307;932062935
saal;NOUN;O;1;no;85824;307;932062935
magama;VERB;O;1;no;160493;307;932062935
jääma;VERB;O;2;no;1700272;307;932062935
kogu;DET;O;2;yes;810088;307;932062935
trupp;NOUN;O;1;no;7652;307;932062935
kui;SCONJ;O;1;yes;8878634;307;932062935
uni;NOUN;O;1;no;84999;307;932062935
esinema;VERB;O;1;no;186435;307;932062935
ainult;ADV;O;2;yes;947442;307;932062935
etendus;NOUN;O;1;no;65444;307;932062935
lõpp;NOUN;O;1;no;547561;307;932062935
ootama;VERB;O;1;no;587221;307;932062935
siis;ADV;O;1;yes;4824773;307;932062935
iiveldus;NOUN;O;1;no;5140;307;932062935
lahkuma;VERB;O;1;no;161484;307;932062935
immati;ADV;O;2;no;0;307;932062935
läbi;ADV;O;1;yes;954312;307;932062935
vastik;ADJ;O;1;no;18524;307;932062935
muutunud;ADJ;O;1;no;76;307;932062935
teatrimaja;NOUN;O;1;no;3809;307;932062935
ükskõik;ADV;O;1;yes;73722;307;932062935
kuhu;ADV;O;1;yes;274408;307;932062935
see;DET;O;2;yes;18818291;307;932062935
kes;PRON;O;3;yes;3572036;307;932062935
ramp;NOUN;O;1;no;2153;307;932062935
alla;ADP;O;1;yes;632630;307;932062935
tulema;VERB;O;2;yes;3338518;307;932062935
mingi;DET;O;3;yes;1065354;307;932062935
eriline;ADJ;O;1;no;186814;307;932062935
unistus;NOUN;O;1;no;68607;307;932062935
süda;NOUN;O;1;no;193495;307;932062935
ning;CCONJ;O;3;yes;5766748;307;932062935
kõik;DET;O;1;yes;3138760;307;932062935
hing;NOUN;O;1;no;125012;307;932062935
