lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;526;932062935
eeter;NOUN;O;1;no;25968;526;932062935
portaal;NOUN;O;1;no;49692;526;932062935
tehnoloogia;NOUN;O;1;no;123165;526;932062935
kommentaar;NOUN;O;4;no;207560;526;932062935
esitama;VERB;O;1;no;354189;526;932062935
Kristjan;PROPN;O;1;no;45695;526;932062935
Port;PROPN;O;1;no;7690;526;932062935
.;PUNCT;O;33;no;0;526;932062935
tänane;ADJ;O;1;no;180017;526;932062935
sissejuhatus;NOUN;O;1;no;20758;526;932062935
tuletama;VERB;O;2;no;77093;526;932062935
meel;NOUN;O;2;no;390199;526;932062935
lihtne;ADJ;O;1;no;325570;526;932062935
loogiline;ADJ;O;1;no;42734;526;932062935
tarkus;NOUN;O;6;no;34293;526;932062935
,;PUNCT;O;30;no;0;526;932062935
täpsemalt;ADV;O;1;no;74862;526;932062935
järel;ADV;O;4;yes;176213;526;932062935
nimelt;ADV;O;2;no;163533;526;932062935
joonima;VERB;O;1;no;1016;526;932062935
alla;ADV;O;1;yes;632630;526;932062935
lihtsalt;ADV;O;1;no;748671;526;932062935
õde;NOUN;O;1;no;87833;526;932062935
parem;ADJ;O;1;no;620182;526;932062935
lahendus;NOUN;O;1;no;310591;526;932062935
olema;VERB;O;6;yes;44175173;526;932062935
aga;CCONJ;O;4;yes;4543343;526;932062935
kahjuks;ADV;O;1;no;202151;526;932062935
ei;AUX;O;5;yes;10355923;526;932062935
viitsima;VERB;O;1;no;84658;526;932062935
see;PRON;O;6;yes;18818291;526;932062935
enne;ADP;O;2;yes;841805;526;932062935
tegu;NOUN;O;1;no;296119;526;932062935
asumine;NOUN;O;1;no;17211;526;932062935
mõtlema;VERB;O;1;no;868014;526;932062935
ja;CCONJ;O;14;yes;29978049;526;932062935
tihti;ADV;O;1;no;167348;526;932062935
olema;AUX;O;16;yes;44175173;526;932062935
tänu;ADP;O;1;yes;325927;526;932062935
müra;NOUN;O;2;no;25922;526;932062935
raske;ADJ;O;1;no;359916;526;932062935
tegema;VERB;O;3;yes;3824200;526;932062935
seisnema;VERB;O;1;no;37558;526;932062935
tavaliselt;ADV;O;1;no;193209;526;932062935
emotsioon;NOUN;O;1;no;86400;526;932062935
tugev;ADJ;O;1;no;251196;526;932062935
ning;CCONJ;O;2;yes;5766748;526;932062935
laetud;ADJ;O;1;no;10580;526;932062935
sõna;NOUN;O;1;no;862366;526;932062935
vorm;NOUN;O;2;no;194387;526;932062935
nagu;SCONJ;O;2;yes;1699877;526;932062935
näiteks;ADV;O;1;no;259375;526;932062935
lasteporno;NOUN;O;4;no;434;526;932062935
kui;SCONJ;O;2;yes;8878634;526;932062935
üksik;ADJ;O;1;no;81252;526;932062935
ühiskond;NOUN;O;1;no;190857;526;932062935
väärastunud;ADJ;O;1;no;1512;526;932062935
liige;NOUN;O;1;no;420034;526;932062935
välja;ADV;O;1;yes;1817185;526;932062935
arvama;VERB;O;1;no;778296;526;932062935
vist;ADV;O;1;yes;352175;526;932062935
enamus;NOUN;O;1;no;137104;526;932062935
alam;NOUN;O;1;no;5032;526;932062935
nõus;ADV;O;1;no;108257;526;932062935
pedofiilia;NOUN;O;1;no;1547;526;932062935
keelustamine;NOUN;O;1;no;5729;526;932062935
nimel;ADP;O;1;no;113261;526;932062935
andma;VERB;O;1;no;1683851;526;932062935
oma;PRON;O;5;yes;4535142;526;932062935
hääl;NOUN;O;2;no;194777;526;932062935
taoline;ADJ;O;5;yes;62692;526;932062935
pooldaja;NOUN;O;1;no;11458;526;932062935
liitumine;NOUN;O;1;no;27846;526;932062935
tekkima;VERB;O;1;no;521616;526;932062935
kriitiline;ADJ;O;1;no;42717;526;932062935
massiefekt;NOUN;O;1;no;34;526;932062935
mis;PRON;O;7;yes;9028438;526;932062935
viima;VERB;O;1;no;561985;526;932062935
alla-vool;NOUN;O;1;no;0;526;932062935
kogu;DET;O;1;yes;810088;526;932062935
ratsionaalne;ADJ;O;1;no;9224;526;932062935
tähelepanu;NOUN;O;1;no;235493;526;932062935
ega;CCONJ;O;1;yes;707621;526;932062935
sallima;VERB;O;1;no;17742;526;932062935
teisitiarvaja;NOUN;O;1;no;35;526;932062935
mõistukõne;NOUN;O;1;no;366;526;932062935
soovima;VERB;O;2;no;580290;526;932062935
sisse;ADV;O;1;yes;547615;526;932062935
juhatama;VERB;O;1;no;33040;526;932062935
huvitav;ADJ;O;3;no;292581;526;932062935
mõte;NOUN;O;1;no;596277;526;932062935
leidma;VERB;O;1;no;1279610;526;932062935
tee;NOUN;O;1;yes;634224;526;932062935
Ameerika;PROPN;O;1;no;106208;526;932062935
Ühendriik;PROPN;O;1;no;44979;526;932062935
esindajatekoda;NOUN;O;1;no;3043;526;932062935
seadusalgatus;NOUN;O;2;no;52;526;932062935
formaat;NOUN;O;1;no;35116;526;932062935
idee;NOUN;O;1;no;240114;526;932062935
algataja;NOUN;O;1;no;11372;526;932062935
Texas;PROPN;O;1;no;8122;526;932062935
pärit;ADV;O;1;no;120553;526;932062935
vabariiklane;NOUN;O;2;no;10701;526;932062935
