lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
ja;CCONJ;O;47;yes;29978049;1564;932062935
kuulaja;NOUN;O;1;no;29642;1564;932062935
täna;ADV;O;1;no;614088;1564;932062935
olema;AUX;O;81;yes;44175173;1564;932062935
käsi;NOUN;O;4;no;694904;1564;932062935
kauaoodatud;ADJ;O;1;no;7511;1564;932062935
päev;NOUN;O;1;no;1360298;1564;932062935
,;PUNCT;O;159;no;0;1564;932062935
sest;SCONJ;O;2;yes;1380142;1564;932062935
juba;ADV;O;3;yes;1850492;1564;932062935
paar;NUM;O;1;no;440117;1564;932062935
tund;NOUN;O;1;no;482079;1564;932062935
pärast;ADP;O;4;yes;1109488;1564;932062935
täpselt;ADV;O;1;no;264891;1564;932062935
kell;NOUN;O;1;no;863794;1564;932062935
kolm;NUM;O;2;no;673341;1564;932062935
algama;VERB;O;2;no;404474;1564;932062935
laul;NOUN;O;4;no;158659;1564;932062935
tantsupidu;NOUN;O;12;no;15054;1564;932062935
.;PUNCT;O;51;no;0;1564;932062935
peaproov;NOUN;O;1;no;2068;1564;932062935
saama;AUX;O;5;yes;7285093;1564;932062935
osaleja;NOUN;O;1;no;139653;1564;932062935
siis;ADV;O;36;yes;4824773;1564;932062935
pisut;ADV;O;1;yes;140008;1564;932062935
puhkama;VERB;O;1;no;62843;1564;932062935
hetk;NOUN;O;3;no;667812;1564;932062935
seitse;NUM;O;1;no;109382;1564;932062935
king;NOUN;O;1;no;36195;1564;932062935
pastal;NOUN;O;1;no;0;1564;932062935
uuesti;ADV;O;1;no;217699;1564;932062935
jalg;NOUN;O;1;no;240981;1564;932062935
tõmbama;VERB;O;1;no;194731;1564;932062935
nägema;VERB;O;3;no;1467770;1564;932062935
vaataja;NOUN;O;2;no;52727;1564;932062935
esimene;ADJ;O;2;no;1420248;1564;932062935
ametlik;ADJ;O;1;no;95530;1564;932062935
etendus;NOUN;O;2;no;65444;1564;932062935
mina;PRON;O;67;yes;11780658;1564;932062935
nüüd;ADV;O;1;yes;1119277;1564;932062935
ühendus;NOUN;O;1;no;227120;1564;932062935
võtma;VERB;O;1;no;2139597;1564;932062935
pealavastaja;NOUN;O;1;no;565;1564;932062935
Vaike;PROPN;O;4;no;2333;1564;932062935
rajas;NOUN;O;1;no;0;1564;932062935
tere;INTJ;O;1;yes;150469;1564;932062935
tervist;NOUN;O;1;no;13331;1564;932062935
Rajaste;PROPN;O;3;no;171;1564;932062935
kuulama;VERB;O;2;no;202795;1564;932062935
äsja;ADV;O;1;no;40689;1564;932062935
viimne;ADJ;O;1;no;15932;1564;932062935
reliikvia;NOUN;O;1;no;2416;1564;932062935
pärit;ADV;O;1;no;120553;1564;932062935
mässaeg;NOUN;O;1;no;0;1564;932062935
see;PRON;O;50;yes;18818291;1564;932062935
väljak;NOUN;O;4;no;75611;1564;932062935
korraga;ADV;O;1;no;108080;1564;932062935
1536;NUM;O;1;no;0;1564;932062935
mees;NOUN;O;4;no;1070078;1564;932062935
tants;NOUN;O;12;no;50561;1564;932062935
ise;PRON;O;6;yes;3509459;1564;932062935
kandma;VERB;O;1;no;395681;1564;932062935
nimi;NOUN;O;3;no;536165;1564;932062935
oma;PRON;O;18;yes;4535142;1564;932062935
õnn;NOUN;O;2;no;253525;1564;932062935
sepp;NOUN;O;2;no;6960;1564;932062935
autor;NOUN;O;2;no;214976;1564;932062935
Mait;PROPN;O;2;no;9855;1564;932062935
Agu;PROPN;O;2;no;4899;1564;932062935
lavastaja;NOUN;O;1;no;32146;1564;932062935
sina;PRON;O;14;yes;3743020;1564;932062935
mis;PRON;O;25;yes;9028438;1564;932062935
või;CCONJ;O;19;yes;4113697;1564;932062935
õigemini;ADV;O;1;no;17288;1564;932062935
vist;ADV;O;3;yes;352175;1564;932062935
aru;NOUN;O;3;no;417387;1564;932062935
saama;VERB;O;12;yes;7285093;1564;932062935
aga;CCONJ;O;4;yes;4543343;1564;932062935
meeleolu;NOUN;O;1;no;36781;1564;932062935
tänavune;ADJ;O;1;no;60961;1564;932062935
alustama;VERB;O;1;no;424959;1564;932062935
tegelikult;ADV;O;1;no;475760;1564;932062935
ju;ADV;O;7;yes;845501;1564;932062935
nii;ADV;O;7;yes;3430987;1564;932062935
et;SCONJ;O;52;yes;12213661;1564;932062935
eestimaa;NOUN;O;2;no;1338;1564;932062935
tähistama;VERB;O;1;no;104997;1564;932062935
pidama;AUX;O;3;yes;3575612;1564;932062935
pärisorjus;NOUN;O;2;no;1446;1564;932062935
vabastamine;NOUN;O;1;no;18180;1564;932062935
kahesajas;ADJ;O;1;no;93;1564;932062935
aastapäev;NOUN;O;2;no;44054;1564;932062935
laulupidu;NOUN;O;1;no;20606;1564;932062935
50.;ADJ;O;1;no;0;1564;932062935
tähistamine;NOUN;O;1;no;23826;1564;932062935
vaba;ADJ;O;1;no;244447;1564;932062935
saamine;NOUN;O;1;no;179808;1564;932062935
kuidagi;ADV;O;3;yes;230399;1564;932062935
nagu;SCONJ;O;8;yes;1699877;1564;932062935
see;DET;O;36;yes;18818291;1564;932062935
kummardus;NOUN;O;1;no;3347;1564;932062935
mõte;NOUN;O;10;no;596277;1564;932062935
sinnapoole;ADV;O;1;yes;5100;1564;932062935
ükskõik;ADV;O;1;yes;73722;1564;932062935
kuidas;ADV;O;7;yes;1317035;1564;932062935
kuna;SCONJ;O;1;yes;974997;1564;932062935
siin;ADV;O;8;yes;842300;1564;932062935
Eestimaa;PROPN;O;10;no;50928;1564;932062935
valmis;ADJ;O;1;no;313140;1564;932062935
maa;NOUN;O;7;no;369601;1564;932062935
eest;ADP;O;1;yes;1110901;1564;932062935
seisma;VERB;O;1;no;266132;1564;932062935
tema;PRON;O;7;yes;9154483;1564;932062935
kaitsma;VERB;O;1;no;177595;1564;932062935
kui;SCONJ;O;21;yes;8878634;1564;932062935
200;NUM;O;1;no;0;1564;932062935
aasta;NOUN;O;2;no;4045959;1564;932062935
tagasi;ADP;O;2;yes;880780;1564;932062935
veel;ADV;O;4;yes;1875606;1564;932062935
mõni;DET;O;2;yes;1272983;1564;932062935
30;NUM;O;1;no;0;1564;932062935
meestevägi;NOUN;O;1;no;64;1564;932062935
seal;ADV;O;12;yes;911658;1564;932062935
peal;ADP;O;1;yes;291595;1564;932062935
ütlema;VERB;O;9;no;1762423;1564;932062935
iga;DET;O;5;yes;1374684;1564;932062935
saatus;NOUN;O;1;no;45402;1564;932062935
valajas;NOUN;O;1;no;0;1564;932062935
vägi;NOUN;O;1;no;56127;1564;932062935
võim;NOUN;O;1;no;144451;1564;932062935
meestetantsus;NOUN;O;1;no;0;1564;932062935
välja;ADV;O;2;yes;1817185;1564;932062935
tulema;VERB;O;8;yes;3338518;1564;932062935
looma;VERB;O;4;no;409759;1564;932062935
valmis;ADV;O;1;no;313140;1564;932062935
armas;ADJ;O;5;no;95137;1564;932062935
S7;PROPN;O;1;no;1110;1564;932062935
hoidma;VERB;O;1;no;581451;1564;932062935
läbi;ADP;O;4;yes;954312;1564;932062935
kava;NOUN;O;1;no;132054;1564;932062935
selline;DET;O;5;yes;1661084;1564;932062935
isetegemine;NOUN;O;4;no;2048;1564;932062935
tahtmine;NOUN;O;1;no;45207;1564;932062935
