lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
Vikerraadio;PROPN;O;1;no;7059;3781;932062935
kuulaja;NOUN;O;2;no;29642;3781;932062935
,;PUNCT;O;275;no;0;3781;932062935
ilus;ADJ;O;2;no;314556;3781;932062935
pühapäev;NOUN;O;1;no;128715;3781;932062935
sina;PRON;O;7;yes;3743020;3781;932062935
.;PUNCT;O;189;no;0;3781;932062935
eelmine;ADJ;O;2;yes;441685;3781;932062935
kord;NOUN;O;4;no;1304710;3781;932062935
mina;PRON;O;36;yes;11780658;3781;932062935
rääkima;VERB;O;9;no;1111753;3781;932062935
Kalina;PROPN;O;1;no;140;3781;932062935
Vadja;PROPN;O;1;no;337;3781;932062935
nitskaja;NOUN;O;1;no;0;3781;932062935
ja;CCONJ;O;157;yes;29978049;3781;932062935
film;NOUN;O;99;no;352457;3781;932062935
soe;ADJ;O;2;no;207519;3781;932062935
mis;PRON;O;33;yes;9028438;3781;932062935
tooma;VERB;O;5;no;815211;3781;932062935
tema;PRON;O;111;yes;9154483;3781;932062935
üleliiduline;ADJ;O;1;no;2537;3781;932062935
kuulsus;NOUN;O;3;no;24442;3781;932062935
ka;ADV;O;44;yes;7941300;3781;932062935
see;PRON;O;75;yes;18818291;3781;932062935
et;SCONJ;O;73;yes;12213661;3781;932062935
see;DET;O;118;yes;18818291;3781;932062935
valmima;VERB;O;1;no;66569;3781;932062935
1944.;ADJ;O;1;no;0;3781;932062935
aasta;NOUN;O;29;no;4045959;3781;932062935
jaa;INTJ;O;2;no;28232;3781;932062935
olema;AUX;O;228;yes;44175173;3781;932062935
väga;ADV;O;24;yes;2222237;3781;932062935
kindel;ADJ;O;3;no;379090;3781;932062935
prototüüp;NOUN;O;12;no;10041;3781;932062935
Zoda;PROPN;O;2;no;0;3781;932062935
Kosmodemjanskaja;PROPN;O;2;no;44;3781;932062935
kes;PRON;O;27;yes;3572036;3781;932062935
esimene;ADJ;O;9;no;1420248;3781;932062935
naisterahvas;NOUN;O;3;no;21740;3781;932062935
omistama;VERB;O;1;no;14658;3781;932062935
Nõukogu;PROPN;O;7;no;54600;3781;932062935
Liit;PROPN;O;2;no;231191;3781;932062935
kangelane;NOUN;O;8;no;22860;3781;932062935
auväärne;ADJ;O;1;no;10165;3781;932062935
tiitel;NOUN;O;1;no;70343;3781;932062935
natuke;ADV;O;1;no;311211;3781;932062935
kui;SCONJ;O;29;yes;8878634;3781;932062935
konkreetselt;ADV;O;2;no;25130;3781;932062935
reaalselt;ADV;O;1;no;46405;3781;932062935
elama;VERB;O;1;no;568247;3781;932062935
persoon;NOUN;O;3;no;6032;3781;932062935
jutt;NOUN;O;3;no;337829;3781;932062935
kirjeldama;VERB;O;2;no;156794;3781;932062935
küll;ADV;O;1;yes;1080941;3781;932062935
hästi;ADV;O;2;no;574210;3781;932062935
lühidalt;ADV;O;1;no;27127;3781;932062935
sündmus;NOUN;O;6;no;155489;3781;932062935
41.;ADJ;O;1;no;0;3781;932062935
sügis;NOUN;O;1;no;134065;3781;932062935
muidugi;ADV;O;12;yes;424562;3781;932062935
ega;ADV;O;8;yes;707621;3781;932062935
täpselt;ADV;O;4;no;264891;3781;932062935
detail;NOUN;O;1;no;79254;3781;932062935
ju;ADV;O;22;yes;845501;3781;932062935
teadma;VERB;O;8;no;1482699;3781;932062935
seal;ADV;O;24;yes;911658;3781;932062935
toimuma;VERB;O;3;no;894727;3781;932062935
aga;CCONJ;O;29;yes;4543343;3781;932062935
vähemalt;ADV;O;5;yes;456892;3781;932062935
tulema;VERB;O;11;yes;3338518;3781;932062935
andma;VERB;O;8;no;1683851;3781;932062935
siis;ADV;O;46;yes;4824773;3781;932062935
põhjus;NOUN;O;1;no;400878;3781;932062935
kuulutama;VERB;O;1;no;85376;3781;932062935
üks;DET;O;23;yes;3226979;3781;932062935
olulisem;ADJ;O;3;no;100609;3781;932062935
kas;ADV;O;10;yes;1985401;3781;932062935
püsti;ADV;O;1;no;55303;3781;932062935
teatud;ADJ;O;2;no;159599;3781;932062935
ausammas;NOUN;O;1;no;5235;3781;932062935
ilmuma;VERB;O;2;no;138432;3781;932062935
postmark;NOUN;O;2;no;3493;3781;932062935
nii;ADV;O;31;yes;3430987;3781;932062935
tegemine;NOUN;O;11;no;590180;3781;932062935
oluline;ADJ;O;12;no;606448;3781;932062935
kasutama;VERB;O;3;no;1455497;3781;932062935
ära;ADV;O;4;yes;1430862;3781;932062935
inimene;NOUN;O;6;no;2519709;3781;932062935
propagandistlik;ADJ;O;1;no;1149;3781;932062935
kasvatamine;NOUN;O;1;no;38128;3781;932062935
kõik;DET;O;7;yes;3138760;3781;932062935
kaasnema;VERB;O;1;no;54697;3781;932062935
täna;ADV;O;3;no;614088;3781;932062935
näitlejanna;NOUN;O;4;no;9560;3781;932062935
poolt;ADP;O;3;yes;608317;3781;932062935
mängitud;ADJ;O;1;no;17712;3781;932062935
roll;NOUN;O;20;no;209164;3781;932062935
samuti;ADV;O;2;yes;745991;3781;932062935
Üleliiduline;PROPN;O;1;no;193;3781;932062935
tuntus;NOUN;O;1;no;8777;3781;932062935
kuid;CCONJ;O;8;yes;1732128;3781;932062935
puudutama;VERB;O;4;no;117116;3781;932062935
