lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
Kagu-Aasia;PROPN;O;2;no;2849;2960;932062935
maa;NOUN;O;6;no;369601;2960;932062935
olema;AUX;O;106;yes;44175173;2960;932062935
seni;ADV;O;1;yes;174482;2960;932062935
tutvus;NOUN;O;1;no;23601;2960;932062935
tegema;VERB;O;4;yes;3824200;2960;932062935
Vietnami-Kambodža;PROPN;O;1;no;0;2960;932062935
ja;CCONJ;O;89;yes;29978049;2960;932062935
Laose;PROPN;O;2;no;0;2960;932062935
muusika;NOUN;O;11;no;213744;2960;932062935
nägema;VERB;O;2;no;1467770;2960;932062935
või;CCONJ;O;7;yes;4113697;2960;932062935
õigemini;ADV;O;1;no;17288;2960;932062935
kuulma;VERB;O;8;no;283532;2960;932062935
et;SCONJ;O;11;yes;12213661;2960;932062935
vaatamata;ADP;O;1;yes;71916;2960;932062935
oma;PRON;O;10;yes;4535142;2960;932062935
geograafiline;ADJ;O;1;no;14388;2960;932062935
lähedus;NOUN;O;1;no;67082;2960;932062935
see;DET;O;10;yes;18818291;2960;932062935
rahvas;NOUN;O;4;no;291924;2960;932062935
muusikakultuur;NOUN;O;3;no;740;2960;932062935
üsna;ADV;O;1;yes;309067;2960;932062935
erinev;ADJ;O;4;no;934036;2960;932062935
.;PUNCT;O;210;no;0;2960;932062935
täna;ADV;O;1;no;614088;2960;932062935
muusikareis;NOUN;O;1;no;15;2960;932062935
jõudma;VERB;O;5;no;869599;2960;932062935
sama;DET;O;4;yes;1115714;2960;932062935
kandma;NOUN;O;1;no;395681;2960;932062935
olemasolu;NOUN;O;1;no;68706;2960;932062935
praegune;ADJ;O;4;yes;309258;2960;932062935
Birma;PROPN;O;14;no;3223;2960;932062935
territoorium;NOUN;O;1;no;67029;2960;932062935
võima;AUX;O;14;yes;3045900;2960;932062935
rääkima;VERB;O;3;no;1111753;2960;932062935
juba;ADV;O;7;yes;1850492;2960;932062935
3000;NUM;O;1;no;0;2960;932062935
aasta;NOUN;O;6;no;4045959;2960;932062935
tagasi;ADP;O;1;yes;880780;2960;932062935
siis;ADV;O;12;yes;4824773;2960;932062935
elama;VERB;O;2;no;568247;2960;932062935
seal;ADV;O;1;yes;911658;2960;932062935
mund;NOUN;O;1;no;120;2960;932062935
meerima;VERB;O;1;no;0;2960;932062935
camputsia;NOUN;O;1;no;0;2960;932062935
elanik;NOUN;O;1;no;171374;2960;932062935
esivanem;NOUN;O;2;no;16430;2960;932062935
Bjuud;PROPN;O;1;no;0;2960;932062935
,;PUNCT;O;195;no;0;2960;932062935
kes;PRON;O;18;yes;3572036;2960;932062935
viiendaks-kuues;ADJ;O;1;no;0;2960;932062935
sajand;NOUN;O;13;no;175259;2960;932062935
looma;VERB;O;3;no;409759;2960;932062935
riik;NOUN;O;1;no;937782;2960;932062935
peeg;NOUN;O;1;no;27;2960;932062935
Jassoriks;PROPN;O;1;no;0;2960;932062935
tore;ADJ;O;1;no;248583;2960;932062935
aeg;NOUN;O;5;no;2435622;2960;932062935
kõrge;ADJ;O;2;no;220323;2960;932062935
järg;NOUN;O;1;no;25712;2960;932062935
see;PRON;O;28;yes;18818291;2960;932062935
andma;VERB;O;2;no;1683851;2960;932062935
tunnistus;NOUN;O;2;no;31541;2960;932062935
märge;NOUN;O;1;no;22981;2960;932062935
üks;DET;O;14;yes;3226979;2960;932062935
Hiina;PROPN;O;2;no;131113;2960;932062935
kroonika;NOUN;O;1;no;9026;2960;932062935
mis;PRON;O;65;yes;9028438;2960;932062935
ütlema;VERB;O;2;no;1762423;2960;932062935
802;NUM;O;1;no;0;2960;932062935
ilmuma;VERB;O;3;no;138432;2960;932062935
õukond;NOUN;O;7;no;3487;2960;932062935
šveik;NOUN;O;1;no;0;2960;932062935
Setra;PROPN;O;1;no;137;2960;932062935
valitseja;NOUN;O;1;no;21108;2960;932062935
saatkond;NOUN;O;1;no;20179;2960;932062935
koosseis;NOUN;O;3;no;84351;2960;932062935
ka;ADV;O;40;yes;7941300;2960;932062935
35;NUM;O;1;no;0;2960;932062935
muusik;NOUN;O;2;no;52021;2960;932062935
esinemine;NOUN;O;4;no;43780;2960;932062935
pealinn;NOUN;O;2;no;66183;2960;932062935
kõik;DET;O;8;yes;3138760;2960;932062935
vaimustus;NOUN;O;1;no;16993;2960;932062935
tekitama;VERB;O;1;no;260670;2960;932062935
