lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
alustama;VERB;O;7;no;424959;9642;932062935
siis;ADV;O;193;yes;4824773;9642;932062935
vestlusring;NOUN;O;7;no;6878;9642;932062935
.;PUNCT;O;354;no;0;9642;932062935
külaline;NOUN;O;1;no;110077;9642;932062935
olema;AUX;O;485;yes;44175173;9642;932062935
Maria-Kristiina;PROPN;O;4;no;349;9642;932062935
Soomre;PROPN;O;1;no;1190;9642;932062935
ja;CCONJ;O;163;yes;29978049;9642;932062935
Anders;PROPN;O;9;no;4846;9642;932062935
Härm;PROPN;O;1;no;2126;9642;932062935
tema;PRON;O;119;yes;9154483;9642;932062935
pealkiri;NOUN;O;1;no;91041;9642;932062935
kõlama;VERB;O;1;no;91397;9642;932062935
järgnevalt;ADV;O;1;no;19346;9642;932062935
kuraator;NOUN;O;69;no;12050;9642;932062935
kriitik;NOUN;O;7;no;18359;9642;932062935
kunstnik;NOUN;O;58;no;93493;9642;932062935
publik;NOUN;O;24;no;79871;9642;932062935
roll;NOUN;O;7;no;209164;9642;932062935
kaasaeg;NOUN;O;1;no;9391;9642;932062935
kõigepealt;ADV;O;4;yes;78956;9642;932062935
veel;ADV;O;22;yes;1875606;9642;932062935
selline;DET;O;25;yes;1661084;9642;932062935
mõte;NOUN;O;47;no;596277;9642;932062935
,;PUNCT;O;1127;no;0;9642;932062935
et;SCONJ;O;408;yes;12213661;9642;932062935
äkki;ADV;O;5;no;182318;9642;932062935
sina;PRON;O;56;yes;3743020;9642;932062935
tulema;VERB;O;21;yes;3338518;9642;932062935
paar;NUM;O;1;no;440117;9642;932062935
ettepoole;ADV;O;2;no;9093;9642;932062935
kuna;SCONJ;O;9;yes;974997;9642;932062935
tegemine;NOUN;O;6;no;590180;9642;932062935
ei;AUX;O;151;yes;10355923;9642;932062935
loeng;NOUN;O;9;no;64095;9642;932062935
kus;ADV;O;20;yes;1607926;9642;932062935
erinevalt;ADV;O;2;no;57845;9642;932062935
eelnev;ADJ;O;1;no;80457;9642;932062935
esinemine;NOUN;O;1;no;43780;9642;932062935
akadeemiline;ADJ;O;1;no;32244;9642;932062935
formaat;NOUN;O;3;no;35116;9642;932062935
puuduma;VERB;O;4;no;211797;9642;932062935
nagu;SCONJ;O;216;yes;1699877;9642;932062935
julgemalt;ADV;O;1;no;3159;9642;932062935
sekk;NOUN;O;1;no;2377;9642;932062935
niisiis;ADV;O;1;yes;49824;9642;932062935
see;DET;O;172;yes;18818291;9642;932062935
vestlus;NOUN;O;4;no;57622;9642;932062935
kaardistamine;NOUN;O;3;no;7221;9642;932062935
nii;ADV;O;20;yes;3430987;9642;932062935
edasi;ADV;O;10;yes;598918;9642;932062935
see;PRON;O;286;yes;18818291;9642;932062935
kattuma;VERB;O;1;no;12475;9642;932062935
täiesti;ADV;O;10;yes;326019;9642;932062935
üks-üheselt;ADV;O;1;no;185;9642;932062935
teema;NOUN;O;12;no;630317;9642;932062935
mis;PRON;O;127;yes;9028438;9642;932062935
mina;PRON;O;217;yes;11780658;9642;932062935
koos;ADP;O;1;yes;875375;9642;932062935
absoluutselt;ADV;O;6;no;42577;9642;932062935
rubriik;NOUN;O;1;no;19110;9642;932062935
aga;CCONJ;O;57;yes;4543343;9642;932062935
kõneloeng;NOUN;O;1;no;0;9642;932062935
teadma;VERB;O;13;no;1482699;9642;932062935
12;NUM;O;1;no;0;9642;932062935
pikk;ADJ;O;4;no;395543;9642;932062935
esimene;ADJ;O;3;no;1420248;9642;932062935
kaardistama;VERB;O;3;no;12831;9642;932062935
ka;ADV;O;54;yes;7941300;9642;932062935
joonistama;VERB;O;1;no;33155;9642;932062935
kaart;NOUN;O;2;no;208966;9642;932062935
võib-olla;ADV;O;17;yes;138681;9642;932062935
jätma;VERB;O;5;no;517566;9642;932062935
joonistamine;NOUN;O;1;no;9242;9642;932062935
osa;NOUN;O;3;no;998668;9642;932062935
vahele;ADV;O;2;yes;149134;9642;932062935
rääkima;VERB;O;45;no;1111753;9642;932062935
lihtsalt;ADV;O;17;no;748671;9642;932062935
kuidas;ADV;O;11;yes;1317035;9642;932062935
kõik;DET;O;16;yes;3138760;9642;932062935
nimetama;VERB;O;3;no;197986;9642;932062935
lisa;NOUN;O;2;no;915167;9642;932062935
terve;ADJ;O;1;no;341956;9642;932062935
rida;NOUN;O;4;no;138067;9642;932062935
võima;AUX;O;27;yes;3045900;9642;932062935
täna;ADV;O;3;no;614088;9642;932062935
lähtuma;VERB;O;1;no;89390;9642;932062935
tõsiasi;NOUN;O;1;no;23604;9642;932062935
kõik;PRON;O;12;yes;3138760;9642;932062935
iseseisev;ADJ;O;1;no;44736;9642;932062935
aga;ADV;O;10;yes;4543343;9642;932062935
samas;ADV;O;14;yes;389430;9642;932062935
teineteise;PRON;O;3;yes;51788;9642;932062935
oluline;ADJ;O;4;no;606448;9642;932062935
määr;NOUN;O;1;no;112695;9642;932062935
sõltuv;ADJ;O;1;no;8722;9642;932062935
moodustama;VERB;O;1;no;138627;9642;932062935
kokku;ADV;O;11;yes;901761;9642;932062935
asi;NOUN;O;22;no;1422865;9642;932062935
kunstimaailm;NOUN;O;14;no;1615;9642;932062935
nii-öelda;ADV;O;87;no;15927;9642;932062935
kunst;NOUN;O;34;no;102435;9642;932062935
retoorika;NOUN;O;1;no;7167;9642;932062935
toimima;VERB;O;4;no;156094;9642;932062935
tänu;ADP;O;2;yes;325927;9642;932062935
agent;NOUN;O;5;no;15376;9642;932062935
ehk;CCONJ;O;7;yes;977379;9642;932062935
publikum;NOUN;O;1;no;440;9642;932062935
vaataja;NOUN;O;4;no;52727;9642;932062935
põhimõtteliselt;ADV;O;24;no;59727;9642;932062935
hästi;ADV;O;7;no;574210;9642;932062935
lühidalt;ADV;O;2;no;27127;9642;932062935
ütlema;VERB;O;30;no;1762423;9642;932062935
selline;ADJ;O;3;yes;1661084;9642;932062935
omavahel;ADV;O;5;yes;121151;9642;932062935
suhteliselt;ADV;O;10;no;101296;9642;932062935
lõdvalt;ADV;O;1;no;2298;9642;932062935
seotud;ADJ;O;4;no;464937;9642;932062935
institutsioon;NOUN;O;53;no;40745;9642;932062935
indiviid;NOUN;O;2;no;11759;9642;932062935
võrgustik;NOUN;O;1;no;45751;9642;932062935
eks;ADV;O;64;yes;283895;9642;932062935
ehk;ADV;O;6;yes;977379;9642;932062935
sinna;ADV;O;10;yes;368268;9642;932062935
kuuluma;VERB;O;6;no;324317;9642;932062935
eelnimetatud;ADJ;O;1;no;0;9642;932062935
üldnimetus;NOUN;O;1;no;1055;9642;932062935
poolest;ADP;O;1;yes;112711;9642;932062935
arust;ADP;O;2;no;47573;9642;932062935
väga;ADV;O;48;yes;2222237;9642;932062935
ikkagi;ADV;O;32;yes;271404;9642;932062935
välitähendama;VERB;O;1;no;0;9642;932062935
olema;VERB;O;20;yes;44175173;9642;932062935
iste;NOUN;O;1;no;41510;9642;932062935
institutsionaalne;ADJ;O;7;no;4616;9642;932062935
väli;NOUN;O;4;no;30398;9642;932062935
istuma;VERB;O;4;no;226540;9642;932062935
erinema;VERB;O;2;no;56539;9642;932062935
erinev;ADJ;O;9;no;934036;9642;932062935
üksus;NOUN;O;1;no;50926;9642;932062935
noh;INTJ;O;100;yes;115252;9642;932062935
justkui;SCONJ;O;7;yes;117450;9642;932062935
saama;AUX;O;32;yes;7285093;9642;932062935
miski;PRON;O;26;yes;1421694;9642;932062935
no;INTJ;O;9;no;315405;9642;932062935
tegelikult;ADV;O;31;no;475760;9642;932062935
siduma;VERB;O;1;no;61677;9642;932062935
mingisugune;PRON;O;14;yes;53640;9642;932062935
samasugune;DET;O;2;yes;101838;9642;932062935
ideoloogiline;ADJ;O;5;no;9570;9642;932062935
niidike;NOUN;O;1;no;279;9642;932062935
mingisugune;DET;O;37;yes;53640;9642;932062935
väärtushinnang;NOUN;O;1;no;7645;9642;932062935
süsteem;NOUN;O;6;no;271717;9642;932062935
jagama;VERB;O;3;no;392343;9642;932062935
selline;PRON;O;5;yes;1661084;9642;932062935
funktsionaalne;ADJ;O;1;no;16324;9642;932062935
või;CCONJ;O;61;yes;4113697;9642;932062935
sõltuvussuhe;NOUN;O;1;no;513;9642;932062935
kui;SCONJ;O;87;yes;8878634;9642;932062935
all;ADP;O;3;yes;466968;9642;932062935
pidama;VERB;O;5;yes;3575612;9642;932062935
eelkõige;ADV;O;1;yes;185700;9642;932062935
silm;NOUN;O;3;no;537359;9642;932062935
muuseum;NOUN;O;4;no;106013;9642;932062935
galerii;NOUN;O;7;no;51263;9642;932062935
akadeemia;NOUN;O;2;no;19946;9642;932062935
kriitika;NOUN;O;5;no;36834;9642;932062935
meedia;NOUN;O;2;no;105170;9642;932062935
kunstiajakiri;NOUN;O;1;no;143;9642;932062935
teine;DET;O;10;yes;2482902;9642;932062935
aken;NOUN;O;1;no;143654;9642;932062935
väljaanne;NOUN;O;1;no;45686;9642;932062935
sõltuvussuht;NOUN;O;1;no;0;9642;932062935
üksik;ADJ;O;3;no;81252;9642;932062935
tegema;VERB;O;51;yes;3824200;9642;932062935
koostöö;NOUN;O;1;no;329823;9642;932062935
?;PUNCT;O;25;no;0;9642;932062935
mitte;ADV;O;18;yes;1397004;9642;932062935
okei;INTJ;O;4;no;39468;9642;932062935
jaotuma;VERB;O;1;no;5809;9642;932062935
oma;PRON;O;24;yes;4535142;9642;932062935
võim;NOUN;O;57;no;144451;9642;932062935
poolne;ADJ;O;2;no;22721;9642;932062935
reaalne;ADJ;O;37;no;70493;9642;932062935
võimus;NOUN;O;3;no;8713;9642;932062935
isegi;ADV;O;4;yes;696376;9642;932062935
Sirje;PROPN;O;4;no;15983;9642;932062935
juba;ADV;O;12;yes;1850492;9642;932062935
mainima;VERB;O;2;no;100863;9642;932062935
Sõnavõtu;PROPN;O;1;no;0;9642;932062935
sõna;NOUN;O;6;no;862366;9642;932062935
mõiste;NOUN;O;10;no;84314;9642;932062935
autoriteet;NOUN;O;6;no;9203;9642;932062935
tõlgendama;VERB;O;3;no;21630;9642;932062935
pruukima;VERB;O;2;no;93713;9642;932062935
koos;ADV;O;6;yes;875375;9642;932062935
esinema;VERB;O;3;no;186435;9642;932062935
mingi;DET;O;32;yes;1065354;9642;932062935
vastand;NOUN;O;2;no;7550;9642;932062935
üks;DET;O;31;yes;3226979;9642;932062935
sümboolne;ADJ;O;21;no;13109;9642;932062935
suuresti;ADV;O;2;no;36375;9642;932062935
kõnelemisõigus;NOUN;O;1;no;0;9642;932062935
kuulama;VERB;O;2;no;202795;9642;932062935
pigem;ADV;O;8;yes;327626;9642;932062935
kõnelema;VERB;O;9;no;55963;9642;932062935
jõudma;VERB;O;5;no;869599;9642;932062935
kuhugi;ADV;O;2;yes;62057;9642;932062935
kuuldeulatus;NOUN;O;1;no;133;9642;932062935
määrama;VERB;O;2;no;153466;9642;932062935
tagama;VERB;O;1;no;369767;9642;932062935
tavaliselt;ADV;O;4;no;193209;9642;932062935
mingi;PRON;O;2;yes;1065354;9642;932062935
väike;ADJ;O;8;no;690514;9642;932062935
kodune;ADJ;O;1;no;85580;9642;932062935
kodukootud;ADJ;O;1;no;1792;9642;932062935
Eesti;PROPN;O;25;no;2594139;9642;932062935
kunstimaa;NOUN;O;1;no;0;9642;932062935
ilmake;NOUN;O;1;no;70;9642;932062935
sees;ADP;O;5;yes;220171;9642;932062935
sageli;ADV;O;1;no;155963;9642;932062935
kaks;NUM;O;7;no;1334057;9642;932062935
ajama;VERB;O;3;no;269064;9642;932062935
segamini;ADV;O;2;no;12576;9642;932062935
võtma;VERB;O;9;no;2139597;9642;932062935
inimene;NOUN;O;20;no;2519709;9642;932062935
kes;PRON;O;59;yes;3572036;9642;932062935
kapital;NOUN;O;16;no;18762;9642;932062935
tihtipeale;ADV;O;2;no;31582;9642;932062935
pate;NOUN;O;1;no;41;9642;932062935
pata;NOUN;O;1;no;50;9642;932062935
vald;NOUN;O;1;no;353612;9642;932062935
vähendama;VERB;O;2;no;187773;9642;932062935
kael;NOUN;O;1;no;57972;9642;932062935
võimuväli;NOUN;O;1;no;0;9642;932062935
vastupidi;ADV;O;1;no;58537;9642;932062935
kõige;ADV;O;8;yes;1010725;9642;932062935
parem;ADJ;O;3;no;620182;9642;932062935
näide;NOUN;O;6;no;796083;9642;932062935
kohta;ADP;O;6;yes;1118768;9642;932062935
samane;ADJ;O;7;no;1069;9642;932062935
hiljutine;ADJ;O;1;no;33731;9642;932062935
tohutu;ADJ;O;5;no;44960;9642;932062935
veis;NOUN;O;2;no;8986;9642;932062935
pakkuma;VERB;O;3;no;862364;9642;932062935
jaa;INTJ;O;7;no;28232;9642;932062935
kart;NOUN;O;1;no;3485;9642;932062935
Auda;PROPN;O;1;no;48;9642;932062935
poolt;ADP;O;2;yes;608317;9642;932062935
rünnak;NOUN;O;1;no;74688;9642;932062935
halb;ADJ;O;3;no;177187;9642;932062935
sotsiaalne;ADJ;O;1;no;108388;9642;932062935
suhtes;ADP;O;5;yes;247536;9642;932062935
nüüd;ADV;O;19;yes;1119277;9642;932062935
vaatama;VERB;O;8;no;1204574;9642;932062935
reaalselt;ADV;O;3;no;46405;9642;932062935
tähendama;VERB;O;57;no;444609;9642;932062935
näitus;NOUN;O;41;no;136680;9642;932062935
hulka;ADP;O;1;yes;102012;9642;932062935
olemus;NOUN;O;2;no;63232;9642;932062935
