lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
päev;NOUN;O;10;no;1360298;5042;932062935
kogu;DET;O;8;yes;810088;5042;932062935
ja;CCONJ;O;185;yes;29978049;5042;932062935
tegu;NOUN;O;5;no;296119;5042;932062935
seekordne;ADJ;O;1;no;23767;5042;932062935
ühtlasi;ADV;O;1;yes;102141;5042;932062935
sari;NOUN;O;4;no;125732;5042;932062935
viimane;ADJ;O;3;no;960645;5042;932062935
saade;NOUN;O;6;no;133711;5042;932062935
ei;AUX;O;38;yes;10355923;5042;932062935
tutvustama;VERB;O;2;no;135198;5042;932062935
mina;PRON;O;79;yes;11780658;5042;932062935
keegi;PRON;O;4;yes;909915;5042;932062935
eraisik;NOUN;O;2;no;25153;5042;932062935
koguja;NOUN;O;7;no;5030;5042;932062935
vaid;ADV;O;5;yes;1233871;5042;932062935
viima;VERB;O;5;no;561985;5042;932062935
professionaalne;ADJ;O;1;no;55921;5042;932062935
juurde;ADP;O;4;yes;555179;5042;932062935
.;PUNCT;O;156;no;0;5042;932062935
rääkima;VERB;O;15;no;1111753;5042;932062935
ennetavalt;ADV;O;1;no;2784;5042;932062935
28.;ADJ;O;2;no;0;5042;932062935
mai;NOUN;O;5;no;205914;5042;932062935
täielik;ADJ;O;1;no;122017;5042;932062935
uuestisünn;NOUN;O;1;no;0;5042;932062935
järel;ADP;O;1;yes;176213;5042;932062935
pidulikult;ADV;O;1;no;7295;5042;932062935
avatav;ADJ;O;4;no;8497;5042;932062935
Eesti;PROPN;O;17;no;2594139;5042;932062935
ajaloomuuseum;NOUN;O;10;no;2637;5042;932062935
suurgilt;NOUN;O;25;no;0;5042;932062935
hoone;NOUN;O;7;no;218644;5042;932062935
palju;ADV;O;16;yes;2032422;5042;932062935
muuseum;NOUN;O;27;no;106013;5042;932062935
olema;AUX;O;291;yes;44175173;5042;932062935
ju;ADV;O;15;yes;845501;5042;932062935
algus;NOUN;O;9;no;553351;5042;932062935
saama;VERB;O;18;yes;7285093;5042;932062935
erakogu;NOUN;O;7;no;6958;5042;932062935
niga;NOUN;O;1;no;100;5042;932062935
tänane;ADJ;O;3;no;180017;5042;932062935
vestlema;VERB;O;1;no;28533;5042;932062935
ajalugu;NOUN;O;22;no;210344;5042;932062935
põnev;ADJ;O;3;no;161005;5042;932062935
ekspositsioon;NOUN;O;13;no;6115;5042;932062935
,;PUNCT;O;493;no;0;5042;932062935
mis;PRON;O;62;yes;9028438;5042;932062935
mitu;DET;O;5;yes;814408;5042;932062935
interaktiivne;ADJ;O;3;no;12081;5042;932062935
atraktsioon;NOUN;O;1;no;6948;5042;932062935
ning;CCONJ;O;1;yes;5766748;5042;932062935
ka;ADV;O;52;yes;7941300;5042;932062935
lähiaeg;NOUN;O;1;no;28222;5042;932062935
näitus;NOUN;O;7;no;136680;5042;932062935
vestluskaaslane;NOUN;O;1;no;2995;5042;932062935
teadusdirektor;NOUN;O;2;no;773;5042;932062935
Tõnis;PROPN;O;5;no;33879;5042;932062935
Liivak;PROPN;O;1;no;2832;5042;932062935
teadur;NOUN;O;3;no;9405;5042;932062935
Ivar;PROPN;O;10;no;17836;5042;932062935
Leimus;PROPN;O;3;no;241;5042;932062935
avalik;ADJ;O;3;no;233717;5042;932062935
suhe;NOUN;O;3;no;234471;5042;932062935
juht;NOUN;O;5;no;823361;5042;932062935
Epp;PROPN;O;2;no;11855;5042;932062935
Alatalu;PROPN;O;3;no;2996;5042;932062935
nüüd;ADV;O;36;yes;1119277;5042;932062935
maa;NOUN;O;3;no;369601;5042;932062935
all;ADP;O;2;yes;466968;5042;932062935
kui;SCONJ;O;37;yes;8878634;5042;932062935
sügav;ADJ;O;2;no;59228;5042;932062935
Lübeck;PROPN;O;2;no;1793;5042;932062935
noh;INTJ;O;17;yes;115252;5042;932062935
eks;ADV;O;13;yes;283895;5042;932062935
arvama;VERB;O;5;no;778296;5042;932062935
et;SCONJ;O;100;yes;12213661;5042;932062935
kaks;NUM;O;4;no;1334057;5042;932062935
pool;NUM;O;1;yes;616839;5042;932062935
meeter;NOUN;O;3;no;147310;5042;932062935
ega;CCONJ;O;2;yes;707621;5042;932062935
tema;PRON;O;40;yes;9154483;5042;932062935
vist;ADV;O;2;yes;352175;5042;932062935
väga;ADV;O;26;yes;2222237;5042;932062935
rohkem;ADV;O;8;yes;1093000;5042;932062935
tohtima;AUX;O;1;no;277697;5042;932062935
jah;ADV;O;21;yes;412789;5042;932062935
põrandapind;NOUN;O;1;no;2889;5042;932062935
küll;ADV;O;7;yes;1080941;5042;932062935
sest;SCONJ;O;7;yes;1380142;5042;932062935
tegelikult;ADV;O;17;no;475760;5042;932062935
see;PRON;O;114;yes;18818291;5042;932062935
päris;ADV;O;5;yes;459040;5042;932062935
kelder;NOUN;O;16;no;24132;5042;932062935
vaid;CCONJ;O;3;yes;1233871;5042;932062935
niisugune;DET;O;21;yes;62699;5042;932062935
poolkelder;NOUN;O;1;no;47;5042;932062935
alati;ADV;O;3;yes;548446;5042;932062935
poolkeldriaknaav;NOUN;O;1;no;0;5042;932062935
ulatama;VERB;O;1;no;14897;5042;932062935
välja;ADV;O;9;yes;1817185;5042;932062935
huvitav;ADJ;O;5;no;292581;5042;932062935
võima;AUX;O;15;yes;3045900;5042;932062935
nagu;SCONJ;O;16;yes;1699877;5042;932062935
praegu;ADV;O;8;yes;542400;5042;932062935
