lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
paluma;VERB;O;1;no;368602;2424;932062935
kuusk;NOUN;O;1;no;29458;2424;932062935
,;PUNCT;O;238;no;0;2424;932062935
majake;NOUN;O;1;no;7720;2424;932062935
tutvustama;VERB;O;1;no;135198;2424;932062935
mina;PRON;O;127;yes;11780658;2424;932062935
oma;PRON;O;11;yes;4535142;2424;932062935
lapsepõlv;NOUN;O;1;no;41212;2424;932062935
.;PUNCT;O;112;no;0;2424;932062935
isa;NOUN;O;6;no;220245;2424;932062935
poissmees;NOUN;O;1;no;2250;2424;932062935
Andres;PROPN;O;1;no;69897;2424;932062935
Jõgis;PROPN;O;1;no;207;2424;932062935
elama;VERB;O;3;no;568247;2424;932062935
mäeküla;NOUN;O;1;no;348;2424;932062935
mõis;NOUN;O;2;no;89345;2424;932062935
mõisnik;NOUN;O;2;no;8018;2424;932062935
kokk;NOUN;O;1;no;16750;2424;932062935
sealsamas;ADV;O;1;no;11062;2424;932062935
ilutsema;VERB;O;1;no;4196;2424;932062935
ka;ADV;O;21;yes;7941300;2424;932062935
ema;NOUN;O;3;no;311624;2424;932062935
Wilhelmiine;PROPN;O;1;no;12;2424;932062935
süütma;VERB;O;1;no;0;2424;932062935
kes;PRON;O;6;yes;3572036;2424;932062935
olema;AUX;O;113;yes;44175173;2424;932062935
mõisaproua;NOUN;O;2;no;668;2424;932062935
õmbleja;NOUN;O;1;no;2649;2424;932062935
suund;NOUN;O;1;no;146215;2424;932062935
tema;PRON;O;37;yes;9154483;2424;932062935
aidamees;NOUN;O;2;no;342;2424;932062935
sest;SCONJ;O;8;yes;1380142;2424;932062935
Hiiumaa;PROPN;O;1;no;77209;2424;932062935
välismaa;NOUN;O;3;no;72966;2424;932062935
prantsuse;ADJ;O;1;no;64311;2424;932062935
koka;NOUN;O;1;no;5277;2424;932062935
ja;CCONJ;O;91;yes;29978049;2424;932062935
sündima;VERB;O;1;no;211876;2424;932062935
siis;ADV;O;64;yes;4824773;2424;932062935
seal;ADV;O;20;yes;911658;2424;932062935
tütar;NOUN;O;2;no;104042;2424;932062935
neljas;ADJ;O;3;no;111465;2424;932062935
laps;NOUN;O;3;no;1505088;2424;932062935
et;SCONJ;O;14;yes;12213661;2424;932062935
väga;ADV;O;16;yes;2222237;2424;932062935
palju;ADV;O;7;yes;2032422;2424;932062935
sõituma;VERB;O;1;no;44;2424;932062935
ei;AUX;O;22;yes;10355923;2424;932062935
tegema;VERB;O;10;yes;3824200;2424;932062935
tervis;NOUN;O;1;no;213039;2424;932062935
vesi;NOUN;O;2;no;438559;2424;932062935
paat;NOUN;O;1;no;42452;2424;932062935
paade;NOUN;O;1;no;0;2424;932062935
Viispaadmine;PROPN;O;1;no;0;2424;932062935
teadma;VERB;O;7;no;1482699;2424;932062935
jutustama;VERB;O;1;no;41757;2424;932062935
õpetama;VERB;O;6;no;128636;2424;932062935
andma;VERB;O;6;no;1683851;2424;932062935
suur;ADJ;O;13;no;1616990;2424;932062935
muusikaarmastaja;NOUN;O;1;no;194;2424;932062935
saama;VERB;O;13;yes;7285093;2424;932062935
mõisik;NOUN;O;1;no;0;2424;932062935
käes;ADP;O;1;yes;49728;2424;932062935
isegi;ADV;O;8;yes;696376;2424;932062935
viiul;NOUN;O;3;no;9287;2424;932062935
kingitus;NOUN;O;1;no;87141;2424;932062935
see;PRON;O;28;yes;18818291;2424;932062935
alati;ADV;O;2;yes;548446;2424;932062935
laul;NOUN;O;6;no;158659;2424;932062935
siia;ADV;O;1;yes;218549;2424;932062935
panema;VERB;O;4;no;1364289;2424;932062935
kuueke;NOUN;O;1;no;11;2424;932062935
rida;NOUN;O;1;no;138067;2424;932062935
kõik;PRON;O;10;yes;3138760;2424;932062935
seisma;VERB;O;1;no;266132;2424;932062935
mängima;VERB;O;17;no;537718;2424;932062935
õppima;VERB;O;8;no;353366;2424;932062935
laulma;VERB;O;4;no;85836;2424;932062935
saivaest;NOUN;O;1;no;0;2424;932062935
nali;NOUN;O;1;no;85603;2424;932062935
äge;ADJ;O;1;no;66846;2424;932062935
iseloom;NOUN;O;1;no;45159;2424;932062935
nõudma;VERB;O;1;no;245266;2424;932062935
täpsus;NOUN;O;1;no;27380;2424;932062935
kui;SCONJ;O;13;yes;8878634;2424;932062935
keegi;PRON;O;1;yes;909915;2424;932062935
väratud;ADJ;O;1;no;0;2424;932062935
tutvus;NOUN;O;1;no;23601;2424;932062935
naerma;VERB;O;2;no;78841;2424;932062935
looma;VERB;O;1;no;409759;2424;932062935
otsekohe;ADV;O;1;no;7614;2424;932062935
viiulipoogen;NOUN;O;1;no;48;2424;932062935
pea;NOUN;O;1;yes;490501;2424;932062935
puruks;ADV;O;1;no;11624;2424;932062935
kaar;NOUN;O;1;no;21087;2424;932062935
tükk;NOUN;O;2;no;113598;2424;932062935
aeg;NOUN;O;7;no;2435622;2424;932062935
rahu;NOUN;O;1;no;77868;2424;932062935
kuni;SCONJ;O;2;yes;831401;2424;932062935
linn;NOUN;O;5;no;624130;2424;932062935
sõitma;VERB;O;2;no;521363;2424;932062935
uus;NOUN;O;2;no;1922794;2424;932062935
viiulipoog;NOUN;O;1;no;0;2424;932062935
ostma;VERB;O;4;no;512016;2424;932062935
nimi;NOUN;O;2;no;536165;2424;932062935
seitsmeaastane;ADJ;O;1;no;3015;2424;932062935
viis;NUM;O;3;no;476277;2424;932062935
köstrikool;NOUN;O;1;no;106;2424;932062935
kus;ADV;O;8;yes;1607926;2424;932062935
köster;NOUN;O;3;no;2708;2424;932062935
algul;ADP;O;1;yes;80541;2424;932062935
kirik;NOUN;O;1;no;225735;2424;932062935
juures;ADP;O;1;yes;402814;2424;932062935
köstriproua;NOUN;O;1;no;0;2424;932062935
