lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
mina;PRON;O;15;yes;11780658;480;932062935
olema;AUX;O;18;yes;44175173;480;932062935
Andres;PROPN;O;3;no;69897;480;932062935
,;PUNCT;O;53;no;0;480;932062935
sina;PRON;O;1;yes;3743020;480;932062935
kuulama;VERB;O;8;no;202795;480;932062935
uunikum;NOUN;O;1;no;1176;480;932062935
.;PUNCT;O;15;no;0;480;932062935
1982.;ADJ;O;1;no;0;480;932062935
aasta;NOUN;O;4;no;4045959;480;932062935
Leningrad;PROPN;O;1;no;8394;480;932062935
sündinud;ADJ;O;2;no;364;480;932062935
rada;NOUN;O;2;no;153168;480;932062935
Eesti;PROPN;O;1;no;2594139;480;932062935
kümnevõistleja;NOUN;O;1;no;1218;480;932062935
kes;PRON;O;2;yes;3572036;480;932062935
isiklik;ADJ;O;1;no;149428;480;932062935
rekord;NOUN;O;1;no;49274;480;932062935
8119;NUM;O;1;no;0;480;932062935
punkt;NOUN;O;1;no;451586;480;932062935
pärinema;VERB;O;1;no;52672;480;932062935
2009.;ADJ;O;1;no;0;480;932062935
maailmameistrivõistlus;NOUN;O;1;no;18738;480;932062935
seni;ADV;O;1;yes;174482;480;932062935
tiitlivõistlus;NOUN;O;1;no;7020;480;932062935
koht;NOUN;O;3;no;1148987;480;932062935
peamiselt;ADV;O;1;yes;120848;480;932062935
teine;DET;O;1;yes;2482902;480;932062935
10;NUM;O;1;no;0;480;932062935
keskel;ADP;O;1;yes;73548;480;932062935
leppima;ADJ;O;1;no;119297;480;932062935
ütlema;VERB;O;3;no;1762423;480;932062935
et;SCONJ;O;11;yes;12213661;480;932062935
ei;AUX;O;5;yes;10355923;480;932062935
soovima;VERB;O;1;no;580290;480;932062935
tema;PRON;O;8;yes;9154483;480;932062935
meenutama;VERB;O;1;no;149617;480;932062935
15.;ADJ;O;1;no;0;480;932062935
järgi;ADP;O;1;yes;472793;480;932062935
enne;ADV;O;1;yes;841805;480;932062935
kui;SCONJ;O;7;yes;8878634;480;932062935
üks;DET;O;2;yes;3226979;480;932062935
lemmiklaul;NOUN;O;1;no;1226;480;932062935
välja;ADV;O;2;yes;1817185;480;932062935
pakkuma;VERB;O;1;no;862364;480;932062935
rääkima;VERB;O;1;no;1111753;480;932062935
sissejuhatus;NOUN;O;1;no;20758;480;932062935
kuidas;ADV;O;2;yes;1317035;480;932062935
muusika;NOUN;O;3;no;213744;480;932062935
kuulamine;NOUN;O;1;no;24756;480;932062935
moodi;ADP;O;1;no;37771;480;932062935
üldse;ADV;O;2;no;442326;480;932062935
käima;VERB;O;2;no;1068258;480;932062935
enamus;NOUN;O;1;no;137104;480;932062935
mis;PRON;O;8;yes;9028438;480;932062935
pärast;ADP;O;1;yes;1109488;480;932062935
äär;NOUN;O;1;no;45809;480;932062935
stiil;NOUN;O;1;no;97376;480;932062935
nagu;SCONJ;O;21;yes;1699877;480;932062935
eriti;ADV;O;2;no;605323;480;932062935
valima;VERB;O;3;no;477367;480;932062935
kas;ADV;O;1;yes;1985401;480;932062935
mingisugune;PRON;O;1;yes;53640;480;932062935
või;CCONJ;O;6;yes;4113697;480;932062935
pop;NOUN;O;1;no;3007;480;932062935
hiphop;NOUN;O;1;no;4874;480;932062935
iganes;ADV;O;1;yes;41030;480;932062935
meeldima;VERB;O;3;no;469613;480;932062935
klassika;NOUN;O;1;no;13324;480;932062935
klassikaraadio;NOUN;O;1;no;1058;480;932062935
mängima;VERB;O;1;no;537718;480;932062935
auto;NOUN;O;1;no;788439;480;932062935
pidevalt;ADV;O;1;no;152216;480;932062935
muusikamaitse;NOUN;O;1;no;1189;480;932062935
jah;ADV;O;1;yes;412789;480;932062935
niisugune;DET;O;1;yes;62699;480;932062935
väga;ADV;O;2;yes;2222237;480;932062935
erinev;ADJ;O;1;no;934036;480;932062935
olenema;VERB;O;1;no;84589;480;932062935
tuju;NOUN;O;1;no;48025;480;932062935
enne;ADP;O;1;yes;841805;480;932062935
võistlus;NOUN;O;3;no;215781;480;932062935
traditsioon;NOUN;O;1;no;63296;480;932062935
saama;VERB;O;2;yes;7285093;480;932062935
siis;ADV;O;8;yes;4824773;480;932062935
selline;DET;O;1;yes;1661084;480;932062935
sort;ADJ;O;1;no;52774;480;932062935
lugu;NOUN;O;3;no;453200;480;932062935
muusikapala;NOUN;O;1;no;3450;480;932062935
hästi;ADV;O;3;no;574210;480;932062935
kütma;VERB;O;1;no;20370;480;932062935
üles;ADV;O;1;yes;452851;480;932062935
just;ADV;O;1;yes;809252;480;932062935
ja;CCONJ;O;9;yes;29978049;480;932062935
teinekord;ADV;O;2;no;30391;480;932062935
olema;VERB;O;5;yes;44175173;480;932062935
vaja;ADV;O;2;no;695844;480;932062935
see;PRON;O;8;yes;18818291;480;932062935
mitmevõistleja;NOUN;O;1;no;1060;480;932062935
ala;NOUN;O;2;no;238521;480;932062935
vahele;ADP;O;1;yes;149134;480;932062935
peale;ADP;O;1;yes;1209468;480;932062935
aed;NOUN;O;1;no;125974;480;932062935
rahulik;ADJ;O;1;no;64845;480;932062935
jääma;VERB;O;4;no;1700272;480;932062935
vaheline;ADJ;O;1;no;89809;480;932062935
rahustav;ADJ;O;1;no;13747;480;932062935
noh;INTJ;O;4;yes;115252;480;932062935
