lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kuuldemäng;NOUN;O;2;no;2228;806;932062935
Silver;PROPN;O;13;no;16220;806;932062935
Ükssilm;PROPN;O;8;no;132;806;932062935
,;PUNCT;O;60;no;0;806;932062935
kolmas;ADJ;O;2;no;378836;806;932062935
osa;NOUN;O;4;no;998668;806;932062935
Heino;PROPN;O;2;no;11325;806;932062935
Väli;PROPN;O;2;no;7018;806;932062935
raamat;NOUN;O;2;no;510015;806;932062935
selsland;NOUN;O;2;no;0;806;932062935
hirmus;ADJ;O;6;no;35092;806;932062935
mereröövel;NOUN;O;6;no;1258;806;932062935
aine;NOUN;O;2;no;127854;806;932062935
.;PUNCT;O;66;no;0;806;932062935
eelmine;ADJ;O;1;yes;441685;806;932062935
ja;CCONJ;O;22;yes;29978049;806;932062935
tema;PRON;O;18;yes;9154483;806;932062935
veel;ADV;O;1;yes;1875606;806;932062935
hirmsam;ADJ;O;2;no;2254;806;932062935
tütar;NOUN;O;2;no;104042;806;932062935
kartmatu;ADJ;O;2;no;1432;806;932062935
Kadri-Ann;PROPN;O;6;no;925;806;932062935
nõudma;VERB;O;1;no;245266;806;932062935
mariann;NOUN;O;1;no;44;806;932062935
lunaraha;NOUN;O;1;no;1389;806;932062935
riisipirukas;NOUN;O;3;no;25;806;932062935
Kadri;PROPN;O;3;no;31149;806;932062935
ann;NOUN;O;1;no;106;806;932062935
tekkima;VERB;O;1;no;521616;806;932062935
soov;NOUN;O;1;no;307869;806;932062935
ise;PRON;O;3;yes;3509459;806;932062935
hobune;NOUN;O;5;no;61494;806;932062935
saama;VERB;O;3;yes;7285093;806;932062935
pakkuma;VERB;O;1;no;862364;806;932062935
asemele;ADP;O;1;yes;35355;806;932062935
viskaja;NOUN;O;1;no;998;806;932062935
kindel;ADJ;O;2;no;379090;806;932062935
papagoi;NOUN;O;1;no;4254;806;932062935
kuid;CCONJ;O;1;yes;1732128;806;932062935
olema;AUX;O;42;yes;44175173;806;932062935
see;PRON;O;15;yes;18818291;806;932062935
ei;AUX;O;12;yes;10355923;806;932062935
leppima;VERB;O;1;no;119297;806;932062935
nii;ADV;O;4;yes;3430987;806;932062935
minema;VERB;O;2;yes;2265871;806;932062935
röövretk;NOUN;O;1;no;340;806;932062935
mürmagoonia;NOUN;O;2;no;0;806;932062935
kaubalaev;NOUN;O;1;no;3260;806;932062935
rööv;NOUN;O;1;no;3218;806;932062935
silver;NOUN;O;1;no;893;806;932062935
kadriann;NOUN;O;1;no;0;806;932062935
parim;ADJ;O;1;no;577297;806;932062935
suks;NOUN;O;1;no;57;806;932062935
viis;NUM;O;2;no;476277;806;932062935
jalg;NOUN;O;2;no;240981;806;932062935
puu;NOUN;O;1;no;171612;806;932062935
kes;PRON;O;6;yes;3572036;806;932062935
nimi;NOUN;O;3;no;536165;806;932062935
Mikk;PROPN;O;1;no;22960;806;932062935
pakk;NOUN;O;1;no;87590;806;932062935
hoiatama;VERB;O;1;no;44851;806;932062935
oma;PRON;O;2;yes;4535142;806;932062935
verivaenlane;NOUN;O;1;no;237;806;932062935
admiral;NOUN;O;5;no;4524;806;932062935
eest;ADP;O;1;yes;1110901;806;932062935
tundma;VERB;O;3;no;633300;806;932062935
juba;ADV;O;1;yes;1850492;806;932062935
kaugelt;ADV;O;1;no;21417;806;932062935
ära;ADV;O;3;yes;1430862;806;932062935
valjugesimine;NOUN;O;1;no;0;806;932062935
järgima;VERB;O;1;no;89715;806;932062935
üks;PRON;O;1;yes;3226979;806;932062935
kostuma;VERB;O;1;no;9206;806;932062935
kaugus;NOUN;O;1;no;73499;806;932062935
küsimine;NOUN;O;1;no;10271;806;932062935
ähkimine;NOUN;O;1;no;210;806;932062935
keegi;PRON;O;4;yes;909915;806;932062935
tulema;VERB;O;7;yes;3338518;806;932062935
mina;PRON;O;20;yes;11780658;806;932062935
tahtma;VERB;O;2;no;1254286;806;932062935
et;SCONJ;O;4;yes;12213661;806;932062935
sina;PRON;O;12;yes;3743020;806;932062935
käsi;NOUN;O;1;no;694904;806;932062935
ära;AUX;O;1;yes;1430862;806;932062935
