lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
nutikas;ADJ;O;2;no;30335;3673;932062935
maailm;NOUN;O;4;no;664447;3673;932062935
olema;AUX;O;153;yes;44175173;3673;932062935
raadiopaid;NOUN;O;1;no;0;3673;932062935
üks;DET;O;11;yes;3226979;3673;932062935
klikk;NOUN;O;2;no;20263;3673;932062935
kaugusel;ADP;O;2;no;136082;3673;932062935
.;PUNCT;O;213;no;0;3673;932062935
leidma;VERB;O;6;no;1279610;3673;932062935
raadio;NOUN;O;18;no;57204;3673;932062935
,;PUNCT;O;345;no;0;3673;932062935
äpp;NOUN;O;1;no;25569;3673;932062935
Goog;PROPN;O;2;no;29;3673;932062935
Play;PROPN;O;1;no;7390;3673;932062935
või;CCONJ;O;11;yes;4113697;3673;932062935
App;PROPN;O;1;no;3152;3673;932062935
Store;PROPN;O;1;no;4037;3673;932062935
sina;PRON;O;41;yes;3743020;3673;932062935
kuulma;VERB;O;11;no;283532;3673;932062935
kaks;NUM;O;19;no;1334057;3673;932062935
värske;ADJ;O;5;no;153442;3673;932062935
ja;CCONJ;O;99;yes;29978049;3673;932062935
eeter;NOUN;O;3;no;25968;3673;932062935
Maarja;PROPN;O;6;no;29215;3673;932062935
Merivoo-Parro;PROPN;O;4;no;272;3673;932062935
Merivoo;PROPN;O;2;no;312;3673;932062935
kiri;NOUN;O;1;no;319565;3673;932062935
tubli;ADJ;O;1;no;93283;3673;932062935
eriti;ADV;O;2;no;605323;3673;932062935
see;PRON;O;50;yes;18818291;3673;932062935
kes;PRON;O;21;yes;3572036;3673;932062935
mina;PRON;O;92;yes;11780658;3673;932062935
aga;ADV;O;11;yes;4543343;3673;932062935
saade;NOUN;O;8;no;133711;3673;932062935
raames;ADP;O;1;no;125969;3673;932062935
kulgema;VERB;O;1;no;54307;3673;932062935
nägema;VERB;O;6;no;1467770;3673;932062935
ikkagi;ADV;O;4;yes;271404;3673;932062935
jääma;VERB;O;5;no;1700272;3673;932062935
elu;NOUN;O;2;no;946740;3673;932062935
tagasi;ADV;O;1;yes;880780;3673;932062935
siin;ADV;O;15;yes;842300;3673;932062935
nii;ADV;O;20;yes;3430987;3673;932062935
praegu;ADV;O;8;yes;542400;3673;932062935
neli;NUM;O;3;no;337422;3673;932062935
kuus;NUM;O;6;no;172599;3673;932062935
kui;CCONJ;O;2;yes;8878634;3673;932062935
ka;ADV;O;29;yes;7941300;3673;932062935
täna;ADV;O;5;no;614088;3673;932062935
öösel;ADV;O;5;no;80817;3673;932062935
südaöö;NOUN;O;1;no;8125;3673;932062935
kuni;ADP;O;3;yes;831401;3673;932062935
kell;NOUN;O;13;no;863794;3673;932062935
üks;NUM;O;1;yes;3226979;3673;932062935
algama;VERB;O;2;no;404474;3673;932062935
Drive;PROPN;O;1;no;4795;3673;932062935
esimene;ADJ;O;3;no;1420248;3673;932062935
lugu;NOUN;O;13;no;453200;3673;932062935
ühine;ADJ;O;1;no;170785;3673;932062935
kahetunnine;ADJ;O;1;no;2062;3673;932062935
rännak;NOUN;O;2;no;14456;3673;932062935
kus;ADV;O;9;yes;1607926;3673;932062935
muusika;NOUN;O;6;no;213744;3673;932062935
hetkeolukord;NOUN;O;1;no;5735;3673;932062935
vaatama;VERB;O;17;no;1204574;3673;932062935
püüdež;NOUN;O;1;no;0;3673;932062935
seal;ADV;O;9;yes;911658;3673;932062935
miski;PRON;O;6;yes;1421694;3673;932062935
värskem;ADJ;O;3;no;10037;3673;932062935
Fouls;PROPN;O;1;no;17;3673;932062935
poolt;ADP;O;2;yes;608317;3673;932062935
raal;NOUN;O;1;no;1061;3673;932062935
vahehommik;NOUN;O;2;no;0;3673;932062935
hommik;NOUN;O;9;no;258753;3673;932062935
üheksa;NUM;O;4;no;66937;3673;932062935
20;NUM;O;2;no;0;3673;932062935
minut;NOUN;O;5;no;353185;3673;932062935
tee;NOUN;O;4;yes;634224;3673;932062935
äratav;ADJ;O;2;no;1567;3673;932062935
ära;AUX;O;2;yes;1430862;3673;932062935
kiirustama;VERB;O;2;no;24054;3673;932062935
ette;ADV;O;6;yes;724550;3673;932062935
asi;NOUN;O;3;no;1422865;3673;932062935
selg;NOUN;O;4;no;164973;3673;932062935
taha;ADP;O;4;yes;99739;3673;932062935
18;NUM;O;2;no;0;3673;932062935
see;DET;O;42;yes;18818291;3673;932062935
aegruum;NOUN;O;2;no;2046;3673;932062935
kontiinium;NOUN;O;2;no;38;3673;932062935
kuskil;ADV;O;3;yes;132573;3673;932062935
kõrval;ADP;O;2;yes;166126;3673;932062935
paide;NOUN;O;2;no;12;3673;932062935
sellepärast;ADV;O;3;yes;114174;3673;932062935
tegemine;NOUN;O;3;no;590180;3673;932062935
väga;ADV;O;13;yes;2222237;3673;932062935
suureväli;NOUN;O;2;no;35;3673;932062935
mis;PRON;O;32;yes;9028438;3673;932062935
vahel;ADP;O;3;yes;555453;3673;932062935
energiaväli;NOUN;O;2;no;1295;3673;932062935
painutama;VERB;O;2;no;6581;3673;932062935
aeg;NOUN;O;16;no;2435622;3673;932062935
eile;ADV;O;4;no;200664;3673;932062935
selline;DET;O;4;yes;1661084;3673;932062935
energia;NOUN;O;4;no;166969;3673;932062935
välja;ADV;O;12;yes;1817185;3673;932062935
muutmine;NOUN;O;2;no;100379;3673;932062935
lükkamine;NOUN;O;2;no;3872;3673;932062935
kogemus;NOUN;O;2;no;330671;3673;932062935
et;SCONJ;O;56;yes;12213661;3673;932062935
kõndima;VERB;O;4;no;62968;3673;932062935
televiisor;NOUN;O;4;no;17969;3673;932062935
mööda;ADV;O;5;yes;208450;3673;932062935
kui;SCONJ;O;16;yes;8878634;3673;932062935
minema;VERB;O;19;yes;2265871;3673;932062935
sealt;ADV;O;3;yes;262867;3673;932062935
kinni;ADV;O;3;no;325823;3673;932062935
mingi;DET;O;4;yes;1065354;3673;932062935
ei;AUX;O;31;yes;10355923;3673;932062935
tegema;VERB;O;20;yes;3824200;3673;932062935
panema;VERB;O;3;no;1364289;3673;932062935
käsi;NOUN;O;6;no;694904;3673;932062935
eks;ADV;O;4;yes;283895;3673;932062935
ju;ADV;O;5;yes;845501;3673;932062935
nagu;SCONJ;O;8;yes;1699877;3673;932062935
tavaliselt;ADV;O;2;no;193209;3673;932062935
kaubanduskeskus;NOUN;O;8;no;25479;3673;932062935
haav;NOUN;O;2;no;18690;3673;932062935
uks;NOUN;O;15;no;232870;3673;932062935
tunduma;VERB;O;7;no;476788;3673;932062935
kaamera;NOUN;O;2;no;118540;3673;932062935
fikseerima;VERB;O;2;no;13172;3673;932062935
tulema;VERB;O;13;yes;3338518;3673;932062935
siis;ADV;O;23;yes;4824773;3673;932062935
peale;ADP;O;5;yes;1209468;3673;932062935
lahti;ADV;O;2;no;263519;3673;932062935
alati;ADV;O;2;yes;548446;3673;932062935
nimetama;VERB;O;1;no;197986;3673;932062935
tõstma;VERB;O;4;no;229248;3673;932062935
jätma;VERB;O;4;no;517566;3673;932062935
Superman;PROPN;O;2;no;960;3673;932062935
avanema;VERB;O;4;no;77023;3673;932062935
aga;CCONJ;O;18;yes;4543343;3673;932062935
kas;ADV;O;7;yes;1985401;3673;932062935
toimuma;VERB;O;4;no;894727;3673;932062935
ainult;ADV;O;9;yes;947442;3673;932062935
saama;AUX;O;9;yes;7285093;3673;932062935
näiteks;ADV;O;3;no;259375;3673;932062935
kuskile;ADV;O;1;no;35991;3673;932062935
vanalinn;NOUN;O;2;no;39223;3673;932062935
?;PUNCT;O;5;no;0;3673;932062935
teadma;VERB;O;8;no;1482699;3673;932062935
vana;ADJ;O;8;no;443780;3673;932062935
kõik;PRON;O;13;yes;3138760;3673;932062935
palju;ADV;O;7;yes;2032422;3673;932062935
üleliigne;ADJ;O;2;no;15641;3673;932062935
Punane;PROPN;O;2;no;10310;3673;932062935
meri;NOUN;O;2;no;131085;3673;932062935
äärde;ADP;O;2;yes;33404;3673;932062935
Egiptus;PROPN;O;2;no;24133;3673;932062935
ära;ADV;O;8;yes;1430862;3673;932062935
ei;ADV;O;3;yes;10355923;3673;932062935
mitte;ADV;O;4;yes;1397004;3673;932062935
töötama;VERB;O;7;no;495634;3673;932062935
uus;ADJ;O;13;no;1922794;3673;932062935
raadiomaja;NOUN;O;2;no;729;3673;932062935
alumine;ADJ;O;2;no;47852;3673;932062935
usk;NOUN;O;2;no;70442;3673;932062935
samamoodi;ADV;O;2;no;77924;3673;932062935
mõtlema;VERB;O;5;no;868014;3673;932062935
kui;ADV;O;2;yes;8878634;3673;932062935
õudne;ADJ;O;4;no;15503;3673;932062935
ehk;CCONJ;O;5;yes;977379;3673;932062935
kõik;DET;O;5;yes;3138760;3673;932062935
teine;PRON;O;5;yes;2482902;3673;932062935
saama;VERB;O;14;yes;7285093;3673;932062935
sisse;ADV;O;3;yes;547615;3673;932062935
reageerima;VERB;O;2;no;58637;3673;932062935
olema;VERB;O;7;yes;44175173;3673;932062935
hull;NOUN;O;4;no;90362;3673;932062935
turg;NOUN;O;4;no;193038;3673;932062935
lihtsalt;ADV;O;3;no;748671;3673;932062935
võimas;ADJ;O;2;yes;78601;3673;932062935
äratuskell;NOUN;O;2;no;3914;3673;932062935
äratama;VERB;O;2;no;28738;3673;932062935
Eestimaa;PROPN;O;2;no;50928;3673;932062935
Indrek;PROPN;O;3;no;48019;3673;932062935
Vaheoja;PROPN;O;2;no;381;3673;932062935
Kaidor;PROPN;O;4;no;155;3673;932062935
Kahar;PROPN;O;2;no;476;3673;932062935
hommikuprogramm;NOUN;O;2;no;4670;3673;932062935
esmaspäev;NOUN;O;2;no;99579;3673;932062935
neljapäev;NOUN;O;2;no;87207;3673;932062935
varahommik;NOUN;O;1;no;17213;3673;932062935
metroo;NOUN;O;1;no;6726;3673;932062935
seisma;VERB;O;1;no;266132;3673;932062935
mõju;NOUN;O;1;no;209400;3673;932062935
veetma;VERB;O;1;no;120701;3673;932062935
kõrvaklapp;NOUN;O;1;no;17181;3673;932062935
pea;NOUN;O;7;yes;490501;3673;932062935
tihtipeale;ADV;O;1;no;31582;3673;932062935
ikka;ADV;O;5;yes;1123255;3673;932062935
reisin;NOUN;O;1;no;0;3673;932062935
USA;PROPN;O;1;no;306631;3673;932062935
kuulama;VERB;O;7;no;202795;3673;932062935
ragisema;VERB;O;1;no;1747;3673;932062935
rongiratas;NOUN;O;1;no;79;3673;932062935
pessidendiaakas;NOUN;O;1;no;0;3673;932062935
räppima;VERB;O;1;no;987;3673;932062935
oma;PRON;O;20;yes;4535142;3673;932062935
rong;NOUN;O;1;no;59157;3673;932062935
hakkama;VERB;O;3;yes;1534193;3673;932062935
silm;NOUN;O;2;no;537359;3673;932062935
poolenisti;ADV;O;1;no;3460;3673;932062935
monotoonsus;NOUN;O;1;no;334;3673;932062935
