lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
Riigiküla;PROPN;O;1;no;132;290;932062935
kiviaeg;NOUN;O;1;no;2737;290;932062935
muistis;NOUN;O;2;no;1256;290;932062935
piirkond;NOUN;O;2;no;270124;290;932062935
tehtav;ADJ;O;1;yes;31457;290;932062935
pikalt;ADV;O;1;no;79312;290;932062935
planeeritud;ADJ;O;1;no;69;290;932062935
arheoloogiline;ADJ;O;1;no;6092;290;932062935
kaevamine;NOUN;O;1;no;5519;290;932062935
andma;VERB;O;3;no;1683851;290;932062935
info;NOUN;O;1;no;316513;290;932062935
umbes;ADV;O;1;yes;373181;290;932062935
7000;NUM;O;1;no;0;290;932062935
aasta;NOUN;O;3;no;4045959;290;932062935
tagune;ADJ;O;1;no;21580;290;932062935
aeg;NOUN;O;2;no;2435622;290;932062935
,;PUNCT;O;25;no;0;290;932062935
ütlema;VERB;O;2;no;1762423;290;932062935
arheoloog;NOUN;O;2;no;6704;290;932062935
Aivar;PROPN;O;2;no;24935;290;932062935
kriiskaa;NOUN;O;1;no;0;290;932062935
.;PUNCT;O;8;no;0;290;932062935
esiteks;ADV;O;1;no;63584;290;932062935
olema;AUX;O;13;yes;44175173;290;932062935
tegemine;NOUN;O;1;no;590180;290;932062935
mina;PRON;O;11;yes;11780658;290;932062935
koht;NOUN;O;4;no;1148987;290;932062935
mis;PRON;O;3;yes;9028438;290;932062935
üks;PRON;O;1;yes;3226979;290;932062935
see;DET;O;12;yes;18818291;290;932062935
nimi;NOUN;O;1;no;536165;290;932062935
üks;DET;O;1;yes;3226979;290;932062935
terve;ADJ;O;1;no;341956;290;932062935
kiviaegne;ADJ;O;1;no;647;290;932062935
kultuur;NOUN;O;2;no;142835;290;932062935
niinimetatud;NOUN;O;1;no;12884;290;932062935
Narva;PROPN;O;1;no;97738;290;932062935
kus;ADV;O;2;yes;1607926;290;932062935
hakkama;VERB;O;1;yes;1534193;290;932062935
pihta;ADV;O;1;yes;52648;290;932062935
üleüldse;ADV;O;1;no;22343;290;932062935
ala;NOUN;O;2;no;238521;290;932062935
eesti;ADJ;O;1;no;457012;290;932062935
keraamika;NOUN;O;5;no;7684;290;932062935
ajalugu;NOUN;O;1;no;210344;290;932062935
põhimõtteliselt;ADV;O;1;no;59727;290;932062935
päästekaevamine;NOUN;O;1;no;85;290;932062935
ehk;CCONJ;O;1;yes;977379;290;932062935
siis;ADV;O;6;yes;4824773;290;932062935
siduma;VERB;O;1;no;61677;290;932062935
ristmik;NOUN;O;1;no;24406;290;932062935
laiendus;NOUN;O;1;no;6908;290;932062935
ja;CCONJ;O;10;yes;29978049;290;932062935
õnneks;ADV;O;1;no;0;290;932062935
väga;ADV;O;2;yes;2222237;290;932062935
selline;DET;O;1;yes;1661084;290;932062935
hea;ADJ;O;1;no;1639322;290;932062935
seltskond;NOUN;O;1;no;79415;290;932062935
sattuma;VERB;O;1;no;202967;290;932062935
mõte;NOUN;O;2;no;596277;290;932062935
et;SCONJ;O;5;yes;12213661;290;932062935
planeerima;VERB;O;1;no;82052;290;932062935
tee-ehitus;NOUN;O;1;no;1358;290;932062935
käitumine;NOUN;O;1;no;100562;290;932062935
siin;ADV;O;1;yes;842300;290;932062935
juures;ADP;O;1;yes;402814;290;932062935
põhjalikult;ADV;O;1;no;37347;290;932062935
praegu;ADV;O;1;yes;542400;290;932062935
vabastama;VERB;O;2;no;41748;290;932062935
mingi;DET;O;1;yes;1065354;290;932062935
territoorium;NOUN;O;1;no;67029;290;932062935
saama;AUX;O;2;yes;7285093;290;932062935
ehitama;VERB;O;1;no;248416;290;932062935
tee;NOUN;O;1;yes;634224;290;932062935
peale;ADP;O;1;yes;1209468;290;932062935
Kriska;PROPN;O;1;no;29;290;932062935
juhitav;ADJ;O;1;no;16296;290;932062935
