lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
imelik;ADJ;O;5;no;62582;3021;932062935
küll;ADV;O;8;yes;1080941;3021;932062935
,;PUNCT;O;206;no;0;3021;932062935
aga;CCONJ;O;23;yes;4543343;3021;932062935
mina;PRON;O;119;yes;11780658;3021;932062935
olema;AUX;O;118;yes;44175173;3021;932062935
Leho;PROPN;O;7;no;2393;3021;932062935
mõni;DET;O;5;yes;1272983;3021;932062935
nädal;NOUN;O;1;no;629821;3021;932062935
peaaegu;ADV;O;2;yes;177844;3021;932062935
täiesti;ADV;O;2;yes;326019;3021;932062935
unustama;VERB;O;1;no;131919;3021;932062935
jõudma;VERB;O;2;no;869599;3021;932062935
.;PUNCT;O;258;no;0;3021;932062935
meel;NOUN;O;2;no;390199;3021;932062935
tulema;VERB;O;8;yes;3338518;3021;932062935
lendama;VERB;O;1;no;110782;3021;932062935
kõik;PRON;O;11;yes;3138760;3021;932062935
mis;PRON;O;18;yes;9028438;3021;932062935
kool;NOUN;O;2;no;581408;3021;932062935
siduma;VERB;O;1;no;61677;3021;932062935
suvi;NOUN;O;2;no;261885;3021;932062935
jäägitult;ADV;O;1;no;2329;3021;932062935
alla;ADV;O;3;yes;632630;3021;932062935
neelama;VERB;O;1;no;16769;3021;932062935
Leole;PROPN;O;1;no;0;3021;932062935
otsa;ADP;O;2;yes;138606;3021;932062935
vaatama;VERB;O;13;no;1204574;3021;932062935
mõistma;VERB;O;3;no;264853;3021;932062935
et;SCONJ;O;27;yes;12213661;3021;932062935
tema;PRON;O;48;yes;9154483;3021;932062935
tulek;NOUN;O;1;no;41970;3021;932062935
ei;AUX;O;35;yes;10355923;3021;932062935
puutuma;VERB;O;1;no;95634;3021;932062935
üldse;ADV;O;5;no;442326;3021;932062935
ega;CCONJ;O;4;yes;707621;3021;932062935
veidralt;ADV;O;1;no;2396;3021;932062935
jahe;ADJ;O;2;no;28925;3021;932062935
suvine;ADJ;O;1;no;46247;3021;932062935
suhe;NOUN;O;1;no;234471;3021;932062935
kuid;CCONJ;O;2;yes;1732128;3021;932062935
kõigepealt;ADV;O;1;yes;78956;3021;932062935
küsima;VERB;O;5;no;448244;3021;932062935
jooma;VERB;O;2;no;108889;3021;932062935
viima;VERB;O;1;no;561985;3021;932062935
kiiresti;ADV;O;3;no;218763;3021;932062935
