lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
mina;PRON;O;49;yes;11780658;986;932062935
meeldima;VERB;O;7;no;469613;986;932062935
raadioarhiiv;NOUN;O;1;no;21;986;932062935
,;PUNCT;O;91;no;0;986;932062935
kus;ADV;O;1;yes;1607926;986;932062935
mõni;DET;O;4;yes;1272983;986;932062935
klassik;NOUN;O;1;no;9964;986;932062935
võima;AUX;O;3;yes;3045900;986;932062935
ilmutama;VERB;O;1;no;15137;986;932062935
ise;PRON;O;4;yes;3509459;986;932062935
järsku;ADV;O;1;no;34234;986;932062935
peaaegu;ADV;O;2;yes;177844;986;932062935
laps;NOUN;O;1;no;1505088;986;932062935
.;PUNCT;O;63;no;0;986;932062935
kohtuma;VERB;O;1;no;156435;986;932062935
siin;ADV;O;1;yes;842300;986;932062935
aeg;NOUN;O;3;no;2435622;986;932062935
tagasi;ADP;O;1;yes;880780;986;932062935
15;NUM;O;1;no;0;986;932062935
aastane;ADJ;O;2;no;91693;986;932062935
Viivi;PROPN;O;1;no;3087;986;932062935
Luige;PROPN;O;1;no;577;986;932062935
aga;CCONJ;O;8;yes;4543343;986;932062935
täna;ADV;O;1;no;614088;986;932062935
tutvustama;VERB;O;1;no;135198;986;932062935
sina;PRON;O;17;yes;3743020;986;932062935
üks;PRON;O;2;yes;3226979;986;932062935
20;NUM;O;1;no;0;986;932062935
aasta;NOUN;O;5;no;4045959;986;932062935
veidi;ADV;O;1;no;286030;986;932062935
häbelik;ADJ;O;1;no;2733;986;932062935
kui;SCONJ;O;6;yes;8878634;986;932062935
aga;ADV;O;1;yes;4543343;986;932062935
edev;ADJ;O;1;no;4117;986;932062935
poolne;ADJ;O;1;no;22721;986;932062935
noormees;NOUN;O;2;no;71565;986;932062935
tegelikult;ADV;O;2;no;475760;986;932062935
olema;AUX;O;44;yes;44175173;986;932062935
tema;PRON;O;8;yes;9154483;986;932062935
lemmiklavastaja;NOUN;O;1;no;41;986;932062935
ja;CCONJ;O;23;yes;29978049;986;932062935
eru;ADJ;O;1;no;1812;986;932062935
tiit;NOUN;O;1;no;320;986;932062935
kes;PRON;O;5;yes;3572036;986;932062935
salamisi;ADV;O;1;no;2985;986;932062935
imetlema;VERB;O;1;no;23079;986;932062935
see;DET;O;7;yes;18818291;986;932062935
