lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
eestiaegne;ADJ;O;1;no;1308;5861;932062935
sidetöötaja;NOUN;O;1;no;49;5861;932062935
Elmar;PROPN;O;2;no;9907;5861;932062935
Hanso;PROPN;O;2;no;5729;5861;932062935
olema;AUX;O;277;yes;44175173;5861;932062935
NKVD;PROPN;O;1;no;2454;5861;932062935
kinnivõtja;NOUN;O;1;no;44;5861;932062935
eest;ADP;O;1;yes;1110901;5861;932062935
põgenema;VERB;O;3;no;38038;5861;932062935
sundima;VERB;O;1;no;102005;5861;932062935
aasta;NOUN;O;6;no;4045959;5861;932062935
elama;VERB;O;2;no;568247;5861;932062935
metsavend;NOUN;O;12;no;4658;5861;932062935
elu;NOUN;O;3;no;946740;5861;932062935
.;PUNCT;O;235;no;0;5861;932062935
ükskord;ADV;O;15;no;36829;5861;932062935
niisugune;DET;O;7;yes;62699;5861;932062935
asi;NOUN;O;17;no;1422865;5861;932062935
,;PUNCT;O;564;no;0;5861;932062935
mina;PRON;O;117;yes;11780658;5861;932062935
ei;AUX;O;99;yes;10355923;5861;932062935
mäletama;VERB;O;7;no;147820;5861;932062935
kas;ADV;O;16;yes;1985401;5861;932062935
üle;ADP;O;10;yes;1447134;5861;932062935
48.;ADJ;O;1;no;0;5861;932062935
49.;ADJ;O;2;no;0;5861;932062935
minema;VERB;O;60;yes;2265871;5861;932062935
vend;NOUN;O;14;no;118275;5861;932062935
uurimisreis;NOUN;O;1;no;341;5861;932062935
kuresoosne;ADJ;O;1;no;0;5861;932062935
kuresoo;NOUN;O;1;no;162;5861;932062935
rabama;NOUN;O;1;no;11641;5861;932062935
see;PRON;O;109;yes;18818291;5861;932062935
111;NUM;O;1;no;0;5861;932062935
ruutkilomeeter;NOUN;O;1;no;3420;5861;932062935
ja;CCONJ;O;302;yes;29978049;5861;932062935
huvitav;ADJ;O;2;no;292581;5861;932062935
Jaan;PROPN;O;1;no;84242;5861;932062935
pärast;ADP;O;5;yes;1109488;5861;932062935
Viktor;PROPN;O;1;no;17256;5861;932062935
Masing;PROPN;O;1;no;8409;5861;932062935
ütlema;VERB;O;28;no;1762423;5861;932062935
et;SCONJ;O;108;yes;12213661;5861;932062935
seal;ADV;O;134;yes;911658;5861;932062935
kõik;PRON;O;23;yes;3138760;5861;932062935
10;NUM;O;3;no;0;5861;932062935
rabatüüp;NOUN;O;1;no;0;5861;932062935
esitama;VERB;O;1;no;354189;5861;932062935
nii;ADV;O;34;yes;3430987;5861;932062935
loodusharuldus;NOUN;O;1;no;65;5861;932062935
lihtsalt;ADV;O;15;no;748671;5861;932062935
siis;ADV;O;168;yes;4824773;5861;932062935
sinna;ADV;O;37;yes;368268;5861;932062935
tuldud;VERB;O;1;yes;4534;5861;932062935
kodu;NOUN;O;10;no;689127;5861;932062935
otsima;VERB;O;3;no;400788;5861;932062935
üks;DET;O;54;yes;3226979;5861;932062935
tuttav;ADJ;O;4;no;147698;5861;932062935
lisa;NOUN;O;1;no;915167;5861;932062935
juba;ADV;O;12;yes;1850492;5861;932062935
grupimees;NOUN;O;1;no;0;5861;932062935
tema;PRON;O;82;yes;9154483;5861;932062935
Jäärja;PROPN;O;1;no;249;5861;932062935
pool;ADP;O;1;yes;616839;5861;932062935
kuskil;ADV;O;5;yes;132573;5861;932062935
raadiojaam;NOUN;O;2;no;6735;5861;932062935
rikk;NOUN;O;1;no;19;5861;932062935
tulema;VERB;O;51;yes;3338518;5861;932062935
aitama;VERB;O;2;no;740996;5861;932062935
jälle;ADV;O;32;no;307300;5861;932062935
ära;ADV;O;32;yes;1430862;5861;932062935
parandama;VERB;O;2;no;164409;5861;932062935
töö;NOUN;O;3;no;1225560;5861;932062935
rakendama;VERB;O;1;no;104055;5861;932062935
isegi;ADV;O;2;yes;696376;5861;932062935
küll;ADV;O;13;yes;1080941;5861;932062935
üsna;ADV;O;2;yes;309067;5861;932062935
mitu;PRON;O;1;yes;814408;5861;932062935
kuus;NUM;O;1;no;172599;5861;932062935
või;CCONJ;O;16;yes;4113697;5861;932062935
seitsmemeheline;ADJ;O;1;no;20;5861;932062935
grupp;NOUN;O;2;no;143511;5861;932062935
ise;PRON;O;10;yes;3509459;5861;932062935
kindlustama;VERB;O;2;no;68612;5861;932062935
rong;NOUN;O;3;no;59157;5861;932062935
rappa;ADV;O;1;no;0;5861;932062935
suur;ADJ;O;9;no;1616990;5861;932062935
leivapätsikujuline;ADJ;O;1;no;0;5861;932062935
mägi;NOUN;O;1;no;86080;5861;932062935
liivamägi;NOUN;O;1;no;536;5861;932062935
peal;ADP;O;4;yes;291595;5861;932062935
maa-alune;ADJ;O;1;no;9428;5861;932062935
varjund;NOUN;O;1;no;8594;5861;932062935
välja;ADV;O;26;yes;1817185;5861;932062935
väga;ADV;O;3;yes;2222237;5861;932062935
sellepärast;ADV;O;4;yes;114174;5861;932062935
hiljem;ADV;O;7;no;361314;5861;932062935
kuulma;VERB;O;10;no;283532;5861;932062935
just;ADV;O;7;yes;809252;5861;932062935
see;DET;O;61;yes;18818291;5861;932062935
aeg;NOUN;O;13;no;2435622;5861;932062935
kui;SCONJ;O;29;yes;8878634;5861;932062935
sil;NOUN;O;1;no;540;5861;932062935
korraldatud;ADJ;O;1;no;49560;5861;932062935
haarang;NOUN;O;1;no;1571;5861;932062935
Pärnu;PROPN;O;3;no;221951;5861;932062935
julgeolek;NOUN;O;5;no;36131;5861;932062935
asjamees;NOUN;O;1;no;1036;5861;932062935
kask;NOUN;O;6;no;9405;5861;932062935
maa;NOUN;O;1;no;369601;5861;932062935
armuke;NOUN;O;1;no;9599;5861;932062935
soetama;VERB;O;1;no;67782;5861;932062935
kaudu;ADP;O;4;yes;273892;5861;932062935
jõudma;VERB;O;11;no;869599;5861;932062935
jälile;ADV;O;1;yes;4636;5861;932062935
lahing;NOUN;O;1;no;44746;5861;932062935
kestma;VERB;O;2;no;162444;5861;932062935
hommik;NOUN;O;7;no;258753;5861;932062935
teine;DET;O;6;yes;2482902;5861;932062935
hilisõhtu;NOUN;O;1;no;10554;5861;932062935
kaugel;ADV;O;2;no;97460;5861;932062935
mees;NOUN;O;15;no;1070078;5861;932062935
lõppema;VERB;O;2;no;160244;5861;932062935
laskemoon;NOUN;O;1;no;4656;5861;932062935
otsa;ADV;O;2;yes;138606;5861;932062935
vahel;ADV;O;2;yes;555453;5861;932062935
alati;ADV;O;1;yes;548446;5861;932062935
kindel;ADJ;O;5;no;379090;5861;932062935
kokkulepe;NOUN;O;1;no;116556;5861;932062935
viimane;ADJ;O;2;no;960645;5861;932062935
kes;PRON;O;20;yes;3572036;5861;932062935
jääma;VERB;O;12;no;1700272;5861;932062935
Veldi;PROPN;O;1;no;387;5861;932062935
kriitiline;ADJ;O;2;no;42717;5861;932062935
olukord;NOUN;O;3;no;489352;5861;932062935
laskma;VERB;O;5;no;478673;5861;932062935
iga;PRON;O;2;yes;1374684;5861;932062935
veel;ADV;O;25;yes;1875606;5861;932062935
kuul;NOUN;O;2;no;17487;5861;932062935
pea;NOUN;O;3;yes;490501;5861;932062935
ka;ADV;O;47;yes;7941300;5861;932062935
elusalt;ADV;O;1;no;3169;5861;932062935
kätteandmine;NOUN;O;1;no;910;5861;932062935
mõte;NOUN;O;2;no;596277;5861;932062935
üldse;ADV;O;4;no;442326;5861;932062935
seekord;ADV;O;2;yes;141461;5861;932062935
pääsema;VERB;O;1;no;185619;5861;932062935
saatus;NOUN;O;2;no;45402;5861;932062935
aga;CCONJ;O;41;yes;4543343;5861;932062935
nägema;VERB;O;23;no;1467770;5861;932062935
juhuslikult;ADV;O;2;no;25847;5861;932062935
külamees;NOUN;O;1;no;2406;5861;932062935
talu;NOUN;O;9;no;89188;5861;932062935
vahe;NOUN;O;4;no;182714;5861;932062935
lõuna;NOUN;O;1;no;71877;5861;932062935
poole;ADP;O;7;yes;344142;5861;932062935
sealt;ADV;O;20;yes;262867;5861;932062935
kase;NOUN;O;2;no;0;5861;932062935
sepa;ADJ;O;1;no;0;5861;932062935
õieti;ADV;O;4;no;23352;5861;932062935
Audru;PROPN;O;1;no;5576;5861;932062935
mis;PRON;O;36;yes;9028438;5861;932062935
nimi;NOUN;O;2;no;536165;5861;932062935
Martin;PROPN;O;5;no;96473;5861;932062935
koor;NOUN;O;2;no;53209;5861;932062935
tundma;VERB;O;4;no;633300;5861;932062935
pilu;NOUN;O;3;no;2709;5861;932062935
kindlasti;ADV;O;2;no;602222;5861;932062935
peale;ADP;O;16;yes;1209468;5861;932062935
võõras;ADJ;O;1;no;84151;5861;932062935
kokku;ADV;O;3;yes;901761;5861;932062935
puutuma;VERB;O;3;no;95634;5861;932062935
üks;PRON;O;7;yes;3226979;5861;932062935
Richard;PROPN;O;3;no;19119;5861;932062935
Land;PROPN;O;1;no;6733;5861;932062935
kukkuma;VERB;O;2;no;136126;5861;932062935
talumees;NOUN;O;1;no;4120;5861;932062935
käima;VERB;O;15;no;1068258;5861;932062935
rest;NOUN;O;1;no;5252;5861;932062935
peksma;VERB;O;5;no;31101;5861;932062935
oma;PRON;O;18;yes;4535142;5861;932062935
rehepeksumasin;NOUN;O;2;no;230;5861;932062935
traktor;NOUN;O;1;no;20956;5861;932062935
hobune;NOUN;O;1;no;61494;5861;932062935
vedama;VERB;O;4;no;120954;5861;932062935
saama;AUX;O;13;yes;7285093;5861;932062935
rumalasti;ADV;O;1;no;221;5861;932062935
tegema;VERB;O;20;yes;3824200;5861;932062935
pidama;AUX;O;7;yes;3575612;5861;932062935
juur;NOUN;O;1;no;50464;5861;932062935
hoiatama;VERB;O;2;no;44851;5861;932062935
niipea;ADV;O;1;no;20095;5861;932062935
mingisugune;DET;O;13;yes;53640;5861;932062935
läbiotsimine;NOUN;O;1;no;4505;5861;932062935
saama;VERB;O;28;yes;7285093;5861;932062935
otsekohe;ADV;O;4;no;7614;5861;932062935
tina;NOUN;O;1;no;5653;5861;932062935
ilma;ADP;O;2;yes;447630;5861;932062935
igasugune;DET;O;1;yes;145235;5861;932062935
jutt;NOUN;O;3;no;337829;5861;932062935
mõtlema;VERB;O;5;no;868014;5861;932062935
küla;NOUN;O;2;no;269054;5861;932062935
häbematu;ADJ;O;1;no;1134;5861;932062935
kuigi;SCONJ;O;3;yes;498107;5861;932062935
punane;ADJ;O;2;no;162642;5861;932062935
kar;NOUN;O;1;no;255;5861;932062935
valija;NOUN;O;1;no;36115;5861;932062935
sahkerdama;VERB;O;1;no;605;5861;932062935
vene;ADJ;O;4;no;150528;5861;932062935
parašütist;NOUN;O;1;no;39;5861;932062935
saksa;ADJ;O;7;no;68213;5861;932062935
ajal;ADP;O;1;no;317252;5861;932062935
Ervin;PROPN;O;4;no;2731;5861;932062935
Saar;PROPN;O;2;no;26802;5861;932062935
Artur;PROPN;O;5;no;16656;5861;932062935
kasutama;VERB;O;6;no;1455497;5861;932062935
laudapealne;ADJ;O;1;no;0;5861;932062935
vahel;NOUN;O;1;yes;555453;5861;932062935
disu;NOUN;O;1;no;0;5861;932062935
ohutu;ADJ;O;1;no;44625;5861;932062935
puhkepaik;NOUN;O;1;no;1497;5861;932062935
Evelin;PROPN;O;1;no;13122;5861;932062935
tsaar;NOUN;O;1;no;5469;5861;932062935
igatahes;ADV;O;4;yes;105886;5861;932062935
öösel;ADV;O;8;no;80817;5861;932062935
18.;ADJ;O;3;no;0;5861;932062935
juuni;NOUN;O;1;no;211790;5861;932062935
49;NUM;O;1;no;0;5861;932062935
isatalu;NOUN;O;1;no;372;5861;932062935
vate;NOUN;O;1;no;485;5861;932062935
kuuls;NOUN;O;1;no;23;5861;932062935
omama;VERB;O;1;no;112154;5861;932062935
naine;NOUN;O;10;no;822988;5861;932062935
liis;NOUN;O;1;no;434;5861;932062935
laut;NOUN;O;12;no;11039;5861;932062935
õhtu;NOUN;O;3;no;322860;5861;932062935
õhtune;ADJ;O;1;no;27026;5861;932062935
loomatalitus;NOUN;O;1;no;0;5861;932062935
hakkama;VERB;O;12;yes;1534193;5861;932062935
seletama;VERB;O;1;no;79357;5861;932062935
säramine;NOUN;O;1;no;311;5861;932062935
tahtma;VERB;O;10;no;1254286;5861;932062935
poiss;NOUN;O;7;no;215623;5861;932062935
üles;ADV;O;4;yes;452851;5861;932062935
sina;PRON;O;17;yes;3743020;5861;932062935
uks;NOUN;O;8;no;232870;5861;932062935
ees;ADP;O;5;yes;377493;5861;932062935
puhas;ADJ;O;3;no;200947;5861;932062935
teadma;VERB;O;23;no;1482699;5861;932062935
palju;ADV;O;11;yes;2032422;5861;932062935
Lentodis;PROPN;O;1;no;0;5861;932062935
Horki;PROPN;O;1;no;0;5861;932062935
kohe;ADV;O;28;yes;541194;5861;932062935
kolmekesi;ADV;O;1;no;6094;5861;932062935
alles;ADV;O;4;yes;354000;5861;932062935
järele;ADV;O;4;yes;148005;5861;932062935
kuulama;VERB;O;1;no;202795;5861;932062935
korraks;ADV;O;2;no;48585;5861;932062935
kontroll;NOUN;O;1;no;148643;5861;932062935
järgmine;ADJ;O;3;yes;661747;5861;932062935
jutuajamine;NOUN;O;1;no;7184;5861;932062935
umbes;ADV;O;4;yes;373181;5861;932062935
sama;DET;O;6;yes;1115714;5861;932062935
teema;NOUN;O;1;no;630317;5861;932062935
tuba;NOUN;O;2;no;270582;5861;932062935
nähtavasti;ADV;O;1;no;10264;5861;932062935
laps;NOUN;O;7;no;1505088;5861;932062935
alla;ADV;O;10;yes;632630;5861;932062935
võtma;VERB;O;12;no;2139597;5861;932062935
19.;ADJ;O;2;no;0;5861;932062935
kaebama;VERB;O;1;no;28288;5861;932062935
kaaslane;NOUN;O;1;no;56094;5861;932062935
lõpp;NOUN;O;1;no;547561;5861;932062935
panema;VERB;O;17;no;1364289;5861;932062935
kukk;NOUN;O;1;no;8985;5861;932062935
tantsima;VERB;O;2;no;38416;5861;932062935
no;INTJ;O;3;no;315405;5861;932062935
tunduma;AUX;O;1;no;476788;5861;932062935
liiga;ADV;O;4;yes;474419;5861;932062935
võigas;ADJ;O;2;no;3575;5861;932062935
niimoodi;ADV;O;14;yes;68305;5861;932062935
matkama;VERB;O;1;no;11189;5861;932062935
luba;NOUN;O;2;no;87757;5861;932062935
kuidas;ADV;O;3;yes;1317035;5861;932062935
milleks;ADV;O;2;yes;31204;5861;932062935
tarvis;ADV;O;1;yes;72171;5861;932062935
tähelepanu;NOUN;O;1;no;235493;5861;932062935
tõmbama;VERB;O;3;no;194731;5861;932062935
sinnakanti;ADV;O;1;no;1971;5861;932062935
ootama;VERB;O;3;no;587221;5861;932062935
vahepeal;ADV;O;2;yes;137006;5861;932062935
üksinda;ADV;O;3;no;28902;5861;932062935
isa;NOUN;O;14;no;220245;5861;932062935
juures;ADP;O;4;yes;402814;5861;932062935
raba;NOUN;O;3;no;17131;5861;932062935
tagasi;ADV;O;7;yes;880780;5861;932062935
must;ADJ;O;2;yes;217866;5861;932062935
ääres;ADP;O;2;yes;83876;5861;932062935
talukoht;NOUN;O;1;no;2769;5861;932062935
au;NOUN;O;1;no;57334;5861;932062935
kahekesi;ADV;O;1;no;16854;5861;932062935
piirisiht;NOUN;O;1;no;45;5861;932062935
mööda;ADP;O;3;yes;208450;5861;932062935
tähendama;VERB;O;4;no;444609;5861;932062935
Kilingi;PROPN;O;1;no;0;5861;932062935
põleng;NOUN;O;1;no;16760;5861;932062935
metskond;NOUN;O;1;no;2232;5861;932062935
vahel;ADP;O;3;yes;555453;5861;932062935
piir;NOUN;O;1;no;207848;5861;932062935
sihiksoma;VERB;O;1;no;0;5861;932062935
sedamööda;ADV;O;1;no;1412;5861;932062935
muidugi;ADV;O;6;yes;424562;5861;932062935
jäljerada;NOUN;O;2;no;171;5861;932062935
hommikastus;NOUN;O;1;no;0;5861;932062935
paistma;VERB;O;3;no;174559;5861;932062935
ilusti;ADV;O;4;no;62789;5861;932062935
kõrgem;ADJ;O;1;no;140688;5861;932062935
kuusemets;NOUN;O;1;no;590;5861;932062935
tekkima;VERB;O;4;no;521616;5861;932062935
väike;ADJ;O;4;no;690514;5861;932062935
kõrgendik;NOUN;O;1;no;1952;5861;932062935
esikõrgendik;NOUN;O;1;no;0;5861;932062935
poolvilt;NOUN;O;1;no;0;5861;932062935
pidi;ADP;O;1;yes;9288;5861;932062935
natuke;NOUN;O;1;no;311211;5861;932062935
keegi;PRON;O;9;yes;909915;5861;932062935
jälgima;VERB;O;2;no;189257;5861;932062935
mööda;ADV;O;4;yes;208450;5861;932062935
vaatama;VERB;O;21;no;1204574;5861;932062935
sisama;VERB;O;1;no;0;5861;932062935
kirp;NOUN;O;1;no;3128;5861;932062935
keelitamalt;ADV;O;1;no;0;5861;932062935
päris;ADV;O;7;yes;459040;5861;932062935
pahane;ADJ;O;1;no;9612;5861;932062935
nõus;ADV;O;1;no;108257;5861;932062935
kuskile;ADV;O;1;no;35991;5861;932062935
siid;NOUN;O;1;no;4481;5861;932062935
kurivaim;NOUN;O;1;no;887;5861;932062935
enam;ADV;O;3;yes;916792;5861;932062935
käsi;NOUN;O;23;no;694904;5861;932062935
kuskoha;NOUN;O;1;no;0;5861;932062935
edasi;ADV;O;9;yes;598918;5861;932062935
kaugele;ADV;O;1;no;47940;5861;932062935
ilmsesti;ADV;O;1;no;508;5861;932062935
jälitama;VERB;O;2;no;7620;5861;932062935
pakk;NOUN;O;2;no;87590;5861;932062935
suurem;ADJ;O;1;no;677819;5861;932062935
peidupaik;NOUN;O;3;no;1002;5861;932062935
tonn;NOUN;O;2;no;35363;5861;932062935
mets;NOUN;O;4;no;191275;5861;932062935
peidik;NOUN;O;1;no;738;5861;932062935
rada;NOUN;O;1;no;153168;5861;932062935
juuli;NOUN;O;2;no;181915;5861;932062935
juurde;ADP;O;2;yes;555179;5861;932062935
teine;PRON;O;14;yes;2482902;5861;932062935
kordamööda;ADV;O;1;no;5276;5861;932062935
nagu;SCONJ;O;9;yes;1699877;5861;932062935
ikka;ADV;O;10;yes;1123255;5861;932062935
ju;ADV;O;8;yes;845501;5861;932062935
äärmiselt;ADV;O;1;no;83662;5861;932062935
ettevaatlik;ADJ;O;1;no;27164;5861;932062935
ei;ADV;O;2;yes;10355923;5861;932062935
miski;PRON;O;13;yes;1421694;5861;932062935
kurtma;VERB;O;1;no;36862;5861;932062935
niidumasin;NOUN;O;1;no;193;5861;932062935
mõistus;NOUN;O;1;no;58898;5861;932062935
parandamine;NOUN;O;1;no;56171;5861;932062935
toime;NOUN;O;3;no;117449;5861;932062935
katsuma;VERB;O;5;no;40810;5861;932062935
kuigi;ADV;O;1;yes;498107;5861;932062935
hästi;ADV;O;2;no;574210;5861;932062935
õnnestuma;VERB;O;3;no;177653;5861;932062935
paluselt;ADV;O;1;no;0;5861;932062935
jää;NOUN;O;1;no;46254;5861;932062935
päev;NOUN;O;4;no;1360298;5861;932062935
siiamaani;ADV;O;1;no;30782;5861;932062935
nüüd;ADV;O;6;yes;1119277;5861;932062935
keelitama;VERB;O;1;no;1100;5861;932062935
võima;AUX;O;8;yes;3045900;5861;932062935
jumal;NOUN;O;4;no;91929;5861;932062935
iga;DET;O;3;yes;1374684;5861;932062935
silmapilk;NOUN;O;1;no;4819;5861;932062935
sadama;VERB;O;1;no;47024;5861;932062935
veidi;ADV;O;1;no;286030;5861;932062935
kus;ADV;O;14;yes;1607926;5861;932062935
ööbima;VERB;O;1;no;19866;5861;932062935
teinekord;ADV;O;1;no;30391;5861;932062935
poolt;ADP;O;1;yes;608317;5861;932062935
avastama;VERB;O;1;no;158103;5861;932062935
viskama;VERB;O;6;no;146787;5861;932062935
aken;NOUN;O;2;no;143654;5861;932062935
puruks;ADV;O;2;no;11624;5861;932062935
katki;ADV;O;1;no;46950;5861;932062935
ruut;NOUN;O;1;no;13542;5861;932062935
määrima;VERB;O;2;no;23910;5861;932062935
niisama;ADV;O;1;yes;87907;5861;932062935
ämblikuvõrk;NOUN;O;1;no;1785;5861;932062935
järjekord;NOUN;O;1;no;60715;5861;932062935
kord;NOUN;O;10;no;1304710;5861;932062935
külge;ADV;O;1;yes;94748;5861;932062935
kähku;ADV;O;1;no;9344;5861;932062935
seakene;NOUN;O;1;no;0;5861;932062935
selge;ADJ;O;1;no;277414;5861;932062935
tunnus;NOUN;O;1;no;35820;5861;932062935
loll;ADJ;O;2;no;65665;5861;932062935
õppus;NOUN;O;1;no;21211;5861;932062935
enne;ADV;O;3;yes;841805;5861;932062935
siga;NOUN;O;2;no;36844;5861;932062935
all;ADV;O;1;yes;466968;5861;932062935
ruum;NOUN;O;2;no;278787;5861;932062935
lint;NOUN;O;1;no;17557;5861;932062935
