lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
mina;PRON;O;28;yes;11780658;1192;932062935
olema;AUX;O;53;yes;44175173;1192;932062935
Indrek;PROPN;O;1;no;48019;1192;932062935
Vaheoja;PROPN;O;1;no;381;1192;932062935
,;PUNCT;O;142;no;0;1192;932062935
hea;ADJ;O;1;no;1639322;1192;932062935
kolleeg;NOUN;O;2;no;72288;1192;932062935
Madis;PROPN;O;8;no;30753;1192;932062935
Aesma;PROPN;O;6;no;465;1192;932062935
nüüd;ADV;O;3;yes;1119277;1192;932062935
raadiomaja;NOUN;O;2;no;729;1192;932062935
;NUM;O;1;no;11;1192;932062935
korrus;NOUN;O;23;no;94385;1192;932062935
see;PRON;O;19;yes;18818291;1192;932062935
nii;ADV;O;7;yes;3430987;1192;932062935
madis;NOUN;O;1;no;5545;1192;932062935
?;PUNCT;O;10;no;0;1192;932062935
esimene;ADJ;O;5;no;1420248;1192;932062935
siis;ADV;O;20;yes;4824773;1192;932062935
jah;ADV;O;4;yes;412789;1192;932062935
telefonisild;NOUN;O;1;no;13;1192;932062935
olema;VERB;O;3;yes;44175173;1192;932062935
praegu;ADV;O;1;yes;542400;1192;932062935
.;PUNCT;O;54;no;0;1192;932062935
ja;CCONJ;O;27;yes;29978049;1192;932062935
valmis;ADV;O;1;no;313140;1192;932062935
jooksma;VERB;O;12;no;188440;1192;932062935
üheksateistkilone;ADJ;O;2;no;0;1192;932062935
seljakott;NOUN;O;7;no;17819;1192;932062935
üles;ADV;O;1;yes;452851;1192;932062935
10.;NUM;O;2;no;0;1192;932062935
haarama;VERB;O;1;no;64818;1192;932062935
kott;NOUN;O;6;no;96988;1192;932062935
CD-plaat;NOUN;O;1;no;1418;1192;932062935
suruma;VERB;O;1;no;68831;1192;932062935
masin;NOUN;O;3;no;172032;1192;932062935
nagu;SCONJ;O;5;yes;1699877;1192;932062935
üks;DET;O;1;yes;3226979;1192;932062935
hilinenud;ADJ;O;1;no;37;1192;932062935
tiiteš;NOUN;O;1;no;0;1192;932062935
tegema;VERB;O;2;yes;3824200;1192;932062935
pidama;VERB;O;1;yes;3575612;1192;932062935
et;SCONJ;O;11;yes;12213661;1192;932062935
selline;DET;O;4;yes;1661084;1192;932062935
tuletõrje;NOUN;O;3;no;5006;1192;932062935
spordiiidne;ADJ;O;1;no;0;1192;932062935
sport;NOUN;O;3;no;81784;1192;932062935
ühinema;ADJ;O;1;no;27288;1192;932062935
vorm;NOUN;O;1;no;194387;1192;932062935
sina;PRON;O;12;yes;3743020;1192;932062935
kohe;ADV;O;3;yes;541194;1192;932062935
valmis;ADJ;O;1;no;313140;1192;932062935
hakkama;VERB;O;6;yes;1534193;1192;932062935
sekund;NOUN;O;12;no;150480;1192;932062935
lugema;VERB;O;3;no;754112;1192;932062935
kui;SCONJ;O;13;yes;8878634;1192;932062935
tahtma;VERB;O;2;no;1254286;1192;932062935
veel;ADV;O;7;yes;1875606;1192;932062935
viis;NUM;O;2;no;476277;1192;932062935
neli;NUM;O;2;no;337422;1192;932062935
kolm;NUM;O;4;no;673341;1192;932062935
kaks;NUM;O;3;no;1334057;1192;932062935
üks;NUM;O;1;yes;3226979;1192;932062935
minema;VERB;O;8;yes;2265871;1192;932062935
startima;VERB;O;1;no;24985;1192;932062935
Talon;PROPN;O;1;no;82;1192;932062935
10.;ADJ;O;4;no;0;1192;932062935
äratama;VERB;O;1;no;28738;1192;932062935
liiga;ADV;O;4;yes;474419;1192;932062935
palju;ADV;O;5;yes;2032422;1192;932062935
seal;ADV;O;4;yes;911658;1192;932062935
rääkima;VERB;O;5;no;1111753;1192;932062935
võtma;VERB;O;9;no;2139597;1192;932062935
energia;NOUN;O;1;no;166969;1192;932062935
võima;AUX;O;3;yes;3045900;1192;932062935
eest;ADP;O;1;yes;1110901;1192;932062935
vabalt;ADV;O;1;no;74026;1192;932062935
ise;ADV;O;1;yes;3509459;1192;932062935
juba;ADV;O;5;yes;1850492;1192;932062935
kolmas;ADJ;O;2;no;378836;1192;932062935
või;CCONJ;O;5;yes;4113697;1192;932062935
trepp;NOUN;O;2;no;34625;1192;932062935
alles;ADV;O;1;yes;354000;1192;932062935
no;INTJ;O;5;no;315405;1192;932062935
nägema;VERB;O;2;no;1467770;1192;932062935
ikkagi;ADV;O;5;yes;271404;1192;932062935
tulema;VERB;O;8;yes;3338518;1192;932062935
noor;ADJ;O;1;no;546822;1192;932062935
jumal;NOUN;O;1;no;91929;1192;932062935
mees;NOUN;O;2;no;1070078;1192;932062935
hoolimata;ADP;O;1;yes;85343;1192;932062935
19;NUM;O;4;no;0;1192;932062935
kilo;NOUN;O;4;no;35755;1192;932062935
viies;ADJ;O;1;no;65663;1192;932062935
25;NUM;O;1;no;0;1192;932062935
panema;VERB;O;6;no;1364289;1192;932062935
ahhaa;NOUN;O;2;no;3891;1192;932062935
koostama;VERB;O;1;no;97248;1192;932062935
eeldus;NOUN;O;1;no;57703;1192;932062935
vägisõna;NOUN;O;1;no;224;1192;932062935
oh;INTJ;O;1;yes;53273;1192;932062935
kuus;NUM;O;3;no;172599;1192;932062935
kuues;ADJ;O;1;no;40859;1192;932062935
kell;NOUN;O;1;no;863794;1192;932062935
üheksa;NUM;O;1;no;66937;1192;932062935
53;NUM;O;1;no;0;1192;932062935
minut;NOUN;O;7;no;353185;1192;932062935
35;NUM;O;1;no;0;1192;932062935
jõudma;VERB;O;9;no;869599;1192;932062935
seitsmes;ADJ;O;3;no;32230;1192;932062935
VII;ADJ;O;1;no;117;1192;932062935
jääma;VERB;O;4;no;1700272;1192;932062935
kas;ADV;O;5;yes;1985401;1192;932062935
jätkuma;VERB;O;1;no;142945;1192;932062935
Madison;PROPN;O;1;no;6385;1192;932062935
see;DET;O;15;yes;18818291;1192;932062935
jõud;NOUN;O;1;no;199755;1192;932062935
ületama;VERB;O;2;no;108727;1192;932062935
enam;ADV;O;4;yes;916792;1192;932062935
ei;AUX;O;20;yes;10355923;1192;932062935
ronima;VERB;O;1;no;50399;1192;932062935
rahulikult;ADV;O;1;no;54809;1192;932062935
49;NUM;O;1;no;0;1192;932062935
ka;ADV;O;3;yes;7941300;1192;932062935
ei;ADV;O;1;yes;10355923;1192;932062935
jõuakas;ADJ;O;1;no;0;1192;932062935
kaheksas;ADJ;O;1;no;18966;1192;932062935
üheksas;ADJ;O;1;no;14333;1192;932062935
