lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;457;932062935
hommik;NOUN;O;2;no;258753;457;932062935
,;PUNCT;O;26;no;0;457;932062935
mina;PRON;O;18;yes;11780658;457;932062935
olema;AUX;O;14;yes;44175173;457;932062935
Ants;PROPN;O;1;no;22911;457;932062935
Tooming;PROPN;O;1;no;3521;457;932062935
Kolga-Jaani;PROPN;O;1;no;763;457;932062935
kirik;NOUN;O;1;no;225735;457;932062935
õpetaja;NOUN;O;1;no;339940;457;932062935
.;PUNCT;O;35;no;0;457;932062935
kuulma;VERB;O;1;no;283532;457;932062935
tänane;ADJ;O;2;no;180017;457;932062935
mõtisklus;NOUN;O;1;no;7477;457;932062935
alus;NOUN;O;1;no;349598;457;932062935
apostel;NOUN;O;1;no;5565;457;932062935
Paulus;PROPN;O;1;no;17212;457;932062935
esimene;ADJ;O;1;no;1420248;457;932062935
kiri;NOUN;O;1;no;319565;457;932062935
korintlane;NOUN;O;1;no;497;457;932062935
13.;ADJ;O;1;no;0;457;932062935
peatükk;NOUN;O;1;no;41966;457;932062935
kaheteistkümnes;ADJ;O;1;no;1710;457;932062935
salm;NOUN;O;1;no;8952;457;932062935
praegu;ADV;O;2;yes;542400;457;932062935
nägema;VERB;O;3;no;1467770;457;932062935
aimamine;NOUN;O;2;no;280;457;932062935
nagu;SCONJ;O;2;yes;1699877;457;932062935
peegel;NOUN;O;3;no;44397;457;932062935
siis;ADV;O;5;yes;4824773;457;932062935
aga;ADV;O;6;yes;4543343;457;932062935
valge;ADJ;O;2;no;229749;457;932062935
tunnetama;VERB;O;2;no;29275;457;932062935
poolik;NOUN;O;3;no;16222;457;932062935
täiesti;ADV;O;2;yes;326019;457;932062935
tunnetatud;VERB;O;1;no;950;457;932062935
aamen;INTJ;O;2;no;6076;457;932062935
inimene;NOUN;O;2;no;2519709;457;932062935
omapära;NOUN;O;1;no;6931;457;932062935
see;PRON;O;9;yes;18818291;457;932062935
tema;PRON;O;13;yes;9154483;457;932062935
tahtma;VERB;O;1;no;1254286;457;932062935
õppima;VERB;O;1;no;353366;457;932062935
ise;PRON;O;8;yes;3509459;457;932062935
tundma;VERB;O;2;no;633300;457;932062935
eriti;ADV;O;1;no;605323;457;932062935
hoolsalt;ADV;O;1;no;2196;457;932062935
tegema;VERB;O;1;yes;3824200;457;932062935
kasvama;VERB;O;1;no;318848;457;932062935
ja;CCONJ;O;9;yes;29978049;457;932062935
arenema;VERB;O;1;no;62505;457;932062935
tee;NOUN;O;1;yes;634224;457;932062935
laps;NOUN;O;2;no;1505088;457;932062935
täiskasvanu;ADJ;O;1;no;86370;457;932062935
poole;ADP;O;2;yes;344142;457;932062935
iga;DET;O;2;yes;1374684;457;932062935
päev;NOUN;O;2;no;1360298;457;932062935
kogemus;NOUN;O;1;no;330671;457;932062935
rikastama;VERB;O;1;no;10908;457;932062935
uus;ADJ;O;1;no;1922794;457;932062935
õppimine;NOUN;O;1;no;80480;457;932062935
väga;ADV;O;1;yes;2222237;457;932062935
intensiivselt;ADV;O;1;no;7944;457;932062935
jälgima;VERB;O;1;no;189257;457;932062935
eneseareng;NOUN;O;1;no;4271;457;932062935
muutus;NOUN;O;1;no;146302;457;932062935
nooruk;NOUN;O;1;no;12453;457;932062935
teismeline;ADJ;O;1;no;23866;457;932062935
iga;NOUN;O;1;yes;1374684;457;932062935
palju;PRON;O;1;yes;2032422;457;932062935
võima;AUX;O;4;yes;3045900;457;932062935
juhtuma;VERB;O;1;no;321293;457;932062935
et;SCONJ;O;6;yes;12213661;457;932062935
enamus;NOUN;O;1;no;137104;457;932062935
oma;PRON;O;3;yes;4535142;457;932062935
vabane;ADJ;O;1;no;0;457;932062935
aeg;NOUN;O;1;no;2435622;457;932062935
veetma;VERB;O;1;no;120701;457;932062935
või;CCONJ;O;4;yes;4113697;457;932062935
ees;ADP;O;1;yes;377493;457;932062935
mis;PRON;O;9;yes;9028438;457;932062935
paigutama;VERB;O;1;no;45222;457;932062935
nõnda;ADV;O;1;yes;63184;457;932062935
ka;ADV;O;2;yes;7941300;457;932062935
tagant;ADV;O;1;yes;87922;457;932062935
külg;NOUN;O;1;no;147653;457;932062935
pealt;ADP;O;1;yes;172269;457;932062935
selline;PRON;O;1;yes;1661084;457;932062935
ei;AUX;O;7;yes;10355923;457;932062935
saama;AUX;O;1;yes;7285093;457;932062935
