lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tähendama;VERB;O;16;no;444609;7818;932062935
,;PUNCT;O;789;no;0;7818;932062935
lugupeetud;ADJ;O;4;no;11144;7818;932062935
daam;NOUN;O;6;no;18856;7818;932062935
ja;CCONJ;O;302;yes;29978049;7818;932062935
härras;NOUN;O;4;no;857;7818;932062935
.;PUNCT;O;350;no;0;7818;932062935
mina;PRON;O;296;yes;11780658;7818;932062935
pidama;AUX;O;26;yes;3575612;7818;932062935
sina;PRON;O;34;yes;3743020;7818;932062935
rõõmustama;VERB;O;3;no;42541;7818;932062935
ettevalmistatud;ADJ;O;1;no;5410;7818;932062935
kõne;NOUN;O;2;no;98605;7818;932062935
ei;AUX;O;109;yes;10355923;7818;932062935
saama;AUX;O;18;yes;7285093;7818;932062935
see;PRON;O;194;yes;18818291;7818;932062935
õnn;NOUN;O;1;no;253525;7818;932062935
või;CCONJ;O;34;yes;4113697;7818;932062935
kahjuks;ADV;O;3;no;202151;7818;932062935
ette;ADV;O;3;yes;724550;7818;932062935
lugema;VERB;O;6;no;754112;7818;932062935
sellepärast;ADV;O;5;yes;114174;7818;932062935
et;SCONJ;O;152;yes;12213661;7818;932062935
aeg;NOUN;O;13;no;2435622;7818;932062935
olema;AUX;O;359;yes;44175173;7818;932062935
niivõrd;ADV;O;2;yes;53689;7818;932062935
üle;ADV;O;6;yes;1447134;7818;932062935
minema;VERB;O;18;yes;2265871;7818;932062935
umbes;ADV;O;2;yes;373181;7818;932062935
30;NUM;O;2;no;0;7818;932062935
minut;NOUN;O;1;no;353185;7818;932062935
tegema;VERB;O;44;yes;3824200;7818;932062935
planeeritus;NOUN;O;1;no;13;7818;932062935
kauem;ADV;O;1;no;55806;7818;932062935
siin;ADV;O;36;yes;842300;7818;932062935
praegu;ADV;O;16;yes;542400;7818;932062935
töö;NOUN;O;3;no;1225560;7818;932062935
aga;CCONJ;O;59;yes;4543343;7818;932062935
nüüd;ADV;O;28;yes;1119277;7818;932062935
tahtma;VERB;O;24;no;1254286;7818;932062935
ainult;ADV;O;15;yes;947442;7818;932062935
paar;NUM;O;7;no;440117;7818;932062935
asi;NOUN;O;17;no;1422865;7818;932062935
mis;PRON;O;80;yes;9028438;7818;932062935
