lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;2299;932062935
õhtu;NOUN;O;6;no;322860;2299;932062935
,;PUNCT;O;163;no;0;2299;932062935
kell;NOUN;O;4;no;863794;2299;932062935
saama;VERB;O;8;yes;7285093;2299;932062935
kuu;NOUN;O;1;no;540164;2299;932062935
uudistetoimetus;NOUN;O;1;no;798;2299;932062935
tegema;VERB;O;15;yes;3824200;2299;932062935
kokkuvõte;NOUN;O;2;no;117890;2299;932062935
laupäevane;ADJ;O;1;no;12860;2299;932062935
viies;ADJ;O;1;no;65663;2299;932062935
august;NOUN;O;3;no;172583;2299;932062935
.;PUNCT;O;131;no;0;2299;932062935
stuudio;NOUN;O;1;no;39576;2299;932062935
olema;AUX;O;105;yes;44175173;2299;932062935
Kai;PROPN;O;1;no;12137;2299;932062935
Vare;PROPN;O;1;no;3236;2299;932062935
tortumal;ADV;O;1;no;0;2299;932062935
Kärkna;PROPN;O;3;no;300;2299;932062935
juusbetoonitehas;NOUN;O;1;no;0;2299;932062935
tootmisliin;NOUN;O;9;no;2290;2299;932062935
enamik;NOUN;O;1;no;138427;2299;932062935
toodang;NOUN;O;2;no;29822;2299;932062935
mõtlema;VERB;O;3;no;868014;2299;932062935
Eesti;PROPN;O;11;no;2594139;2299;932062935
turg;NOUN;O;2;no;193038;2299;932062935
kuna;SCONJ;O;4;yes;974997;2299;932062935
siin;ADV;O;10;yes;842300;2299;932062935
väga;ADV;O;7;yes;2222237;2299;932062935
suur;ADJ;O;4;no;1616990;2299;932062935
nõudlus;NOUN;O;3;no;32940;2299;932062935
Erna;PROPN;O;4;no;2653;2299;932062935
retk;NOUN;O;3;no;15005;2299;932062935
võitma;VERB;O;2;no;361078;2299;932062935
reservohvitseri;NOUN;O;2;no;0;2299;932062935
kogu;DET;O;3;yes;810088;2299;932062935
võistkond;NOUN;O;5;no;86262;2299;932062935
Tallinn;PROPN;O;4;no;819246;2299;932062935
loomaaed;NOUN;O;9;no;22194;2299;932062935
algama;VERB;O;3;no;404474;2299;932062935
läänemeremaa;NOUN;O;2;no;228;2299;932062935
minimalistlik;ADJ;O;2;no;9765;2299;932062935
skulptuur;NOUN;O;2;no;12995;2299;932062935
festival;NOUN;O;8;no;104618;2299;932062935
10;NUM;O;6;no;0;2299;932062935
skulptor;NOUN;O;3;no;4881;2299;932062935
oma;PRON;O;15;yes;4535142;2299;932062935
töö;NOUN;O;9;no;1225560;2299;932062935
külastaja;NOUN;O;4;no;146928;2299;932062935
pilk;NOUN;O;2;no;104054;2299;932062935
all;ADP;O;2;yes;466968;2299;932062935
25.;ADJ;O;2;no;0;2299;932062935
panema;VERB;O;3;no;1364289;2299;932062935
kõik;DET;O;8;yes;3138760;2299;932062935
žürii;NOUN;O;2;no;28500;2299;932062935
ja;CCONJ;O;60;yes;29978049;2299;932062935
publik;NOUN;O;1;no;79871;2299;932062935
hindamine;NOUN;O;1;no;97191;2299;932062935
välja;ADV;O;4;yes;1817185;2299;932062935
Alatskivi;PROPN;O;7;no;3504;2299;932062935
lossipäev;NOUN;O;4;no;192;2299;932062935
etendus;NOUN;O;7;no;65444;2299;932062935
tänavu;ADV;O;3;no;127342;2299;932062935
pärast;ADP;O;3;yes;1109488;2299;932062935
mina;PRON;O;30;yes;11780658;2299;932062935
mis;PRON;O;13;yes;9028438;2299;932062935
ülevaade;NOUN;O;1;no;141419;2299;932062935
viimane;ADJ;O;4;no;960645;2299;932062935
100;NUM;O;3;no;0;2299;932062935
aasta;NOUN;O;18;no;4045959;2299;932062935
sündmus;NOUN;O;4;no;155489;2299;932062935
loss;NOUN;O;10;no;33419;2299;932062935
Käsmus;PROPN;O;5;no;0;2299;932062935
viikingipäev;NOUN;O;6;no;25;2299;932062935
kus;ADV;O;6;yes;1607926;2299;932062935
saama;AUX;O;4;yes;7285093;2299;932062935
õppima;VERB;O;2;no;353366;2299;932062935
muinasaegne;ADJ;O;2;no;712;2299;932062935
käsitöö;NOUN;O;2;no;33487;2299;932062935
korraldaja;NOUN;O;1;no;87906;2299;932062935
sõna;NOUN;O;10;no;862366;2299;932062935
osaleja;NOUN;O;1;no;139653;2299;932062935
ise;PRON;O;4;yes;3509459;2299;932062935
lugu;NOUN;O;4;no;453200;2299;932062935
pidama;VERB;O;5;yes;3575612;2299;932062935
vaba;ADJ;O;5;no;244447;2299;932062935
mees;NOUN;O;4;no;1070078;2299;932062935
elama;VERB;O;4;no;568247;2299;932062935
Ukraina;PROPN;O;4;no;85329;2299;932062935
uus;ADJ;O;14;no;1922794;2299;932062935
peaminister;NOUN;O;3;no;96603;2299;932062935
Viktor;PROPN;O;2;no;17256;2299;932062935
Janukovitš;PROPN;O;4;no;471;2299;932062935
teatama;VERB;O;5;no;302888;2299;932062935
et;SCONJ;O;26;yes;12213661;2299;932062935
riik;NOUN;O;5;no;937782;2299;932062935
tõmbuma;VERB;O;1;no;13414;2299;932062935
normaalne;ADJ;O;1;no;125424;2299;932062935
võim;NOUN;O;4;no;144451;2299;932062935
üleandmine;NOUN;O;2;no;16769;2299;932062935
protsess;NOUN;O;2;no;162815;2299;932062935
tema;PRON;O;26;yes;9154483;2299;932062935
soovitama;VERB;O;3;no;358457;2299;932062935
minister;NOUN;O;4;no;72897;2299;932062935
kaadripuhastus;NOUN;O;1;no;12;2299;932062935
jätma;VERB;O;1;no;517566;2299;932062935
esialgu;ADV;O;2;yes;86201;2299;932062935
palju;PRON;O;1;yes;2032422;2299;932062935
