lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;675;932062935
eeter;NOUN;O;1;no;25968;675;932062935
portaal;NOUN;O;1;no;49692;675;932062935
tehnolooga;NOUN;O;1;no;0;675;932062935
kommentaar;NOUN;O;1;no;207560;675;932062935
esitama;VERB;O;2;no;354189;675;932062935
Kristjan;PROPN;O;1;no;45695;675;932062935
Port;PROPN;O;1;no;7690;675;932062935
.;PUNCT;O;51;no;0;675;932062935
infoajastu;NOUN;O;1;no;602;675;932062935
töötav;ADJ;O;1;no;57692;675;932062935
tunnus;NOUN;O;1;no;35820;675;932062935
olema;AUX;O;20;yes;44175173;675;932062935
igasugune;DET;O;2;yes;145235;675;932062935
andmed;NOUN;O;24;no;385293;675;932062935
kuhjumine;NOUN;O;1;no;1789;675;932062935
see;PRON;O;15;yes;18818291;675;932062935
palju;ADV;O;2;yes;2032422;675;932062935
rääkima;VERB;O;1;no;1111753;675;932062935
,;PUNCT;O;27;no;0;675;932062935
aga;CCONJ;O;1;yes;4543343;675;932062935
samas;ADV;O;1;yes;389430;675;932062935
jätma;VERB;O;1;no;517566;675;932062935
kogu;DET;O;3;yes;810088;675;932062935
jutt;NOUN;O;1;no;337829;675;932062935
tavakodanik;NOUN;O;2;no;3424;675;932062935
külm;ADJ;O;1;no;156041;675;932062935
tegelema;VERB;O;1;no;308940;675;932062935
masin;NOUN;O;1;no;172032;675;932062935
ja;CCONJ;O;9;yes;29978049;675;932062935
seni;ADV;O;3;yes;174482;675;932062935
kuni;SCONJ;O;2;yes;831401;675;932062935
keegi;PRON;O;1;yes;909915;675;932062935
segama;VERB;O;1;no;139649;675;932062935
kergitama;VERB;O;1;no;12562;675;932062935
juhtuv;ADJ;O;1;no;1297;675;932062935
peale;ADP;O;1;yes;1209468;675;932062935
õlg;NOUN;O;1;no;58478;675;932062935
isegi;ADV;O;3;yes;696376;675;932062935
kui;SCONJ;O;10;yes;8878634;675;932062935
aeg-ajalt;ADV;O;1;no;50215;675;932062935
kostuma;VERB;O;1;no;9206;675;932062935
hoiatav;ADJ;O;1;no;3686;675;932062935
sõnum;NOUN;O;1;no;111413;675;932062935
koguv;ADJ;O;3;no;2848;675;932062935
inimene;NOUN;O;1;no;2519709;675;932062935
halb;ADJ;O;2;no;177187;675;932062935
tegu;NOUN;O;1;no;296119;675;932062935
lootma;VERB;O;1;no;292518;675;932062935
et;SCONJ;O;3;yes;12213661;675;932062935
see;DET;O;2;yes;18818291;675;932062935
lugu;NOUN;O;1;no;453200;675;932062935
puudutama;VERB;O;2;no;117116;675;932062935
teine;PRON;O;2;yes;2482902;675;932062935
pealegi;ADV;O;1;no;52151;675;932062935
ju;ADV;O;3;yes;845501;675;932062935
rahustav;ADJ;O;1;no;13747;675;932062935
pahategija;NOUN;O;1;no;638;675;932062935
harjutama;VERB;O;1;no;42334;675;932062935
kõik;PRON;O;6;yes;3138760;675;932062935
muu;PRON;O;4;yes;838288;675;932062935
tegema;VERB;O;3;yes;3824200;675;932062935
muretsema;VERB;O;1;no;68548;675;932062935
abstraktne;ADJ;O;1;no;8921;675;932062935
oht;NOUN;O;1;no;149166;675;932062935
pärast;ADP;O;1;yes;1109488;675;932062935
kirjeldatud;ADJ;O;1;no;0;675;932062935
kultuur;NOUN;O;2;no;142835;675;932062935
olema;VERB;O;2;yes;44175173;675;932062935
aga;ADV;O;1;yes;4543343;675;932062935
muutuma;VERB;O;1;no;460296;675;932062935
iga;DET;O;3;yes;1374684;675;932062935
isik;NOUN;O;3;no;278141;675;932062935
kohta;ADP;O;4;yes;1118768;675;932062935
käiv;ADJ;O;1;no;17780;675;932062935
arvestamine;NOUN;O;1;no;13342;675;932062935
võima;AUX;O;3;yes;3045900;675;932062935
kujunema;VERB;O;1;no;109268;675;932062935
miski;PRON;O;2;yes;1421694;675;932062935
sarnane;ADJ;O;1;no;171830;675;932062935
regulaarne;ADJ;O;1;no;24049;675;932062935
peegel;NOUN;O;1;no;44397;675;932062935
vaatamine;NOUN;O;1;no;63244;675;932062935
Euroopa;PROPN;O;5;no;842639;675;932062935
liit;NOUN;O;2;no;238980;675;932062935
hakkama;VERB;O;1;yes;1534193;675;932062935
järgmine;ADJ;O;2;yes;661747;675;932062935
kuu;NOUN;O;1;no;540164;675;932062935
lõpp;NOUN;O;1;no;547561;675;932062935
kehtima;VERB;O;2;no;154752;675;932062935
uus;ADJ;O;7;no;1922794;675;932062935
isikuandmed;NOUN;O;1;no;60838;675;932062935
haldamine;NOUN;O;2;no;29700;675;932062935
kord;NOUN;O;2;no;1304710;675;932062935
regulatsioon;NOUN;O;3;no;16965;675;932062935
iseloomustama;VERB;O;1;no;47365;675;932062935
internet;NOUN;O;1;no;128898;675;932062935
ise;PRON;O;3;yes;3509459;675;932062935
teke;NOUN;O;1;no;39284;675;932062935
kõrval;ADP;O;2;yes;166126;675;932062935
olulisus;NOUN;O;1;no;18845;675;932062935
sündmus;NOUN;O;1;no;155489;675;932062935
sedavõrd;ADV;O;1;no;24242;675;932062935
suur;ADJ;O;1;no;1616990;675;932062935
mõju;NOUN;O;2;no;209400;675;932062935
eeldama;VERB;O;3;no;97714;675;932062935
eurooplane;NOUN;O;2;no;14047;675;932062935
tegevus;NOUN;O;1;no;515904;675;932062935
maailm;NOUN;O;1;no;664447;675;932062935
kuid;CCONJ;O;1;yes;1732128;675;932062935
vaid;ADV;O;1;yes;1233871;675;932062935
intrigeeriv;ADJ;O;1;no;4921;675;932062935
infopala;NOUN;O;1;no;0;675;932062935
mis;PRON;O;7;yes;9028438;675;932062935
peagi;ADV;O;1;yes;67573;675;932062935
unustama;VERB;O;1;no;131919;675;932062935
muutuma;NOUN;O;1;no;460296;675;932062935
tema;PRON;O;9;yes;9154483;675;932062935
elu;NOUN;O;1;no;946740;675;932062935
põhjustama;VERB;O;1;no;126426;675;932062935
õigus;NOUN;O;3;no;382673;675;932062935
sest;SCONJ;O;3;yes;1380142;675;932062935
püüdma;VERB;O;1;no;287450;675;932062935
jätkama;VERB;O;1;no;242503;675;932062935
vana;ADJ;O;1;no;443780;675;932062935
vaim;NOUN;O;1;no;69666;675;932062935
leiduma;VERB;O;1;no;119243;675;932062935
piisavalt;ADV;O;1;no;200809;675;932062935
kes;PRON;O;2;yes;3572036;675;932062935
asuma;VERB;O;2;no;540495;675;932062935
nüüd;ADV;O;4;yes;1119277;675;932062935
ümbritsev;ADJ;O;1;no;42540;675;932062935
muutma;VERB;O;1;no;493755;675;932062935
tagama;VERB;O;1;no;369767;675;932062935
seadus;NOUN;O;4;no;250723;675;932062935
saama;VERB;O;1;yes;7285093;675;932062935
siin;ADV;O;1;yes;842300;675;932062935
ettevõte;NOUN;O;4;no;544618;675;932062935
teadma;VERB;O;2;no;1482699;675;932062935
tall;NOUN;O;1;no;11745;675;932062935
panema;VERB;O;1;no;1364289;675;932062935
tuntud;ADJ;O;1;no;150304;675;932062935
sotsiaalmeedia;NOUN;O;1;no;72737;675;932062935
teenusepakkuja;NOUN;O;1;no;15482;675;932062935
tähendama;VERB;O;2;no;444609;675;932062935
hulgas;ADP;O;1;yes;147346;675;932062935
tööandja;NOUN;O;2;no;81640;675;932062935
kohustus;NOUN;O;1;no;162863;675;932062935
edastama;VERB;O;1;no;75230;675;932062935
päring;NOUN;O;1;no;66127;675;932062935
esitanu;NOUN;O;1;no;314;675;932062935
koguma;VERB;O;2;no;170697;675;932062935
juht;NOUN;O;3;no;823361;675;932062935
info;NOUN;O;2;no;316513;675;932062935
olemasolu;NOUN;O;2;no;68706;675;932062935
pärija;NOUN;O;1;no;7426;675;932062935
ei;AUX;O;8;yes;10355923;675;932062935
näiteks;ADV;O;3;no;259375;675;932062935
käsitlema;VERB;O;1;no;110781;675;932062935
mõni;DET;O;3;yes;1272983;675;932062935
kirjavahetus;NOUN;O;1;no;8965;675;932062935
koostama;VERB;O;1;no;97248;675;932062935
iseloomustus;NOUN;O;1;no;5073;675;932062935
või;CCONJ;O;4;yes;4113697;675;932062935
taoline;ADJ;O;2;yes;62692;675;932062935
pidama;AUX;O;10;yes;3575612;675;932062935
küsima;VERB;O;2;no;448244;675;932062935
informeerima;VERB;O;3;no;9150;675;932062935
aeg;NOUN;O;3;no;2435622;675;932062935
tohtima;AUX;O;3;no;277697;675;932062935
ülevaade;NOUN;O;2;no;141419;675;932062935
koostamine;NOUN;O;1;no;80434;675;932062935
kuluma;VERB;O;1;no;101120;675;932062935
maksimaalselt;ADV;O;1;no;34939;675;932062935
30;NUM;O;1;no;0;675;932062935
päev;NOUN;O;1;no;1360298;675;932062935
reegel;NOUN;O;2;no;187557;675;932062935
rikkumine;NOUN;O;1;no;65150;675;932062935
haldaja;NOUN;O;1;no;6067;675;932062935
trahv;NOUN;O;1;no;30884;675;932062935
kas;ADV;O;2;yes;1985401;675;932062935
neli;NUM;O;1;no;337422;675;932062935
protsent;NOUN;O;2;no;264740;675;932062935
globaalne;ADJ;O;1;no;31049;675;932062935
aastakäive;NOUN;O;1;no;1030;675;932062935
vähemalt;ADV;O;2;yes;456892;675;932062935
20;NUM;O;1;no;0;675;932062935
miljon;NUM;O;1;no;326060;675;932062935
euro;NOUN;O;1;no;559773;675;932062935
valima;VERB;O;2;no;477367;675;932062935
Eesti;PROPN;O;1;no;2594139;675;932062935
suurem;ADJ;O;1;no;677819;675;932062935
pääsema;VERB;O;1;no;185619;675;932062935
väiksem;ADJ;O;1;no;223864;675;932062935
käive;NOUN;O;1;no;41259;675;932062935
umbes;ADV;O;1;yes;373181;675;932062935
kaks;NUM;O;2;no;1334057;675;932062935
suurune;ADJ;O;1;no;51549;675;932062935
karistus;NOUN;O;1;no;56745;675;932062935
vastama;VERB;O;1;no;364411;675;932062935
nõue;NOUN;O;2;no;173911;675;932062935
klient;NOUN;O;2;no;324373;675;932062935
informeeritud;ADJ;O;1;no;4032;675;932062935
deme;NOUN;O;1;no;37;675;932062935
lekkimine;NOUN;O;1;no;1813;675;932062935
häkkimine;NOUN;O;1;no;1899;675;932062935
juhtum;NOUN;O;1;no;113474;675;932062935
analüüsima;VERB;O;1;no;66958;675;932062935
andmevargus;NOUN;O;1;no;171;675;932062935
tagajärg;NOUN;O;2;no;103930;675;932062935
nii;ADV;O;1;yes;3430987;675;932062935
edasi;ADV;O;1;yes;598918;675;932062935
seega;ADV;O;3;yes;480427;675;932062935
vähendama;VERB;O;1;no;187773;675;932062935
kogumine;NOUN;O;2;no;46580;675;932062935
isu;NOUN;O;1;no;28460;675;932062935
hetk;NOUN;O;1;no;667812;675;932062935
kogunema;VERB;O;1;no;62007;675;932062935
palju;PRON;O;1;yes;2032422;675;932062935
tänu;ADP;O;1;yes;325927;675;932062935
võimalus;NOUN;O;1;no;896364;675;932062935
siis;ADV;O;3;yes;4824773;675;932062935
huviline;NOUN;O;1;no;84499;675;932062935
kõigest;ADV;O;1;yes;47439;675;932062935
sama;DET;O;1;yes;1115714;675;932062935
kahjustama;VERB;O;1;no;58664;675;932062935
huvi;NOUN;O;2;no;327194;675;932062935
eemaldama;VERB;O;1;no;112018;675;932062935
kõik;DET;O;2;yes;3138760;675;932062935
teine;DET;O;1;yes;2482902;675;932062935
hüppeline;ADJ;O;1;no;2449;675;932062935
töökoormus;NOUN;O;1;no;6471;675;932062935
kasv;NOUN;O;1;no;110788;675;932062935
ka;ADV;O;2;yes;7941300;675;932062935
vahel;ADP;O;1;yes;555453;675;932062935
viga;NOUN;O;1;no;235393;675;932062935
eest;ADP;O;1;yes;1110901;675;932062935
trahviraha;NOUN;O;1;no;489;675;932062935
kodanik;NOUN;O;2;no;136403;675;932062935
harjuma;VERB;O;1;no;67303;675;932062935
mõte;NOUN;O;1;no;596277;675;932062935
nõndanimetatud;ADJ;O;1;no;1912;675;932062935
andmesubjekt;NOUN;O;3;no;4961;675;932062935
võimaldama;VERB;O;1;no;307486;675;932062935
tuvastama;VERB;O;1;no;71658;675;932062935
kuuluv;ADJ;O;1;no;106508;675;932062935
personaalne;ADJ;O;1;no;22327;675;932062935
hulka;ADP;O;1;yes;102012;675;932062935
pilt;NOUN;O;1;no;671722;675;932062935
asukoht;NOUN;O;1;no;135781;675;932062935
pangakonto;NOUN;O;1;no;14209;675;932062935
number;NOUN;O;1;no;207888;675;932062935
arvuti;NOUN;O;1;no;167999;675;932062935
IP;NOUN;O;1;no;10073;675;932062935
aadress;NOUN;O;1;no;148178;675;932062935
töö;NOUN;O;1;no;1225560;675;932062935
vaja;ADV;O;1;no;695844;675;932062935
säilitama;VERB;O;1;no;95310;675;932062935
esmalt;ADV;O;1;no;66683;675;932062935
põhjendama;VERB;O;1;no;37531;675;932062935
looma;VERB;O;1;no;409759;675;932062935
vastav;ADJ;O;1;no;182310;675;932062935
tegevusskulptuur;NOUN;O;1;no;0;675;932062935
arvestama;VERB;O;2;no;351625;675;932062935
vahe;NOUN;O;1;no;182714;675;932062935
mujal;ADV;O;1;yes;80759;675;932062935
mäluseade;NOUN;O;1;no;422;675;932062935
talletuma;VERB;O;1;no;1545;675;932062935
Liit;PROPN;O;1;no;231191;675;932062935
puudutav;ADJ;O;1;no;40013;675;932062935
pea;NOUN;O;1;yes;490501;675;932062935
korraga;ADV;O;1;no;108080;675;932062935
uuendus;NOUN;O;1;no;40975;675;932062935
omapoolne;ADJ;O;1;no;10397;675;932062935
aktiivsus;NOUN;O;1;no;28483;675;932062935
edaspidi;ADV;O;2;yes;105937;675;932062935
igaüks;PRON;O;1;yes;131126;675;932062935
mina;PRON;O;2;yes;11780658;675;932062935
nõustuma;VERB;O;2;no;70087;675;932062935
kogutav;ADJ;O;1;no;3105;675;932062935
viimane;ADJ;O;1;no;960645;675;932062935
