lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kaugus;NOUN;O;2;no;73499;1680;932062935
kumisema;VERB;O;1;no;1237;1680;932062935
ja;CCONJ;O;44;yes;29978049;1680;932062935
kaug;NOUN;O;1;no;931;1680;932062935
haihtuma;VERB;O;1;no;4553;1680;932062935
kutse;NOUN;O;3;no;48433;1680;932062935
.;PUNCT;O;129;no;0;1680;932062935
see;PRON;O;34;yes;18818291;1680;932062935
vastama;VERB;O;2;no;364411;1680;932062935
teotahe;NOUN;O;1;no;1227;1680;932062935
olema;AUX;O;61;yes;44175173;1680;932062935
kaks;NUM;O;3;no;1334057;1680;932062935
külg;NOUN;O;1;no;147653;1680;932062935
,;PUNCT;O;103;no;0;1680;932062935
mis;PRON;O;31;yes;9028438;1680;932062935
mängima;VERB;O;1;no;537718;1680;932062935
väga;ADV;O;11;yes;2222237;1680;932062935
oluline;ADJ;O;2;no;606448;1680;932062935
osa;NOUN;O;14;no;998668;1680;932062935
Screabin;PROPN;O;17;no;0;1680;932062935
looming;NOUN;O;4;no;70552;1680;932062935
mina;PRON;O;11;yes;11780658;1680;932062935
alustama;VERB;O;3;no;424959;1680;932062935
pikk;ADJ;O;2;no;395543;1680;932062935
muusika;NOUN;O;10;no;213744;1680;932062935
arengulooliselt;ADV;O;1;no;21;1680;932062935
sisemiselt;ADV;O;1;no;4471;1680;932062935
rikkus;NOUN;O;1;no;16542;1680;932062935
palju;ADV;O;4;yes;2032422;1680;932062935
pakkuv;ADJ;O;1;no;29509;1680;932062935
kontsert;NOUN;O;2;no;123566;1680;932062935
nii;ADV;O;10;yes;3430987;1680;932062935
et;SCONJ;O;3;yes;12213661;1680;932062935
jätkuma;VERB;O;1;no;142945;1680;932062935
kuulamine;NOUN;O;1;no;24756;1680;932062935
tervelt;ADV;O;1;no;18701;1680;932062935
viis;NUM;O;2;no;476277;1680;932062935
järgnev;ADJ;O;4;no;125183;1680;932062935
saade;NOUN;O;1;no;133711;1680;932062935
Kümnesonaad;PROPN;O;1;no;0;1680;932062935
vältel;ADP;O;1;yes;43305;1680;932062935
kuulma;VERB;O;3;no;283532;1680;932062935
mõtlev;ADJ;O;2;no;5890;1680;932062935
nooruk;NOUN;O;1;no;12453;1680;932062935
20;NUM;O;2;no;0;1680;932062935
aasta;NOUN;O;8;no;4045959;1680;932062935
jõudma;VERB;O;1;no;869599;1680;932062935
tema;PRON;O;46;yes;9154483;1680;932062935
areng;NOUN;O;1;no;233294;1680;932062935
küpsus;NOUN;O;1;no;3629;1680;932062935
neljakümnes;ADJ;O;1;no;1458;1680;932062935
heli;NOUN;O;2;no;72299;1680;932062935
looja;NOUN;O;1;no;33838;1680;932062935
kes;PRON;O;7;yes;3572036;1680;932062935
paraku;ADV;O;1;no;106602;1680;932062935
ootamatult;ADV;O;1;no;40017;1680;932062935
mõttetult;ADV;O;1;no;3369;1680;932062935
vara;ADV;O;1;no;110991;1680;932062935
lahkuma;VERB;O;1;no;161484;1680;932062935
keset;ADP;O;1;yes;45511;1680;932062935
kõige;ADV;O;3;yes;1010725;1680;932062935
elavam;ADJ;O;1;no;2083;1680;932062935
loominguline;ADJ;O;2;no;29013;1680;932062935
töö;NOUN;O;4;no;1225560;1680;932062935
tugev;ADJ;O;3;no;251196;1680;932062935
tulevikutaju;NOUN;O;1;no;11;1680;932062935
helilooja;NOUN;O;3;no;32821;1680;932062935
kaasaegne;ADJ;O;1;no;75870;1680;932062935
mäletama;VERB;O;1;no;147820;1680;932062935
kui;SCONJ;O;5;yes;8878634;1680;932062935
pingeliselt;ADV;O;1;no;451;1680;932062935
inimene;NOUN;O;4;no;2519709;1680;932062935
elama;VERB;O;1;no;568247;1680;932062935
otse;ADV;O;4;no;171771;1680;932062935
üllatav;ADJ;O;1;no;24535;1680;932062935
erandlik;ADJ;O;1;no;6232;1680;932062935
intensiivsus;NOUN;O;1;no;12329;1680;932062935
oma;PRON;O;20;yes;4535142;1680;932062935
mõte;NOUN;O;4;no;596277;1680;932062935
riik;NOUN;O;1;no;937782;1680;932062935
ka;ADV;O;10;yes;7941300;1680;932062935
tegema;VERB;O;3;yes;3824200;1680;932062935
või;CCONJ;O;5;yes;4113697;1680;932062935
kõnelema;VERB;O;2;no;55963;1680;932062935
käima;VERB;O;1;no;1068258;1680;932062935
pidev;ADJ;O;1;no;75209;1680;932062935
pingeline;ADJ;O;1;no;17452;1680;932062935
sisemine;ADJ;O;2;no;59622;1680;932062935
ei;AUX;O;7;yes;10355923;1680;932062935
katkema;VERB;O;1;no;10245;1680;932062935
mitte;ADV;O;7;yes;1397004;1680;932062935
kunagi;ADV;O;2;yes;447201;1680;932062935
väike;ADJ;O;3;no;690514;1680;932062935
tõuge;NOUN;O;1;no;10277;1680;932062935
hakkama;VERB;O;1;yes;1534193;1680;932062935
avaldama;VERB;O;3;no;239828;1680;932062935
pigem;ADV;O;2;yes;327626;1680;932062935
küll;ADV;O;2;yes;1080941;1680;932062935
iseenese;PRON;O;1;yes;109997;1680;932062935
teine;PRON;O;2;yes;2482902;1680;932062935
veenmine;NOUN;O;1;no;2236;1680;932062935
mõtlemine;NOUN;O;1;no;51992;1680;932062935
lähtuma;VERB;O;1;no;89390;1680;932062935
krabin;NOUN;O;3;no;760;1680;932062935
olemasolev;ADJ;O;1;no;91079;1680;932062935
vaid;ADV;O;3;yes;1233871;1680;932062935
see;DET;O;19;yes;18818291;1680;932062935
tulevane;ADJ;O;2;no;71204;1680;932062935
poole;ADP;O;3;yes;344142;1680;932062935
pürgima;VERB;O;2;no;6941;1680;932062935
kirglikult;ADV;O;2;no;3315;1680;932062935
ootama;VERB;O;1;no;587221;1680;932062935
reaalne;ADJ;O;1;no;70493;1680;932062935
fakt;NOUN;O;1;no;75329;1680;932062935
Screen;PROPN;O;1;no;958;1680;932062935
esimene;ADJ;O;19;no;1420248;1680;932062935
juures;ADP;O;3;yes;402814;1680;932062935
muusikaline;ADJ;O;2;no;22148;1680;932062935
vaatlus;NOUN;O;1;no;22680;1680;932062935
kiirgus;NOUN;O;1;no;9809;1680;932062935
suunama;VERB;O;2;no;75146;1680;932062935
väliskeskkond;NOUN;O;1;no;3046;1680;932062935
probleem;NOUN;O;1;no;549960;1680;932062935
ühiskond;NOUN;O;1;no;190857;1680;932062935
loodusinimene;NOUN;O;1;no;113;1680;932062935
armastus;NOUN;O;2;no;148385;1680;932062935
ise;PRON;O;9;yes;3509459;1680;932062935
eemale;ADV;O;2;no;56931;1680;932062935
sotsiaalne;ADJ;O;1;no;108388;1680;932062935
ideoloogia;NOUN;O;1;no;14484;1680;932062935
kandma;VERB;O;3;no;395681;1680;932062935
vene;ADJ;O;2;no;150528;1680;932062935
kunst;NOUN;O;4;no;102435;1680;932062935
peaaegu;ADV;O;2;yes;177844;1680;932062935
kogu;DET;O;6;yes;810088;1680;932062935
19.;ADJ;O;1;no;0;1680;932062935
sajand;NOUN;O;2;no;175259;1680;932062935
jooksul;ADP;O;2;yes;563392;1680;932062935
viima;VERB;O;3;no;561985;1680;932062935
indiviid;NOUN;O;1;no;11759;1680;932062935
kaudu;ADP;O;2;yes;273892;1680;932062935
jõud;NOUN;O;7;no;199755;1680;932062935
kõikvõimsus;NOUN;O;1;no;519;1680;932062935
