lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
ahoma;VERB;O;2;no;0;3206;932062935
kõik;PRON;O;7;yes;3138760;3206;932062935
,;PUNCT;O;310;no;0;3206;932062935
kes;PRON;O;14;yes;3572036;3206;932062935
süda;NOUN;O;1;no;193495;3206;932062935
meri;NOUN;O;13;no;131085;3206;932062935
tuksuma;VERB;O;1;no;2025;3206;932062935
tänane;ADJ;O;1;no;180017;3206;932062935
suur;ADJ;O;8;no;1616990;3206;932062935
ei;AUX;O;34;yes;10355923;3206;932062935
pääsema;VERB;O;1;no;185619;3206;932062935
.;PUNCT;O;132;no;0;3206;932062935
küll;ADV;O;5;yes;1080941;3206;932062935
aga;ADV;O;3;yes;4543343;3206;932062935
minema;VERB;O;18;yes;2265871;3206;932062935
paik;NOUN;O;3;no;189335;3206;932062935
kust;ADV;O;1;yes;187285;3206;932062935
laev;NOUN;O;42;no;120837;3206;932062935
sõitma;VERB;O;11;no;521363;3206;932062935
endine;ADJ;O;2;no;185172;3206;932062935
kinnine;ADJ;O;1;no;23151;3206;932062935
säde;NOUN;O;1;no;9594;3206;932062935
Tallinn;PROPN;O;11;no;819246;3206;932062935
laht;NOUN;O;1;no;43488;3206;932062935
ümber;ADP;O;2;yes;295135;3206;932062935
olema;AUX;O;182;yes;44175173;3206;932062935
nüüd;ADV;O;6;yes;1119277;3206;932062935
püssimees;NOUN;O;1;no;670;3206;932062935
vaba;ADJ;O;2;no;244447;3206;932062935
ja;CCONJ;O;104;yes;29978049;3206;932062935
jälle;ADV;O;6;no;307300;3206;932062935
oma;PRON;O;10;yes;4535142;3206;932062935
nimi;NOUN;O;4;no;536165;3206;932062935
tagasi;ADV;O;7;yes;880780;3206;932062935
saama;VERB;O;10;yes;7285093;3206;932062935
veetee;NOUN;O;7;no;5424;3206;932062935
amet;NOUN;O;9;no;170408;3206;932062935
rannavalveteenistus;NOUN;O;1;no;13;3206;932062935
kaater;NOUN;O;6;no;4029;3206;932062935
olema;VERB;O;7;yes;44175173;3206;932062935
üks;DET;O;12;yes;3226979;3206;932062935
niisugune;DET;O;3;yes;62699;3206;932062935
turvaline;ADJ;O;1;no;67355;3206;932062935
kai;NOUN;O;3;no;10509;3206;932062935
ääres;ADP;O;1;yes;83876;3206;932062935
kutse;NOUN;O;1;no;48433;3206;932062935
ootama;VERB;O;2;no;587221;3206;932062935
Meresaar;NOUN;O;1;no;241;3206;932062935
ahoi;NOUN;O;3;yes;1220;3206;932062935
Eesti;PROPN;O;11;no;2594139;3206;932062935
merelaevandus;NOUN;O;1;no;444;3206;932062935
eestkost;NOUN;O;1;no;0;3206;932062935
põliselt;ADV;O;2;no;94;3206;932062935
purjelaevamees;NOUN;O;1;no;0;3206;932062935
Konstantin;PROPN;O;1;no;9752;3206;932062935
Mooser;PROPN;O;1;no;17;3206;932062935
mina;PRON;O;79;yes;11780658;3206;932062935
teater;NOUN;O;1;no;115072;3206;932062935
suuruselt;ADV;O;1;no;3578;3206;932062935
tantseeskond;NOUN;O;1;no;0;3206;932062935
oi;INTJ;O;2;yes;36120;3206;932062935
merekeel;NOUN;O;1;no;169;3206;932062935
jälgima;VERB;O;3;no;189257;3206;932062935
paar;NUM;O;1;no;440117;3206;932062935
muu;PRON;O;3;yes;838288;3206;932062935
mure;NOUN;O;1;no;176310;3206;932062935
laul;NOUN;O;1;no;158659;3206;932062935
lööma;VERB;O;1;no;276199;3206;932062935
