lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
reisipalavik;NOUN;O;7;no;121;8421;932062935
anymore;NOUN;O;1;no;178;8421;932062935
nakkusraadioeeter;NOUN;O;1;no;0;8421;932062935
.;PUNCT;O;345;no;0;8421;932062935
tere;INTJ;O;2;yes;150469;8421;932062935
,;PUNCT;O;659;no;0;8421;932062935
kallis;ADJ;O;7;no;124411;8421;932062935
raadio;NOUN;O;4;no;57204;8421;932062935
kaks;NUM;O;7;no;1334057;8421;932062935
kuulaja;NOUN;O;3;no;29642;8421;932062935
taas;ADV;O;1;no;242775;8421;932062935
olema;AUX;O;471;yes;44175173;8421;932062935
käsi;NOUN;O;6;no;694904;8421;932062935
jõudma;VERB;O;6;no;869599;8421;932062935
aeg;NOUN;O;22;no;2435622;8421;932062935
audiorännak;NOUN;O;1;no;70;8421;932062935
ja;CCONJ;O;276;yes;29978049;8421;932062935
peale;ADP;O;5;yes;1209468;8421;932062935
eksootiline;ADJ;O;1;no;12068;8421;932062935
Aafrika;PROPN;O;2;no;40603;8421;932062935
püsima;VERB;O;1;no;121341;8421;932062935
see;DET;O;86;yes;18818291;8421;932062935
nädal;NOUN;O;3;no;629821;8421;932062935
Euroopa;PROPN;O;12;no;842639;8421;932062935
ning;CCONJ;O;4;yes;5766748;8421;932062935
võtma;VERB;O;6;no;2139597;8421;932062935
vaatlus;NOUN;O;1;no;22680;8421;932062935
alla;ADP;O;2;yes;632630;8421;932062935
Šveits;PROPN;O;144;no;32614;8421;932062935
mina;PRON;O;93;yes;11780658;8421;932062935
tänane;ADJ;O;2;no;180017;8421;932062935
reisijuht;NOUN;O;1;no;2291;8421;932062935
Din;PROPN;O;1;no;196;8421;932062935
Lään;PROPN;O;2;no;526;8421;932062935
kes;PRON;O;39;yes;3572036;8421;932062935
kolm;NUM;O;2;no;673341;8421;932062935
aasta;NOUN;O;13;no;4045959;8421;932062935
elama;VERB;O;13;no;568247;8421;932062935
töötama;VERB;O;6;no;495634;8421;932062935
teadma;VERB;O;8;no;1482699;8421;932062935
seal;ADV;O;36;yes;911658;8421;932062935
toimuv;ADJ;O;1;no;129270;8421;932062935
nii;ADV;O;62;yes;3430987;8421;932062935
mõni;PRON;O;7;yes;1272983;8421;932062935
telemartin;NOUN;O;1;no;0;8421;932062935
rääkima;VERB;O;16;no;1111753;8421;932062935
kuidas;ADV;O;8;yes;1317035;8421;932062935
miks;ADV;O;1;yes;580050;8421;932062935
tema;PRON;O;74;yes;9154483;8421;932062935
sattuma;VERB;O;6;no;202967;8421;932062935
mis;PRON;O;128;yes;9028438;8421;932062935
sina;PRON;O;31;yes;3743020;8421;932062935
tegema;VERB;O;17;yes;3824200;8421;932062935
?;PUNCT;O;27;no;0;8421;932062935
Eesti;PROPN;O;11;no;2594139;8421;932062935
vabariik;NOUN;O;2;no;124117;8421;932062935
palvel;NOUN;O;1;no;0;8421;932062935
täpsemalt;ADV;O;2;no;74862;8421;932062935
alaline;ADJ;O;2;no;15749;8421;932062935
esindus;NOUN;O;4;no;41782;8421;932062935
Genf;PROPN;O;22;no;5718;8421;932062935
ehk;CCONJ;O;31;yes;977379;8421;932062935
saatkond;NOUN;O;4;no;20179;8421;932062935
sisuline;ADJ;O;1;no;23740;8421;932062935
erinevus;NOUN;O;3;no;78885;8421;932062935
seisnema;VERB;O;3;no;37558;8421;932062935
see;PRON;O;143;yes;18818291;8421;932062935
et;SCONJ;O;189;yes;12213661;8421;932062935
kui;SCONJ;O;76;yes;8878634;8421;932062935
riik;NOUN;O;28;no;937782;8421;932062935
mingisugune;DET;O;17;yes;53640;8421;932062935
teine;DET;O;6;yes;2482902;8421;932062935
juures;ADP;O;3;yes;402814;8421;932062935
siis;ADV;O;125;yes;4824773;8421;932062935
esindama;VERB;O;4;no;94202;8421;932062935
organisatsioon;NOUN;O;5;no;141110;8421;932062935
asuma;VERB;O;15;no;540495;8421;932062935
paiknema;VERB;O;6;no;47727;8421;932062935
väga;ADV;O;80;yes;2222237;8421;932062935
mitu;DET;O;8;yes;814408;8421;932062935
rahvusvaheline;ADJ;O;10;no;268321;8421;932062935
näiteks;ADV;O;29;no;259375;8421;932062935
ÜRO;PROPN;O;3;no;53973;8421;932062935
peakorter;NOUN;O;3;no;7179;8421;932062935
allorganisatsioon;NOUN;O;1;no;431;8421;932062935
samuti;ADV;O;15;yes;745991;8421;932062935
ka;ADV;O;88;yes;7941300;8421;932062935
maailm;NOUN;O;21;no;664447;8421;932062935
kaubandusorganisatsioon;NOUN;O;2;no;1373;8421;932062935
WTO;PROPN;O;2;no;4858;8421;932062935
nii-öelda;ADV;O;2;no;15927;8421;932062935
põhileib;NOUN;O;1;no;21;8421;932062935
jooksul;ADP;O;6;yes;563392;8421;932062935
töö;NOUN;O;6;no;1225560;8421;932062935
põhimõtteliselt;ADV;O;2;no;59727;8421;932062935
üks;DET;O;45;yes;3226979;8421;932062935
külg;NOUN;O;1;no;147653;8421;932062935
tulema;VERB;O;17;yes;3338518;8421;932062935
seisukoht;NOUN;O;2;no;167378;8421;932062935
teiseks;ADV;O;1;yes;35853;8421;932062935
andma;VERB;O;3;no;1683851;8421;932062935
Tallinn;PROPN;O;2;no;819246;8421;932062935
