lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kalender;NOUN;O;2;no;34298;2712;932062935
ehk;CCONJ;O;1;yes;977379;2712;932062935
järele;ADV;O;2;yes;148005;2712;932062935
.;PUNCT;O;167;no;0;2712;932062935
päev;NOUN;O;3;no;1360298;2712;932062935
pikenema;VERB;O;1;no;6514;2712;932062935
,;PUNCT;O;154;no;0;2712;932062935
külv;NOUN;O;1;no;5743;2712;932062935
hakkama;VERB;O;3;yes;1534193;2712;932062935
andma;VERB;O;9;no;1683851;2712;932062935
raske;ADJ;O;3;no;359916;2712;932062935
talv;NOUN;O;3;no;126645;2712;932062935
olema;AUX;O;96;yes;44175173;2712;932062935
ütlema;VERB;O;7;no;1762423;2712;932062935
kunagi;ADV;O;2;yes;447201;2712;932062935
tagasivaade;NOUN;O;1;no;4168;2712;932062935
ja;CCONJ;O;76;yes;29978049;2712;932062935
veebruar;NOUN;O;2;no;167663;2712;932062935
märts;NOUN;O;4;no;219084;2712;932062935
1940;NUM;O;2;no;0;2712;932062935
jääma;VERB;O;2;no;1700272;2712;932062935
kauaks;ADV;O;1;no;15224;2712;932062935
meel;NOUN;O;1;no;390199;2712;932062935
kogus;NOUN;O;1;no;134922;2712;932062935
tall;NOUN;O;1;no;11745;2712;932062935
kusagil;ADV;O;1;yes;62453;2712;932062935
sõda;NOUN;O;8;no;113932;2712;932062935
seal;ADV;O;5;yes;911658;2712;932062935
kaugel-kauge;ADJ;O;1;no;10;2712;932062935
lääs;NOUN;O;1;no;48294;2712;932062935
aga;CCONJ;O;7;yes;4543343;2712;932062935
kas;ADV;O;9;yes;1985401;2712;932062935
tema;PRON;O;37;yes;9154483;2712;932062935
nii;ADV;O;15;yes;3430987;2712;932062935
väga;ADV;O;6;yes;2222237;2712;932062935
kaugel;ADV;O;2;no;97460;2712;932062935
?;PUNCT;O;14;no;0;2712;932062935
mina;PRON;O;52;yes;11780658;2712;932062935
ei;AUX;O;37;yes;10355923;2712;932062935
tundma;VERB;O;2;no;633300;2712;932062935
iga;DET;O;4;yes;1374684;2712;932062935
jumal;NOUN;O;4;no;91929;2712;932062935
hingus;NOUN;O;1;no;2489;2712;932062935
upuma;VERB;O;1;no;0;2712;932062935
kaubalaev;NOUN;O;1;no;3260;2712;932062935
palju;PRON;O;2;yes;2032422;2712;932062935
kaup;NOUN;O;1;no;165373;2712;932062935
puuduma;ADJ;O;1;no;211797;2712;932062935
tööolu;NOUN;O;1;no;201;2712;932062935
halvenema;VERB;O;1;no;10767;2712;932062935
tormikiirus;NOUN;O;1;no;11;2712;932062935
juba;ADV;O;9;yes;1850492;2712;932062935
ajama;VERB;O;1;no;269064;2712;932062935
oma;PRON;O;18;yes;4535142;2712;932062935
kondine;ADJ;O;1;no;1195;2712;932062935
käsi;NOUN;O;4;no;694904;2712;932062935
ka;ADV;O;16;yes;7941300;2712;932062935
lähedale;ADP;O;1;yes;22239;2712;932062935
see;DET;O;25;yes;18818291;2712;932062935
Soome;PROPN;O;2;no;258945;2712;932062935
siit;ADV;O;1;yes;235682;2712;932062935
see;PRON;O;67;yes;18818291;2712;932062935
kõik;PRON;O;2;yes;3138760;2712;932062935
tähendama;VERB;O;5;no;444609;2712;932062935
lõpuks;ADV;O;1;no;285373;2712;932062935
surmaoht;NOUN;O;1;no;512;2712;932062935
endiselt;ADV;O;1;no;126092;2712;932062935
külm;ADJ;O;1;no;156041;2712;932062935
mure;NOUN;O;1;no;176310;2712;932062935
hoolimata;ADP;O;2;yes;85343;2712;932062935
mahtuma;VERB;O;1;no;82500;2712;932062935
üpris;ADV;O;1;no;37650;2712;932062935
palju;ADV;O;4;yes;2032422;2712;932062935
soojus;NOUN;O;2;no;31366;2712;932062935
ärkamine;NOUN;O;2;no;11243;2712;932062935
töötav;ADJ;O;6;no;57692;2712;932062935
inimene;NOUN;O;6;no;2519709;2712;932062935
just;ADV;O;1;yes;809252;2712;932062935
nagu;SCONJ;O;3;yes;1699877;2712;932062935
uuesti;ADV;O;1;no;217699;2712;932062935
ise;PRON;O;7;yes;3509459;2712;932062935
leidma;VERB;O;5;no;1279610;2712;932062935
uus;ADJ;O;4;no;1922794;2712;932062935
jõud;NOUN;O;7;no;199755;2712;932062935
tunnetama;VERB;O;1;no;29275;2712;932062935
rahvas;NOUN;O;16;no;291924;2712;932062935
demokraatlik;ADJ;O;3;no;32166;2712;932062935
vabadus;NOUN;O;5;no;81906;2712;932062935
tegema;VERB;O;8;yes;3824200;2712;932062935
lõpp;NOUN;O;4;no;547561;2712;932062935
politseirežižine;NOUN;O;1;no;0;2712;932062935
nõudmine;NOUN;O;3;no;40077;2712;932062935
aktsepteerima;VERB;O;1;no;26628;2712;932062935
kümme;NUM;O;1;no;215021;2712;932062935
tuhat;NUM;O;1;no;139237;2712;932062935
