lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
hea;ADJ;O;7;no;1639322;6866;932062935
kuulaja;NOUN;O;1;no;29642;6866;932062935
,;PUNCT;O;639;no;0;6866;932062935
nõusolek;NOUN;O;1;no;37897;6866;932062935
tulema;VERB;O;57;yes;3338518;6866;932062935
Tartu;PROPN;O;14;no;584074;6866;932062935
stuudio;NOUN;O;3;no;39576;6866;932062935
intervjuu;NOUN;O;2;no;81580;6866;932062935
andma;VERB;O;6;no;1683851;6866;932062935
olema;AUX;O;425;yes;44175173;6866;932062935
luuletaja;NOUN;O;4;no;16847;6866;932062935
prosai;NOUN;O;1;no;0;6866;932062935
abikaasa;NOUN;O;1;no;87440;6866;932062935
emaõpe;NOUN;O;1;no;0;6866;932062935
taid;NOUN;O;1;no;36;6866;932062935
riigitegelane;NOUN;O;2;no;1745;6866;932062935
Lehte;PROPN;O;5;no;838;6866;932062935
Hainsalu;PROPN;O;5;no;447;6866;932062935
sööma;VERB;O;3;no;314593;6866;932062935
tere;NOUN;O;1;yes;150469;6866;932062935
saade;NOUN;O;2;no;133711;6866;932062935
.;PUNCT;O;323;no;0;6866;932062935
tere;INTJ;O;1;yes;150469;6866;932062935
kõik;PRON;O;41;yes;3138760;6866;932062935
kuidas;ADV;O;31;yes;1317035;6866;932062935
sina;PRON;O;71;yes;3743020;6866;932062935
õnnestuma;VERB;O;2;no;177653;6866;932062935
siia;ADV;O;2;yes;218549;6866;932062935
läbi;ADV;O;4;yes;954312;6866;932062935
linn;NOUN;O;6;no;624130;6866;932062935
kas;ADV;O;34;yes;1985401;6866;932062935
palju;ADV;O;24;yes;2032422;6866;932062935
inimene;NOUN;O;55;no;2519709;6866;932062935
kes;PRON;O;22;yes;3572036;6866;932062935
tundma;VERB;O;4;no;633300;6866;932062935
tänav;NOUN;O;2;no;271552;6866;932062935
ära;ADV;O;6;yes;1430862;6866;932062935
ja;CCONJ;O;266;yes;29978049;6866;932062935
peatama;VERB;O;1;no;53865;6866;932062935
tahtma;VERB;O;15;no;1254286;6866;932062935
jutt;NOUN;O;2;no;337829;6866;932062935
rääkima;VERB;O;20;no;1111753;6866;932062935
?;PUNCT;O;45;no;0;6866;932062935
ei;ADV;O;11;yes;10355923;6866;932062935
see;PRON;O;237;yes;18818291;6866;932062935
kunagi;ADV;O;6;yes;447201;6866;932062935
60;NUM;O;2;no;0;6866;932062935
aasta;NOUN;O;14;no;4045959;6866;932062935
tagasi;ADP;O;2;yes;880780;6866;932062935
aga;CCONJ;O;87;yes;4543343;6866;932062935
nüüd;ADV;O;39;yes;1119277;6866;932062935
ei;AUX;O;115;yes;10355923;6866;932062935
mina;PRON;O;232;yes;11780658;6866;932062935
isegi;ADV;O;6;yes;696376;6866;932062935
raamatukauplus;NOUN;O;1;no;1267;6866;932062935
kergendus;NOUN;O;1;no;6285;6866;932062935
või;CCONJ;O;43;yes;4113697;6866;932062935
tegema;VERB;O;11;yes;3824200;6866;932062935
pisut;ADV;O;4;yes;140008;6866;932062935
kurb;ADJ;O;5;no;67298;6866;932062935
tore;ADJ;O;2;no;248583;6866;932062935
kui;SCONJ;O;67;yes;8878634;6866;932062935
luuletuskogu;NOUN;O;1;no;138;6866;932062935
nii;ADV;O;29;yes;3430987;6866;932062935
oma;PRON;O;44;yes;4535142;6866;932062935
teine;PRON;O;8;yes;2482902;6866;932062935
minema;VERB;O;32;yes;2265871;6866;932062935
müük;NOUN;O;1;no;169529;6866;932062935
siis;ADV;O;106;yes;4824773;6866;932062935
sest;SCONJ;O;19;yes;1380142;6866;932062935
meelest;ADP;O;4;yes;91489;6866;932062935
luule;NOUN;O;8;no;25098;6866;932062935
ikkagi;ADV;O;16;yes;271404;6866;932062935
kultuuriessents;NOUN;O;1;no;0;6866;932062935
mis;PRON;O;86;yes;9028438;6866;932062935
juhtuma;VERB;O;5;no;321293;6866;932062935
see;DET;O;101;yes;18818291;6866;932062935
jooksul;ADP;O;1;yes;563392;6866;932062935
miks;ADV;O;8;yes;580050;6866;932062935
lugema;VERB;O;16;no;754112;6866;932062935
enam;ADV;O;7;yes;916792;6866;932062935
luuletus;NOUN;O;8;no;35028;6866;932062935
kõik;DET;O;16;yes;3138760;6866;932062935
muu;PRON;O;4;yes;838288;6866;932062935
et;SCONJ;O;147;yes;12213661;6866;932062935
vanasti;ADV;O;4;no;26405;6866;932062935
õige;ADV;O;2;no;397744;6866;932062935
ju;ADV;O;35;yes;845501;6866;932062935
juttuma;VERB;O;1;no;35;6866;932062935
õhtu;NOUN;O;1;no;322860;6866;932062935
videvik;NOUN;O;1;no;2720;6866;932062935
pidama;VERB;O;2;yes;3575612;6866;932062935
niisugune;DET;O;27;yes;62699;6866;932062935
asi;NOUN;O;26;no;1422865;6866;932062935
üldse;ADV;O;6;no;442326;6866;932062935
teadma;VERB;O;9;no;1482699;6866;932062935
vana-vanaem;NOUN;O;1;no;0;6866;932062935
mälestus;NOUN;O;1;no;65470;6866;932062935
vaid;ADV;O;1;yes;1233871;6866;932062935
nagu;SCONJ;O;28;yes;1699877;6866;932062935
hoov;NOUN;O;1;no;29269;6866;932062935
tema;PRON;O;65;yes;9154483;6866;932062935
võima;AUX;O;9;yes;3045900;6866;932062935
kauge;ADJ;O;1;no;27587;6866;932062935
ka;ADV;O;61;yes;7941300;6866;932062935
kultuuriliig;NOUN;O;1;no;0;6866;932062935
juur;NOUN;O;2;no;50464;6866;932062935
väga;ADV;O;44;yes;2222237;6866;932062935
sügav;ADJ;O;1;no;59228;6866;932062935
eesti;ADJ;O;9;no;457012;6866;932062935
keel;NOUN;O;11;no;560971;6866;932062935
kaudu;ADP;O;3;yes;273892;6866;932062935
sajand;NOUN;O;1;no;175259;6866;932062935
tagant;ADP;O;1;yes;87922;6866;932062935
võib-olla;ADV;O;15;yes;138681;6866;932062935
kerge;ADJ;O;5;no;174126;6866;932062935
tajuma;VERB;O;1;no;41691;6866;932062935
võtma;VERB;O;12;no;2139597;6866;932062935
pealispind;NOUN;O;1;no;6921;6866;932062935
pidi;ADP;O;2;yes;9288;6866;932062935
muutuma;VERB;O;6;no;460296;6866;932062935
kiiresti;ADV;O;2;no;218763;6866;932062935
Sips;PROPN;O;1;yes;47;6866;932062935
kaader;NOUN;O;1;no;30252;6866;932062935
süvenema;VERB;O;1;no;26737;6866;932062935
elutempo;NOUN;O;1;no;4210;6866;932062935
kiire;ADJ;O;3;no;223103;6866;932062935
noor;ADJ;O;2;no;546822;6866;932062935
nobe;ADJ;O;1;no;2014;6866;932062935
pidama;AUX;O;25;yes;3575612;6866;932062935
kool;NOUN;O;4;no;581408;6866;932062935
kaasa;ADV;O;4;no;515534;6866;932062935
kodund;NOUN;O;1;no;21;6866;932062935
peatud;ADJ;O;1;no;0;6866;932062935
hulk;NOUN;O;1;no;165534;6866;932062935
pea;NOUN;O;3;yes;490501;6866;932062935
õppima;VERB;O;1;no;353366;6866;932062935
saatma;VERB;O;2;no;381468;6866;932062935
näiteks;ADV;O;13;no;259375;6866;932062935
mööda;ADP;O;2;yes;208450;6866;932062935
mets;NOUN;O;2;no;191275;6866;932062935
kõndima;VERB;O;1;no;62968;6866;932062935
iga;DET;O;9;yes;1374684;6866;932062935
pärast;ADP;O;7;yes;1109488;6866;932062935
noh;INTJ;O;8;yes;115252;6866;932062935
seen;NOUN;O;1;no;36306;6866;932062935
otsima;VERB;O;3;no;400788;6866;932062935
pohl;NOUN;O;1;no;3638;6866;932062935
vaarikas;NOUN;O;1;no;10278;6866;932062935
tõsi;NOUN;O;3;no;80213;6866;932062935
vahel;ADV;O;1;yes;555453;6866;932062935
päris;ADV;O;3;yes;459040;6866;932062935
kõva;ADJ;O;1;no;74246;6866;932062935
hääl;NOUN;O;3;no;194777;6866;932062935
ruttu;ADV;O;1;no;33310;6866;932062935
ringi;ADV;O;1;yes;164794;6866;932062935
keegi;PRON;O;7;yes;909915;6866;932062935
kuulma;VERB;O;6;no;283532;6866;932062935
mingi;DET;O;12;yes;1065354;6866;932062935
luulekatke;NOUN;O;1;no;31;6866;932062935
varandus;NOUN;O;1;no;12028;6866;932062935
esimene;ADJ;O;5;no;1420248;6866;932062935
stroo;NOUN;O;1;no;0;6866;932062935
sall;NOUN;O;1;no;11530;6866;932062935
meel;NOUN;O;9;no;390199;6866;932062935
praegu;ADV;O;8;yes;542400;6866;932062935
juba;ADV;O;13;yes;1850492;6866;932062935
kaseladev;ADJ;O;1;no;0;6866;932062935
leht;NOUN;O;4;no;283346;6866;932062935
langema;VERB;O;1;no;172488;6866;932062935
kõle;ADJ;O;1;no;3506;6866;932062935
tuul;NOUN;O;2;no;112071;6866;932062935
käima;VERB;O;11;no;1068258;6866;932062935
üle;ADP;O;9;yes;1447134;6866;932062935
Cesama;PROPN;O;1;no;0;6866;932062935
koit;NOUN;O;1;no;4383;6866;932062935
õitsema;VERB;O;1;no;21615;6866;932062935
kodu;NOUN;O;8;no;689127;6866;932062935
valge;ADJ;O;1;no;229749;6866;932062935
ristikheina;NOUN;O;1;no;0;6866;932062935
mängima;VERB;O;5;no;537718;6866;932062935
lillelõhn;NOUN;O;1;no;681;6866;932062935
samuti;ADV;O;1;yes;745991;6866;932062935
paar;NUM;O;1;no;440117;6866;932062935
kord;NOUN;O;5;no;1304710;6866;932062935
matus;NOUN;O;1;no;14176;6866;932062935
peide;NOUN;O;1;no;495;6866;932062935
pilt;NOUN;O;1;no;671722;6866;932062935
Ennot;PROPN;O;1;no;0;6866;932062935
armastama;VERB;O;4;no;135659;6866;932062935
elu;NOUN;O;23;no;946740;6866;932062935
tähtsam;ADJ;O;2;no;67340;6866;932062935
mitte;ADV;O;19;yes;1397004;6866;932062935
ainult;ADV;O;7;yes;947442;6866;932062935
pöördeline;ADJ;O;1;no;2983;6866;932062935
vaid;CCONJ;O;3;yes;1233871;6866;932062935
süda;NOUN;O;2;no;193495;6866;932062935
külge;ADP;O;1;yes;94748;6866;932062935
kasvanud;ADJ;O;1;no;0;6866;932062935
aeg;NOUN;O;25;no;2435622;6866;932062935
kiri;NOUN;O;4;no;319565;6866;932062935
pannud;ADJ;O;1;no;20;6866;932062935
raamat;NOUN;O;13;no;510015;6866;932062935
üheksavägine;ADJ;O;3;no;262;6866;932062935
seal;ADV;O;23;yes;911658;6866;932062935
kirjeldama;VERB;O;3;no;156794;6866;932062935
sünnikodu;NOUN;O;1;no;1459;6866;932062935
Tartumaa;PROPN;O;1;no;24191;6866;932062935
lapsepõlvekodu;NOUN;O;1;no;2190;6866;932062935
ülikooliõping;NOUN;O;1;no;992;6866;932062935
põlv;NOUN;O;1;no;34299;6866;932062935
abieluaasta;NOUN;O;1;no;359;6866;932062935
laps;NOUN;O;11;no;1505088;6866;932062935
Sint;PROPN;O;1;no;121;6866;932062935
Kirjanik;PROPN;O;2;no;4815;6866;932062935
Liit;PROPN;O;2;no;231191;6866;932062935
osakond;NOUN;O;1;no;90820;6866;932062935
telesaade;NOUN;O;2;no;10923;6866;932062935
ülemnõukogu;NOUN;O;2;no;3831;6866;932062935
riigikogu;NOUN;O;1;no;95988;6866;932062935
panema;VERB;O;12;no;1364289;6866;932062935
raske;ADJ;O;2;no;359916;6866;932062935
kirjanik;NOUN;O;12;no;67765;6866;932062935
ise;PRON;O;11;yes;3509459;6866;932062935
kirjutama;VERB;O;34;no;789966;6866;932062935
elulugu;NOUN;O;5;no;12633;6866;932062935
