lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;3058;932062935
õhtu;NOUN;O;2;no;322860;3058;932062935
,;PUNCT;O;230;no;0;3058;932062935
kell;NOUN;O;1;no;863794;3058;932062935
saama;VERB;O;9;yes;7285093;3058;932062935
kuu;NOUN;O;1;no;540164;3058;932062935
.;PUNCT;O;173;no;0;3058;932062935
Eesti;PROPN;O;12;no;2594139;3058;932062935
raadio;NOUN;O;2;no;57204;3058;932062935
uudistetoimetus;NOUN;O;1;no;798;3058;932062935
tegema;VERB;O;12;yes;3824200;3058;932062935
kokkuvõte;NOUN;O;2;no;117890;3058;932062935
reede;NOUN;O;1;no;138793;3058;932062935
11.-st;ADJ;O;1;no;0;3058;932062935
veebruar;NOUN;O;2;no;167663;3058;932062935
toimetaja;NOUN;O;2;no;30405;3058;932062935
Mall;PROPN;O;2;no;5818;3058;932062935
Mälberg;PROPN;O;2;no;1524;3058;932062935
peaminister;NOUN;O;14;no;96603;3058;932062935
Juhan;PROPN;O;4;no;30180;3058;932062935
Parts;PROPN;O;5;yes;6703;3058;932062935
soovitama;VERB;O;1;no;358457;3058;932062935
reformierakond;NOUN;O;2;no;8653;3058;932062935
kibestumine;NOUN;O;2;no;1352;3058;932062935
tema;PRON;O;28;yes;9154483;3058;932062935
vastu;ADP;O;2;yes;1054024;3058;932062935
üle;ADV;O;4;yes;1447134;3058;932062935
jätkama;VERB;O;9;no;242503;3058;932062935
koalitsioon;NOUN;O;21;no;29213;3058;932062935
kinnitama;VERB;O;5;no;274341;3058;932062935
et;SCONJ;O;84;yes;12213661;3058;932062935
ei;AUX;O;32;yes;10355923;3058;932062935
kavatsema;VERB;O;2;no;82912;3058;932062935
valitsusliit;NOUN;O;1;no;2063;3058;932062935
püsimine;NOUN;O;1;no;12014;3058;932062935
nimel;ADP;O;3;no;113261;3058;932062935
ise;ADV;O;3;yes;3509459;3058;932062935
tagasi;ADV;O;3;yes;880780;3058;932062935
astuma;VERB;O;1;no;216142;3058;932062935
Rahvaliit;NOUN;O;3;no;2439;3058;932062935
juht;NOUN;O;10;no;823361;3058;932062935
arvama;VERB;O;9;no;778296;3058;932062935
Reformierakond;PROPN;O;8;no;46682;3058;932062935
ja;CCONJ;O;75;yes;29978049;3058;932062935
Res;PROPN;O;6;no;6495;3058;932062935
Publica;PROPN;O;4;no;6188;3058;932062935
pidama;AUX;O;12;yes;3575612;3058;932062935
asi;NOUN;O;9;no;1422865;3058;932062935
selge;ADJ;O;5;no;277414;3058;932062935
rääkima;VERB;O;4;no;1111753;3058;932062935
see;PRON;O;41;yes;18818291;3058;932062935
olema;AUX;O;143;yes;44175173;3058;932062935
ainus;ADJ;O;2;no;157365;3058;932062935
tee;NOUN;O;2;yes;634224;3058;932062935
