lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
Jüri;PROPN;O;5;no;95487;4234;932062935
Gerretz;PROPN;O;7;no;94;4234;932062935
olema;AUX;O;220;yes;44175173;4234;932062935
üks;DET;O;14;yes;3226979;4234;932062935
mina;PRON;O;125;yes;11780658;4234;932062935
aktiivsem;ADJ;O;1;no;14033;4234;932062935
interpreet;NOUN;O;7;no;3030;4234;932062935
nii;ADV;O;30;yes;3430987;4234;932062935
solist;NOUN;O;4;no;14008;4234;932062935
kui;CCONJ;O;4;yes;8878634;4234;932062935
Tallinn;PROPN;O;7;no;819246;4234;932062935
trio;NOUN;O;2;no;5959;4234;932062935
koosseis;NOUN;O;2;no;84351;4234;932062935
.;PUNCT;O;145;no;0;4234;932062935
viis;NUM;O;4;no;476277;4234;932062935
aasta;NOUN;O;32;no;4045959;4234;932062935
tagasi;ADP;O;4;yes;880780;4234;932062935
tema;PRON;O;53;yes;9154483;4234;932062935
juubel;NOUN;O;1;no;21093;4234;932062935
puhul;ADP;O;1;yes;590821;4234;932062935
kava;NOUN;O;3;no;132054;4234;932062935
saade;NOUN;O;4;no;133711;4234;932062935
,;PUNCT;O;433;no;0;4234;932062935
kus;ADV;O;9;yes;1607926;4234;932062935
rääkima;VERB;O;12;no;1111753;4234;932062935
oma;PRON;O;21;yes;4535142;4234;932062935
õping;NOUN;O;2;no;29311;4234;932062935
ja;CCONJ;O;120;yes;29978049;4234;932062935
kujunemisteist;NOUN;O;1;no;0;4234;932062935
meenutus;NOUN;O;1;no;11052;4234;932062935
palju;ADV;O;20;yes;2032422;4234;932062935
et;SCONJ;O;102;yes;12213661;4234;932062935
lõpetama;VERB;O;6;no;317669;4234;932062935
muusikakeskkool;NOUN;O;2;no;2133;4234;932062935
1961.;ADJ;O;1;no;0;4234;932062935
Asmik;PROPN;O;1;no;14;4234;932062935
Matsava;PROPN;O;1;no;0;4234;932062935
ning;CCONJ;O;1;yes;5766748;4234;932062935
1966.;ADJ;O;1;no;0;4234;932062935
Moskva;PROPN;O;3;no;70972;4234;932062935
konservatoorium;NOUN;O;11;no;5544;4234;932062935
Kalina;PROPN;O;1;no;140;4234;932062935
paar;NOUN;O;1;no;440117;4234;932062935
viiuliklass;NOUN;O;1;no;182;4234;932062935
68.;ADJ;O;1;no;0;4234;932062935
samas;ADV;O;2;yes;389430;4234;932062935
aspirantuur;NOUN;O;1;no;755;4234;932062935
sama;DET;O;3;yes;1115714;4234;932062935
pedagoog;NOUN;O;4;no;11273;4234;932062935
algul;ADV;O;1;yes;80541;4234;932062935
alates;ADP;O;2;yes;308107;4234;932062935
72;ADJ;O;1;no;0;4234;932062935
kuni;CCONJ;O;1;yes;831401;4234;932062935
tänini;ADV;O;1;no;6682;4234;932062935
eile;ADV;O;1;no;200664;4234;932062935
saama;VERB;O;10;yes;7285093;4234;932062935
viiekümnene;ADJ;O;1;no;426;4234;932062935
kuigi;SCONJ;O;11;yes;498107;4234;932062935
tava;NOUN;O;1;no;51197;4234;932062935
andma;VERB;O;6;no;1683851;4234;932062935
juubelisaade;NOUN;O;1;no;126;4234;932062935
tähtpäev;NOUN;O;1;no;17489;4234;932062935
eelõhtu;NOUN;O;1;no;2060;4234;932062935
Tull;PROPN;O;1;no;315;4234;932062935
sil;NOUN;O;1;no;540;4234;932062935
loovutama;VERB;O;1;no;13125;4234;932062935
see;DET;O;55;yes;18818291;4234;932062935
õhtu;NOUN;O;1;no;322860;4234;932062935
Mozart;PROPN;O;11;no;4527;4234;932062935
kes;PRON;O;23;yes;3572036;4234;932062935
surema;VERB;O;1;no;131456;4234;932062935
täpselt;ADV;O;2;no;264891;4234;932062935
150;NUM;O;1;no;0;4234;932062935
enne;ADP;O;1;yes;841805;4234;932062935
sünd;NOUN;O;2;no;52999;4234;932062935
ju;ADV;O;7;yes;845501;4234;932062935
teast;NOUN;O;1;no;0;4234;932062935
praegu;ADV;O;21;yes;542400;4234;932062935
kõlama;VERB;O;2;no;91397;4234;932062935
allegro;NOUN;O;3;no;782;4234;932062935
divertisment;NOUN;O;2;no;34;4234;932062935
F-duur;NOUN;O;1;no;129;4234;932062935
kammerorkester;NOUN;O;20;no;3190;4234;932062935
mis;PRON;O;23;yes;9028438;4234;932062935
juhatama;VERB;O;2;no;33040;4234;932062935
orkester;NOUN;O;24;no;22525;4234;932062935
kolmas;ADJ;O;2;no;378836;4234;932062935
detsember;NOUN;O;2;no;178215;4234;932062935
kontsert;NOUN;O;17;no;123566;4234;932062935
salvestama;VERB;O;1;no;49338;4234;932062935
kogu;DET;O;4;yes;810088;4234;932062935
saatemuusika;NOUN;O;1;no;283;4234;932062935
kuidas;ADV;O;6;yes;1317035;4234;932062935
sina;PRON;O;19;yes;3743020;4234;932062935
loomingutegevus;NOUN;O;1;no;0;4234;932062935
välja;ADV;O;3;yes;1817185;4234;932062935
nägema;VERB;O;3;no;1467770;4234;932062935
?;PUNCT;O;10;no;0;4234;932062935
õieti;ADV;O;2;no;23352;4234;932062935
ei;AUX;O;63;yes;10355923;4234;932062935
oskama;VERB;O;1;no;442667;4234;932062935
ütlema;VERB;O;34;no;1762423;4234;932062935
nüüd;ADV;O;20;yes;1119277;4234;932062935
rohkem;ADV;O;21;yes;1093000;4234;932062935
esindama;VERB;O;1;no;94202;4234;932062935
kas;ADV;O;18;yes;1985401;4234;932062935
või;CCONJ;O;30;yes;4113697;4234;932062935
või;ADV;O;9;yes;4113697;4234;932062935
viimane;ADJ;O;7;no;960645;4234;932062935
aeg;NOUN;O;18;no;2435622;4234;932062935
ka;ADV;O;40;yes;7941300;4234;932062935
dirigent;NOUN;O;6;no;19237;4234;932062935
kild;NOUN;O;1;no;10394;4234;932062935
kukkuma;VERB;O;1;no;136126;4234;932062935
ise;PRON;O;17;yes;3509459;4234;932062935
pidama;VERB;O;3;yes;3575612;4234;932062935
aga;CCONJ;O;34;yes;4543343;4234;932062935
õpilane;NOUN;O;7;no;315105;4234;932062935
hakkama;VERB;O;5;yes;1534193;4234;932062935
võrd;NOUN;O;1;yes;578;4234;932062935
alati;ADV;O;4;yes;548446;4234;932062935
mängitud;VERB;O;2;no;17712;4234;932062935
muidugi;ADV;O;16;yes;424562;4234;932062935
jah;ADV;O;11;yes;412789;4234;932062935
võib-olla;ADV;O;18;yes;138681;4234;932062935
hooaeg;NOUN;O;3;no;300034;4234;932062935
eriti;ADV;O;5;no;605323;4234;932062935
mängima;VERB;O;16;no;537718;4234;932062935
teatud;ADJ;O;2;no;159599;4234;932062935
põhjus;NOUN;O;5;no;400878;4234;932062935
tellima;VERB;O;1;no;159017;4234;932062935
kõigepealt;ADV;O;6;yes;78956;4234;932062935
tahtma;VERB;O;10;no;1254286;4234;932062935
kuulama;VERB;O;2;no;202795;4234;932062935
