lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;2628;932062935
õhtu;NOUN;O;1;no;322860;2628;932062935
olema;AUX;O;109;yes;44175173;2628;932062935
Alo;PROPN;O;2;no;7005;2628;932062935
Põldmäe;PROPN;O;2;no;1416;2628;932062935
ja;CCONJ;O;102;yes;29978049;2628;932062935
tänane;ADJ;O;2;no;180017;2628;932062935
saade;NOUN;O;2;no;133711;2628;932062935
esimene;ADJ;O;5;no;1420248;2628;932062935
poole;ADP;O;2;yes;344142;2628;932062935
pühendama;VERB;O;2;no;49843;2628;932062935
Eesti;PROPN;O;28;no;2594139;2628;932062935
Oscar;PROPN;O;1;no;11460;2628;932062935
klaverimeister;NOUN;O;17;no;76;2628;932062935
see;PRON;O;49;yes;18818291;2628;932062935
seotud;ADJ;O;1;no;464937;2628;932062935
materjal;NOUN;O;3;no;261961;2628;932062935
,;PUNCT;O;154;no;0;2628;932062935
mis;PRON;O;16;yes;9028438;2628;932062935
asuma;VERB;O;8;no;540495;2628;932062935
teater;NOUN;O;3;no;115072;2628;932062935
muusikamuuseum;NOUN;O;5;no;606;2628;932062935
.;PUNCT;O;161;no;0;2628;932062935
pidama;AUX;O;3;yes;3575612;2628;932062935
kohe;ADV;O;2;yes;541194;2628;932062935
ütlema;VERB;O;9;no;1762423;2628;932062935
et;SCONJ;O;24;yes;12213661;2628;932062935
klaver;NOUN;O;44;no;19703;2628;932062935
valdkond;NOUN;O;1;no;210726;2628;932062935
küllaltki;ADV;O;3;no;27166;2628;932062935
vähe;ADV;O;2;no;199406;2628;932062935
uurima;VERB;O;2;no;275215;2628;932062935
ala;NOUN;O;1;no;238521;2628;932062935
siiski;ADV;O;3;yes;567011;2628;932062935
olema;VERB;O;8;yes;44175173;2628;932062935
üks;DET;O;10;yes;3226979;2628;932062935
põhjalik;ADJ;O;1;no;50775;2628;932062935
käsikirjaline;ADJ;O;1;no;1467;2628;932062935
töö;NOUN;O;12;no;1225560;2628;932062935
Virve;PROPN;O;1;no;2949;2628;932062935
Urve;PROPN;O;1;no;8445;2628;932062935
lipus;NOUN;O;1;no;0;2628;932062935
kandma;VERB;O;1;no;395681;2628;932062935
nimi;NOUN;O;10;no;536165;2628;932062935
kaks;NUM;O;3;no;1334057;2628;932062935
aastasada;NOUN;O;1;no;5542;2628;932062935
fond;NOUN;O;1;no;59383;2628;932062935
aga;ADV;O;8;yes;4543343;2628;932062935
ka;ADV;O;17;yes;7941300;2628;932062935
üliõpilastöö;NOUN;O;1;no;476;2628;932062935
aasta;NOUN;O;27;no;4045959;2628;932062935
1969;NUM;O;1;no;0;2628;932062935
Tallinn;PROPN;O;15;no;819246;2628;932062935
riiklik;ADJ;O;2;no;144862;2628;932062935
konservatoorium;NOUN;O;1;no;5544;2628;932062935
üliõpilane;NOUN;O;1;no;55258;2628;932062935
Maret;PROPN;O;2;no;7734;2628;932062935
Tomson;PROPN;O;2;no;2910;2628;932062935
eesti;ADJ;O;12;no;457012;2628;932062935
vana;ADJ;O;4;no;443780;2628;932062935
vaat;ADV;O;1;yes;22487;2628;932062935
see;DET;O;29;yes;18818291;2628;932062935
kandama;VERB;O;1;no;36;2628;932062935
ise;PRON;O;6;yes;3509459;2628;932062935
põhiliselt;ADV;O;3;no;30467;2628;932062935
siiani;ADV;O;1;yes;113588;2628;932062935
kohta;ADP;O;4;yes;1118768;2628;932062935
mitu;PRON;O;2;yes;814408;2628;932062935
Kalbol;PROPN;O;1;no;0;2628;932062935
tootma;VERB;O;7;no;88786;2628;932062935
tsitaat;NOUN;O;2;no;91555;2628;932062935
fakt;NOUN;O;2;no;75329;2628;932062935
pärinevalt;ADV;O;1;no;28;2628;932062935
küll;ADV;O;5;yes;1080941;2628;932062935
ei;AUX;O;10;yes;10355923;2628;932062935
95.;ADJ;O;1;no;0;2628;932062935
vastav;ADJ;O;2;no;182310;2628;932062935
ku;NOUN;O;1;no;5492;2628;932062935
Berliin;PROPN;O;1;no;30160;2628;932062935
toimuma;VERB;O;4;no;894727;2628;932062935
klaveriehitus;NOUN;O;7;no;41;2628;932062935
alane;ADJ;O;1;no;19263;2628;932062935
sümpoosion;NOUN;O;1;no;1818;2628;932062935
konverents;NOUN;O;1;no;75048;2628;932062935
kõik;DET;O;1;yes;3138760;2628;932062935
muu;PRON;O;2;yes;838288;2628;932062935
kaasnema;VERB;O;1;no;54697;2628;932062935
tähistama;VERB;O;1;no;104997;2628;932062935
kolmesajas;ADJ;O;1;no;50;2628;932062935
päev;NOUN;O;1;no;1360298;2628;932062935
algus;NOUN;O;9;no;553351;2628;932062935
siin;ADV;O;4;yes;842300;2628;932062935
võima;AUX;O;9;yes;3045900;2628;932062935
palju;PRON;O;4;yes;2032422;2628;932062935
vaidlema;VERB;O;1;no;38239;2628;932062935
millal;ADV;O;2;yes;125539;2628;932062935
rehiti;ADV;O;1;no;0;2628;932062935
sündima;VERB;O;3;no;211876;2628;932062935
kuid;CCONJ;O;6;yes;1732128;2628;932062935
teadma;VERB;O;7;no;1482699;2628;932062935
1695;NUM;O;1;no;0;2628;932062935
tegema;VERB;O;10;yes;3824200;2628;932062935
Itaalia;PROPN;O;2;no;112165;2628;932062935
meister;NOUN;O;26;no;81361;2628;932062935
Bartholomew;PROPN;O;1;no;113;2628;932062935
Kristofoor;PROPN;O;1;no;0;2628;932062935
katse;NOUN;O;1;no;112430;2628;932062935
nii-öelda;ADV;O;1;no;15927;2628;932062935
liigutus;NOUN;O;1;no;29793;2628;932062935
saama;AUX;O;2;yes;7285093;2628;932062935
looma;VERB;O;2;no;409759;2628;932062935
tookord;ADV;O;1;no;14181;2628;932062935
saama;VERB;O;8;yes;7285093;2628;932062935
saksa;ADJ;O;6;no;68213;2628;932062935
klaveriehitaja;NOUN;O;2;no;0;2628;932062935
ühing;NOUN;O;1;no;38893;2628;932062935
kus;ADV;O;3;yes;1607926;2628;932062935
kirjas;ADV;O;2;no;13704;2628;932062935
andmed;NOUN;O;1;no;385293;2628;932062935
