lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kaheportaal;NOUN;O;1;no;0;668;932062935
ja;CCONJ;O;17;yes;29978049;668;932062935
Kristjan;PROPN;O;2;no;45695;668;932062935
Port;PROPN;O;2;no;7690;668;932062935
tere;PROPN;O;1;yes;150469;668;932062935
eeter;NOUN;O;1;no;25968;668;932062935
portaal;NOUN;O;1;no;49692;668;932062935
tehnolooga;NOUN;O;1;no;0;668;932062935
kommentaar;NOUN;O;1;no;207560;668;932062935
esitama;VERB;O;1;no;354189;668;932062935
.;PUNCT;O;46;no;0;668;932062935
võõras;ADJ;O;1;no;84151;668;932062935
inimene;NOUN;O;9;no;2519709;668;932062935
mõjutamine;NOUN;O;1;no;6462;668;932062935
palju;PRON;O;2;yes;2032422;668;932062935
võimalik;ADJ;O;1;no;939996;668;932062935
meede;NOUN;O;1;no;156243;668;932062935
olema;AUX;O;17;yes;44175173;668;932062935
kaks;NUM;O;2;no;1334057;668;932062935
teine;PRON;O;4;yes;2482902;668;932062935
eespool;ADV;O;1;yes;27921;668;932062935
see;PRON;O;8;yes;18818291;668;932062935
apelleerima;VERB;O;1;no;1199;668;932062935
ahnus;NOUN;O;3;no;4703;668;932062935
hirm;NOUN;O;2;no;107486;668;932062935
kolmandaks;ADV;O;1;no;2751;668;932062935
võima;AUX;O;3;yes;3045900;668;932062935
pidama;VERB;O;2;yes;3575612;668;932062935
enesekindlus;NOUN;O;2;no;22961;668;932062935
näiteks;ADV;O;3;no;259375;668;932062935
ise;PRON;O;1;yes;3509459;668;932062935
suhtes;ADP;O;3;yes;247536;668;932062935
veenduma;VERB;O;1;no;70594;668;932062935
,;PUNCT;O;30;no;0;668;932062935
et;SCONJ;O;4;yes;12213661;668;932062935
kui;SCONJ;O;4;yes;8878634;668;932062935
saama;AUX;O;3;yes;7285093;668;932062935
hõlpsalt;ADV;O;1;no;11428;668;932062935
tüssama;VERB;O;1;no;837;668;932062935
siis;ADV;O;3;yes;4824773;668;932062935
tema;PRON;O;4;yes;9154483;668;932062935
keskmine;ADJ;O;2;no;234415;668;932062935
nutikam;ADJ;O;2;no;3123;668;932062935
indiviid;NOUN;O;3;no;11759;668;932062935
ent;CCONJ;O;1;yes;212537;668;932062935
pettur;NOUN;O;2;no;5176;668;932062935
mõjutama;VERB;O;1;no;192266;668;932062935
ei;AUX;O;7;yes;10355923;668;932062935
laskma;VERB;O;1;no;478673;668;932062935
mis;PRON;O;9;yes;9028438;668;932062935
muu;PRON;O;2;yes;838288;668;932062935
soovima;VERB;O;1;no;580290;668;932062935
paraku;ADV;O;1;no;106602;668;932062935
vaatama;VERB;O;1;no;1204574;668;932062935
oht;NOUN;O;1;no;149166;668;932062935
vales;ADJ;O;1;no;63;668;932062935
suund;NOUN;O;1;no;146215;668;932062935
petis;NOUN;O;1;no;3465;668;932062935
peagi;ADV;O;1;yes;67573;668;932062935
mõte;NOUN;O;1;no;596277;668;932062935
erksas;ADJ;O;1;no;0;668;932062935
tasakaal;NOUN;O;1;no;69875;668;932062935
kõigutama;VERB;O;1;no;5329;668;932062935
kelm;NOUN;O;1;no;3867;668;932062935
lihtsalt;ADV;O;2;no;748671;668;932062935
ootama;VERB;O;2;no;587221;668;932062935
kuni;SCONJ;O;1;yes;831401;668;932062935
tabama;VERB;O;1;no;97857;668;932062935
mõni;DET;O;1;yes;1272983;668;932062935
reaalne;ADJ;O;1;no;70493;668;932062935
tõsine;ADJ;O;2;no;97663;668;932062935
avalikult;ADV;O;1;no;37480;668;932062935
valideeritud;ADJ;O;1;no;0;668;932062935
eriolukord;NOUN;O;1;no;54741;668;932062935
viirus;NOUN;O;6;no;111215;668;932062935
epideemia;NOUN;O;1;no;9842;668;932062935
koos;ADP;O;3;yes;875375;668;932062935
üleskutse;NOUN;O;1;no;23058;668;932062935
uus;ADJ;O;3;no;1922794;668;932062935
olukord;NOUN;O;4;no;489352;668;932062935
oma;PRON;O;3;yes;4535142;668;932062935
käitumine;NOUN;O;2;no;100562;668;932062935
muutma;VERB;O;1;no;493755;668;932062935
kuivõrd;ADV;O;1;yes;35966;668;932062935
nappima;VERB;O;1;no;13158;668;932062935
kogemus;NOUN;O;1;no;330671;668;932062935
soovitu;NOUN;O;1;no;5849;668;932062935
seast;ADP;O;1;yes;35167;668;932062935
õige;ADV;O;1;no;397744;668;932062935
vale;ADJ;O;1;no;120757;668;932062935
eristamine;NOUN;O;1;no;5283;668;932062935
küberkurjategija;NOUN;O;1;no;1154;668;932062935
rumalalt;ADV;O;1;no;767;668;932062935
õnnestuma;VERB;O;1;no;177653;668;932062935
valvsus;NOUN;O;1;no;2346;668;932062935
eemal;ADV;O;1;yes;46678;668;932062935
hoidma;VERB;O;1;no;581451;668;932062935
USA;PROPN;O;3;no;306631;668;932062935
Föderaalne;PROPN;O;1;no;1348;668;932062935
Juurdlusbüroo;PROPN;O;1;no;739;668;932062935
FBI;PROPN;O;2;no;6086;668;932062935
poole;ADP;O;2;yes;344142;668;932062935
pöörduma;VERB;O;2;no;132658;668;932062935
2019.;ADJ;O;1;no;0;668;932062935
aasta;NOUN;O;2;no;4045959;668;932062935
peaaegu;ADV;O;1;yes;177844;668;932062935
pool;NUM;O;2;yes;616839;668;932062935
miljon;NUM;O;2;no;326060;668;932062935
pettus;NOUN;O;1;no;19828;668;932062935
varitsenud;ADJ;O;1;no;0;668;932062935
ettevõte;NOUN;O;2;no;544618;668;932062935
abi;NOUN;O;1;no;355775;668;932062935
küsima;ADJ;O;1;no;448244;668;932062935
arv;NOUN;O;2;no;293565;668;932062935
oluliselt;ADV;O;1;no;122495;668;932062935
väiksem;ADJ;O;1;no;223864;668;932062935
ohver;NOUN;O;2;no;74193;668;932062935
tegelik;ADJ;O;1;no;70997;668;932062935
suurus;NOUN;O;1;no;229518;668;932062935
sest;SCONJ;O;2;yes;1380142;668;932062935
häbenema;VERB;O;1;no;13395;668;932062935
juhtunu;NOUN;O;2;no;25045;668;932062935
politsei;NOUN;O;1;no;203599;668;932062935
teavitama;VERB;O;1;no;59864;668;932062935
aga;ADV;O;1;yes;4543343;668;932062935
pöördumatu;ADJ;O;1;no;3242;668;932062935
õppetund;NOUN;O;1;no;23123;668;932062935
ega;CCONJ;O;1;yes;707621;668;932062935
uskuma;VERB;O;1;no;337650;668;932062935
keegi;PRON;O;1;yes;909915;668;932062935
aitama;VERB;O;2;no;740996;668;932062935
suutma;VERB;O;1;no;607518;668;932062935
FDA;PROPN;O;1;no;1445;668;932062935
hinnang;NOUN;O;1;no;167963;668;932062935
teenima;VERB;O;1;no;173198;668;932062935
kuritegevus;NOUN;O;2;no;13271;668;932062935
röövel;NOUN;O;1;no;5051;668;932062935
sidetee;NOUN;O;1;no;0;668;932062935
infomägi;NOUN;O;1;no;0;668;932062935
andmejärv;NOUN;O;1;no;29;668;932062935
tegutsema;VERB;O;1;no;184699;668;932062935
üks;DET;O;1;yes;3226979;668;932062935
kolm;NUM;O;1;no;673341;668;932062935
miljard;NUM;O;1;no;76516;668;932062935
dollar;NOUN;O;2;no;95033;668;932062935
suur;ADJ;O;1;no;1616990;668;932062935
raha;NOUN;O;6;no;546273;668;932062935
osa;NOUN;O;1;no;998668;668;932062935
minema;VERB;O;2;yes;2265871;668;932062935
kapitalipaigutus;NOUN;O;1;no;62;668;932062935
Tööriist;PROPN;O;1;no;668;668;932062935
arendamine;NOUN;O;1;no;106065;668;932062935
tegemine;NOUN;O;1;no;590180;668;932062935
professionaalne;ADJ;O;1;no;55921;668;932062935
ning;CCONJ;O;3;yes;5766748;668;932062935
jätkuvalt;ADV;O;1;no;80775;668;932062935
võimalus;NOUN;O;1;no;896364;668;932062935
ärakasutav;ADJ;O;1;no;142;668;932062935
inimtegevus;NOUN;O;1;no;6057;668;932062935
sfäär;NOUN;O;1;no;6210;668;932062935
selline;PRON;O;1;yes;1661084;668;932062935
varasem;ADJ;O;2;no;124653;668;932062935
kohtumine;NOUN;O;1;no;234916;668;932062935
puudus;NOUN;O;1;no;72014;668;932062935
andma;VERB;O;2;no;1683851;668;932062935
õigus;NOUN;O;1;no;382673;668;932062935
suureliselt;ADV;O;1;no;118;668;932062935
enesekindel;ADJ;O;1;no;10285;668;932062935
ehk;ADV;O;1;yes;977379;668;932062935
lühidalt;ADV;O;1;no;27127;668;932062935
ütlema;VERB;O;1;no;1762423;668;932062935
loll;ADJ;O;1;no;65665;668;932062935
põhjustatud;ADJ;O;1;no;0;668;932062935
erakordne;ADJ;O;1;no;27975;668;932062935
liikuma;VERB;O;1;no;310429;668;932062935
palju;ADV;O;3;yes;2032422;668;932062935
uudne;ADJ;O;2;no;25165;668;932062935
juhtiv;ADJ;O;1;no;35223;668;932062935
informatsioon;NOUN;O;3;no;95970;668;932062935
lisa;NOUN;O;1;no;915167;668;932062935
emotsionaalne;ADJ;O;1;no;39515;668;932062935
raputama;VERB;O;1;no;26573;668;932062935
tasakaalukus;NOUN;O;1;no;921;668;932062935
kiiresti;ADV;O;3;no;218763;668;932062935
muutuv;ADJ;O;2;no;22333;668;932062935
kirjeldus;NOUN;O;1;no;125395;668;932062935
elukorraldus;NOUN;O;1;no;7598;668;932062935
