lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;3580;932062935
õhtu;NOUN;O;2;no;322860;3580;932062935
,;PUNCT;O;299;no;0;3580;932062935
luuleruum;NOUN;O;2;no;45;3580;932062935
kutsuma;VERB;O;2;no;330462;3580;932062935
toimetaja;NOUN;O;1;no;30405;3580;932062935
Pille-Riin;PROPN;O;1;no;1653;3580;932062935
Purje;PROPN;O;1;no;1298;3580;932062935
.;PUNCT;O;265;no;0;3580;932062935
170000;NUM;O;1;no;0;3580;932062935
aasta;NOUN;O;8;no;4045959;3580;932062935
tagasi;ADP;O;1;yes;880780;3580;932062935
1845.;ADJ;O;1;no;0;3580;932062935
jõulud;NOUN;O;2;no;44279;3580;932062935
ilmuma;VERB;O;4;no;138432;3580;932062935
Saksamaa;PROPN;O;2;no;155966;3580;932062935
raamat;NOUN;O;22;no;510015;3580;932062935
mis;PRON;O;28;yes;9028438;3580;932062935
hoolimata;ADP;O;1;yes;85343;3580;932062935
oma;PRON;O;13;yes;4535142;3580;932062935
lihtne;ADJ;O;1;no;325570;3580;932062935
värss;NOUN;O;3;no;4669;3580;932062935
ja;CCONJ;O;98;yes;29978049;3580;932062935
amatöörlik;ADJ;O;1;no;589;3580;932062935
illustratsioon;NOUN;O;2;no;10845;3580;932062935
saama;VERB;O;17;yes;7285093;3580;932062935
kiiresti;ADV;O;2;no;218763;3580;932062935
populaarne;ADJ;O;1;no;84055;3580;932062935
ning;CCONJ;O;9;yes;5766748;3580;932062935
alustama;VERB;O;3;no;424959;3580;932062935
peagi;ADV;O;3;yes;67573;3580;932062935
tõlge;NOUN;O;7;no;40213;3580;932062935
ka;ADV;O;18;yes;7941300;3580;932062935
maailm;NOUN;O;6;no;664447;3580;932062935
vallutamine;NOUN;O;1;no;5279;3580;932062935
esimene;ADJ;O;7;no;1420248;3580;932062935
eestindus;NOUN;O;2;no;455;3580;932062935
kandma;VERB;O;3;no;395681;3580;932062935
pealkiri;NOUN;O;5;no;91041;3580;932062935
kahupeakaar;NOUN;O;3;no;0;3580;932062935
arvatavalt;ADV;O;1;no;3138;3580;932062935
1923.;ADJ;O;1;no;0;3580;932062935
tõlk;NOUN;O;2;no;8675;3580;932062935
olema;AUX;O;94;yes;44175173;3580;932062935
teadma;VERB;O;4;no;1482699;3580;932062935
vaid;ADV;O;4;yes;1233871;3580;932062935
pseudonüüm;NOUN;O;4;no;2276;3580;932062935
endor;NOUN;O;1;no;0;3580;932062935
tendor;NOUN;O;1;no;0;3580;932062935
teine;ADJ;O;4;yes;2482902;3580;932062935
eestikeelne;ADJ;O;2;no;46602;3580;932062935
pärinema;VERB;O;1;no;52672;3580;932062935
1982;NUM;O;1;no;0;3580;932062935
Andres;PROPN;O;1;no;69897;3580;932062935
Ehin;PROPN;O;1;no;2621;3580;932062935
kes;PRON;O;16;yes;3572036;3580;932062935
panema;VERB;O;5;no;1364289;3580;932062935
kolumats;ADV;O;1;no;65;3580;932062935
tänane;ADJ;O;2;no;180017;3580;932062935
doktor;NOUN;O;6;no;17394;3580;932062935
Hoffmann;PROPN;O;14;no;1497;3580;932062935
piltlikult;ADV;O;1;no;7480;3580;932062935
lugu;NOUN;O;22;no;453200;3580;932062935
tutvustama;VERB;O;1;no;135198;3580;932062935
see;DET;O;21;yes;18818291;3580;932062935
lastekirjandus;NOUN;O;1;no;6212;3580;932062935
klassika;NOUN;O;1;no;13324;3580;932062935
kuuluv;ADJ;O;1;no;106508;3580;932062935
teos;NOUN;O;4;no;127332;3580;932062935
sünnilugu;NOUN;O;1;no;2391;3580;932062935
autor;NOUN;O;7;no;214976;3580;932062935
Heinrich;PROPN;O;6;no;7283;3580;932062935
meenutus;NOUN;O;1;no;11052;3580;932062935
kahupea;NOUN;O;4;no;248;3580;932062935
Kaarli;PROPN;O;2;no;5334;3580;932062935
lugema;VERB;O;2;no;754112;3580;932062935
Jaak;PROPN;O;1;no;36666;3580;932062935
prints;PROPN;O;1;no;20848;3580;932062935
saade;NOUN;O;2;no;133711;3580;932062935
koostama;VERB;O;2;no;97248;3580;932062935
Piret;PROPN;O;2;no;28102;3580;932062935
Pääsuke;PROPN;O;2;no;2622;3580;932062935
helirežissöör;NOUN;O;1;no;1942;3580;932062935
Küllik;PROPN;O;1;no;1241;3580;932062935
Valdma;PROPN;O;1;no;1071;3580;932062935
hea;ADJ;O;4;no;1639322;3580;932062935
kuulamine;NOUN;O;1;no;24756;3580;932062935
ehk;CCONJ;O;2;yes;977379;3580;932062935
lõbus;ADJ;O;1;no;56623;3580;932062935
kentsakas;ADJ;O;1;no;2631;3580;932062935
kuju;NOUN;O;2;no;139652;3580;932062935
kolm;NUM;O;2;no;673341;3580;932062935
kuni;CCONJ;O;1;yes;831401;3580;932062935
