lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
see;DET;O;26;yes;18818291;2127;932062935
look;NOUN;O;1;no;4005;2127;932062935
,;PUNCT;O;238;no;0;2127;932062935
mis;PRON;O;20;yes;9028438;2127;932062935
eesti;ADJ;O;5;no;457012;2127;932062935
keel;NOUN;O;8;no;560971;2127;932062935
kandma;VERB;O;1;no;395681;2127;932062935
pealkiri;NOUN;O;2;no;91041;2127;932062935
šokolaad;NOUN;O;4;no;31145;2127;932062935
ja;CCONJ;O;43;yes;29978049;2127;932062935
inglise;ADJ;O;2;no;115537;2127;932062935
perfect;X;O;1;no;1708;2127;932062935
world;X;O;1;no;3449;2127;932062935
olema;AUX;O;108;yes;44175173;2127;932062935
raadio;NOUN;O;3;no;57204;2127;932062935
kaks;NUM;O;3;no;1334057;2127;932062935
kuulaja;NOUN;O;1;no;29642;2127;932062935
hellitama;VERB;O;1;no;8513;2127;932062935
läbi;ADP;O;2;yes;954312;2127;932062935
terve;ADJ;O;1;no;341956;2127;932062935
pikk;ADJ;O;1;no;395543;2127;932062935
suvi;NOUN;O;1;no;261885;2127;932062935
.;PUNCT;O;79;no;0;2127;932062935
see;PRON;O;43;yes;18818291;2127;932062935
ansambel;NOUN;O;9;no;46727;2127;932062935
agent;NOUN;O;7;no;15376;2127;932062935
tere;INTJ;O;3;yes;150469;2127;932062935
tulema;VERB;O;13;yes;3338518;2127;932062935
Merili;PROPN;O;3;no;1993;2127;932062935
Marten;PROPN;O;3;no;6034;2127;932062935
liige;NOUN;O;1;no;420034;2127;932062935
lauljatar;NOUN;O;2;no;10307;2127;932062935
kitarrist;NOUN;O;1;no;5795;2127;932062935
looming;NOUN;O;3;no;70552;2127;932062935
autor;NOUN;O;1;no;214976;2127;932062935
ehk;CCONJ;O;3;yes;977379;2127;932062935
siis;ADV;O;20;yes;4824773;2127;932062935
raskekahurvägi;NOUN;O;1;no;584;2127;932062935
kas;ADV;O;12;yes;1985401;2127;932062935
sina;PRON;O;39;yes;3743020;2127;932062935
omavaheline;ADJ;O;1;no;47739;2127;932062935
troll;NOUN;O;1;no;9881;2127;932062935
jõudma;VERB;O;2;no;869599;2127;932062935
tänane;ADJ;O;1;no;180017;2127;932062935
päev;NOUN;O;1;no;1360298;2127;932062935
ilusti;ADV;O;1;no;62789;2127;932062935
ära;ADV;O;11;yes;1430862;2127;932062935
jagama;VERB;O;3;no;392343;2127;932062935
et;SCONJ;O;49;yes;12213661;2127;932062935
kes;PRON;O;10;yes;3572036;2127;932062935
nii-öelda;ADV;O;5;no;15927;2127;932062935
front;NOUN;O;1;no;2402;2127;932062935
Line;PROPN;O;1;no;6346;2127;932062935
mees;NOUN;O;3;no;1070078;2127;932062935
naine;NOUN;O;2;no;822988;2127;932062935
ei;AUX;O;38;yes;10355923;2127;932062935
ajama;VERB;O;1;no;269064;2127;932062935
kohe;ADV;O;2;yes;541194;2127;932062935
tegelikult;ADV;O;13;no;475760;2127;932062935
algus;NOUN;O;2;no;553351;2127;932062935
peale;ADV;O;4;yes;1209468;2127;932062935
käik;NOUN;O;1;no;83196;2127;932062935
viisaastak;NOUN;O;1;no;864;2127;932062935
plaan;NOUN;O;2;no;296908;2127;932062935
tegema;VERB;O;21;yes;3824200;2127;932062935
kuidas;ADV;O;11;yes;1317035;2127;932062935
sügis;NOUN;O;1;no;134065;2127;932062935
minema;VERB;O;7;yes;2265871;2127;932062935
agent;PROPN;O;2;no;15376;2127;932062935
M;NOUN;O;4;yes;59628;2127;932062935
?;PUNCT;O;25;no;0;2127;932062935
mina;PRON;O;54;yes;11780658;2127;932062935
lootma;VERB;O;3;no;292518;2127;932062935
leidma;VERB;O;1;no;1279610;2127;932062935
ikka;ADV;O;7;yes;1123255;2127;932062935
suur;ADJ;O;5;no;1616990;2127;932062935
tegemine;NOUN;O;3;no;590180;2127;932062935
kõrval;ADP;O;1;yes;166126;2127;932062935
aeg;NOUN;O;7;no;2435622;2127;932062935
ka;ADV;O;11;yes;7941300;2127;932062935
mets;NOUN;O;2;no;191275;2127;932062935
seen;NOUN;O;3;no;36306;2127;932062935
käima;VERB;O;9;no;1068258;2127;932062935
mingi;DET;O;7;yes;1065354;2127;932062935
reaalne;ADJ;O;1;no;70493;2127;932062935
kuju;NOUN;O;1;no;139652;2127;932062935
võtma;VERB;O;6;no;2139597;2127;932062935
rääkima;VERB;O;3;no;1111753;2127;932062935
selline;DET;O;9;yes;1661084;2127;932062935
ep;PROPN;O;1;no;8634;2127;932062935
plaat;NOUN;O;9;no;92001;2127;932062935
kus;ADV;O;5;yes;1607926;2127;932062935
peal;ADV;O;1;yes;291595;2127;932062935
kolm;NUM;O;1;no;673341;2127;932062935
neli;NUM;O;1;no;337422;2127;932062935
viis;NUM;O;3;no;476277;2127;932062935
kuus;NUM;O;2;no;172599;2127;932062935
lugulus;NOUN;O;1;no;0;2127;932062935
video;NOUN;O;3;no;234151;2127;932062935
tema;PRON;O;8;yes;9154483;2127;932062935
äsja;ADV;O;2;no;40689;2127;932062935
valmis;ADV;O;2;no;313140;2127;932062935
saama;VERB;O;10;yes;7285093;2127;932062935
või;ADV;O;4;yes;4113697;2127;932062935
maa;NOUN;O;1;no;369601;2127;932062935
vesin;NOUN;O;1;no;0;2127;932062935
jooga;NOUN;O;1;no;17140;2127;932062935
kord;NOUN;O;2;no;1304710;2127;932062935
jah;ADV;O;6;yes;412789;2127;932062935
joogajutt;NOUN;O;1;no;0;2127;932062935
lihtsalt;ADV;O;3;no;748671;2127;932062935
ise;PRON;O;8;yes;3509459;2127;932062935
huvitav;ADJ;O;2;no;292581;2127;932062935
jutt;NOUN;O;2;no;337829;2127;932062935
või;CCONJ;O;13;yes;4113697;2127;932062935
ei;ADV;O;7;yes;10355923;2127;932062935
