lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
taas;ADV;O;2;no;242775;12208;932062935
olema;AUX;O;734;yes;44175173;12208;932062935
sina;PRON;O;131;yes;3743020;12208;932062935
ees;ADP;O;3;yes;377493;12208;932062935
üks;DET;O;40;yes;3226979;12208;932062935
pere;NOUN;O;8;no;314465;12208;932062935
lugu;NOUN;O;5;no;453200;12208;932062935
,;PUNCT;O;1404;no;0;12208;932062935
mis;PRON;O;87;yes;9028438;12208;932062935
aitama;VERB;O;6;no;740996;12208;932062935
küsija;NOUN;O;1;no;5692;12208;932062935
vahendama;VERB;O;1;no;111589;12208;932062935
saatejuht;NOUN;O;1;no;33298;12208;932062935
Sten;PROPN;O;2;no;13288;12208;932062935
Teppan;PROPN;O;2;no;4175;12208;932062935
.;PUNCT;O;392;no;0;12208;932062935
tere;INTJ;O;2;yes;150469;12208;932062935
ja;CCONJ;O;402;yes;29978049;12208;932062935
aitäh;INTJ;O;5;yes;86411;12208;932062935
et;SCONJ;O;552;yes;12213661;12208;932062935
kuulama;VERB;O;4;no;202795;12208;932062935
näitleja;NOUN;O;10;no;85171;12208;932062935
Piret;PROPN;O;11;no;28102;12208;932062935
Kalda;PROPN;O;2;no;9067;12208;932062935
ütlema;VERB;O;49;no;1762423;12208;932062935
lapsepõlv;NOUN;O;14;no;41212;12208;932062935
meenutama;VERB;O;2;no;149617;12208;932062935
tema;PRON;O;187;yes;9154483;12208;932062935
pidama;VERB;O;2;yes;3575612;12208;932062935
mõnikord;ADV;O;5;yes;77080;12208;932062935
poiss;NOUN;O;5;no;215623;12208;932062935
kurioosne;ADJ;O;1;no;1448;12208;932062935
näide;NOUN;O;1;no;796083;12208;932062935
see;PRON;O;271;yes;18818291;12208;932062935
juuksur;NOUN;O;4;no;15736;12208;932062935
kes;PRON;O;34;yes;3572036;12208;932062935
lõikama;VERB;O;3;no;102255;12208;932062935
tüdruk;NOUN;O;9;no;178930;12208;932062935
kogemata;ADV;O;1;no;24515;12208;932062935
pea;NOUN;O;3;yes;490501;12208;932062935
Neiuna;PROPN;O;1;no;0;12208;932062935
uskuma;VERB;O;2;no;337650;12208;932062935
22;NUM;O;4;no;0;12208;932062935
viimane;ADJ;O;7;no;960645;12208;932062935
taks;NOUN;O;3;no;3331;12208;932062935
ema;NOUN;O;54;no;311624;12208;932062935
saitas;NOUN;O;1;no;0;12208;932062935
varakult;ADV;O;2;no;27313;12208;932062935
seitse;NUM;O;2;no;109382;12208;932062935
aastane;ADJ;O;5;no;91693;12208;932062935
vahe;NOUN;O;6;no;182714;12208;932062935
sündima;VERB;O;9;no;211876;12208;932062935
kolm;NUM;O;5;no;673341;12208;932062935
tütar;NOUN;O;9;no;104042;12208;932062935
tulema;VERB;O;52;yes;3338518;12208;932062935
saade;NOUN;O;4;no;133711;12208;932062935
keskmine;ADJ;O;2;no;234415;12208;932062935
Amanda;PROPN;O;13;no;3151;12208;932062935
Hermine;PROPN;O;3;no;181;12208;932062935
kui;SCONJ;O;139;yes;8878634;12208;932062935
esimene;ADJ;O;21;no;1420248;12208;932062935
soov;NOUN;O;2;no;307869;12208;932062935
saama;VERB;O;55;yes;7285093;12208;932062935
arst;NOUN;O;7;no;157720;12208;932062935
siis;ADV;O;212;yes;4824773;12208;932062935
käima;VERB;O;25;no;1068258;12208;932062935
kõigepealt;ADV;O;2;yes;78956;12208;932062935
balletikool;NOUN;O;6;no;1419;12208;932062935
õppima;VERB;O;19;no;353366;12208;932062935
seejärel;ADV;O;1;yes;213305;12208;932062935
VHK;PROPN;O;1;no;751;12208;932062935
teatriklass;NOUN;O;1;no;282;12208;932062935
kodu;NOUN;O;35;no;689127;12208;932062935
lähedalt;ADV;O;1;yes;16490;12208;932062935
kõik;DET;O;26;yes;3138760;12208;932062935
olemine;NOUN;O;2;no;77526;12208;932062935
pluss;NOUN;O;1;no;55879;12208;932062935
miinus;NOUN;O;1;no;39913;12208;932062935
nägema;VERB;O;20;no;1467770;12208;932062935
paistma;VERB;O;5;no;174559;12208;932062935
vähemalt;ADV;O;4;yes;456892;12208;932062935
esialgu;ADV;O;1;yes;86201;12208;932062935
kõndima;VERB;O;4;no;62968;12208;932062935
jälg;NOUN;O;1;no;56651;12208;932062935
ka;ADV;O;94;yes;7941300;12208;932062935
teater;NOUN;O;13;no;115072;12208;932062935
saatma;VERB;O;3;no;381468;12208;932062935
jutt;NOUN;O;7;no;337829;12208;932062935
aga;CCONJ;O;118;yes;4543343;12208;932062935
esikoht;NOUN;O;1;no;46453;12208;932062935
siiski;ADV;O;3;yes;567011;12208;932062935
kooskasvamine;NOUN;O;1;no;299;12208;932062935
lähedane;NOUN;O;1;no;79620;12208;932062935
hea;ADJ;O;22;no;1639322;12208;932062935
kuulamine;NOUN;O;1;no;24756;12208;932062935
tere;VERB;O;1;yes;150469;12208;932062935
vikerraadio;NOUN;O;1;no;3596;12208;932062935
tere;PROPN;O;1;yes;150469;12208;932062935
kaasas;ADV;O;1;yes;85601;12208;932062935
Hermiine;PROPN;O;2;no;245;12208;932062935
rõõm;NOUN;O;2;no;141032;12208;932062935
kutse;NOUN;O;1;no;48433;12208;932062935
vastu;ADP;O;3;yes;1054024;12208;932062935
võtma;VERB;O;24;no;2139597;12208;932062935
alustama;VERB;O;1;no;424959;12208;932062935
seekord;ADV;O;2;yes;141461;12208;932062935
nii;ADV;O;94;yes;3430987;12208;932062935
mitte;ADV;O;20;yes;1397004;12208;932062935
ei;AUX;O;184;yes;10355923;12208;932062935
rääkima;VERB;O;21;no;1111753;12208;932062935
õde;NOUN;O;32;no;87833;12208;932062935
vaid;CCONJ;O;4;yes;1233871;12208;932062935
tegema;VERB;O;58;yes;3824200;12208;932062935
sissejuhatus;NOUN;O;1;no;20758;12208;932062935
ise;PRON;O;33;yes;3509459;12208;932062935
vaatama;VERB;O;25;no;1204574;12208;932062935
Vanemuine;PROPN;O;3;no;21300;12208;932062935
suunas;ADP;O;1;no;62914;12208;932062935
kus;ADV;O;10;yes;1607926;12208;932062935
praegune;ADJ;O;2;yes;309258;12208;932062935
valdkond;NOUN;O;3;no;210726;12208;932062935
kas;ADV;O;40;yes;1985401;12208;932062935
isiklikult;ADV;O;1;no;55224;12208;932062935
üllatama;VERB;O;1;no;39948;12208;932062935
või;CCONJ;O;91;yes;4113697;12208;932062935
üldse;ADV;O;18;no;442326;12208;932062935
tegelema;VERB;O;11;no;308940;12208;932062935
hõivatu;NOUN;O;1;no;84;12208;932062935
mina;PRON;O;597;yes;11780658;12208;932062935
nüüd;ADV;O;31;yes;1119277;12208;932062935
nädal;NOUN;O;3;no;629821;12208;932062935
aeg;NOUN;O;52;no;2435622;12208;932062935
Alaska;PROPN;O;2;no;3690;12208;932062935
kuhu;ADV;O;1;yes;274408;12208;932062935
minema;VERB;O;85;yes;2265871;12208;932062935
elama;VERB;O;11;no;568247;12208;932062935
ajutine;ADJ;O;1;no;53954;12208;932062935
umbes;ADV;O;2;yes;373181;12208;932062935
aasta;NOUN;O;24;no;4045959;12208;932062935
oma;PRON;O;39;yes;4535142;12208;932062935
poiss-sõbra;NOUN;O;1;no;0;12208;932062935
juurde;ADP;O;2;yes;555179;12208;932062935
?;PUNCT;O;38;no;0;12208;932062935
teadma;VERB;O;66;no;1482699;12208;932062935
elu;NOUN;O;25;no;946740;12208;932062935
avastamine;NOUN;O;1;no;22876;12208;932062935
reisimine;NOUN;O;1;no;27581;12208;932062935
see;DET;O;181;yes;18818291;12208;932062935
mõte;NOUN;O;33;no;596277;12208;932062935
alati;ADV;O;30;yes;548446;12208;932062935
eeskuju;NOUN;O;1;no;57916;12208;932062935
iseseisvus;NOUN;O;1;no;25316;12208;932062935
poolest;ADP;O;4;yes;112711;12208;932062935
saama;AUX;O;17;yes;7285093;12208;932062935
ise;ADV;O;12;yes;3509459;12208;932062935
hakkama;VERB;O;29;yes;1534193;12208;932062935
julgus;NOUN;O;3;no;31514;12208;932062935
proovima;VERB;O;9;no;314028;12208;932062935
katsetama;VERB;O;1;no;60310;12208;932062935
võib-olla;ADV;O;33;yes;138681;12208;932062935
kusagile;ADV;O;1;no;13038;12208;932062935
jääma;VERB;O;23;no;1700272;12208;932062935
kunagi;ADV;O;11;yes;447201;12208;932062935
püsima;VERB;O;1;no;121341;12208;932062935
noorem;ADJ;O;4;no;73541;12208;932062935
kümnes;ADJ;O;1;no;15822;12208;932062935
klass;NOUN;O;15;no;252821;12208;932062935
õpilane;NOUN;O;2;no;315105;12208;932062935
pesamuna;NOUN;O;7;no;3139;12208;932062935
hoopis;ADV;O;3;yes;292576;12208;932062935
teistsugune;ADJ;O;1;yes;60280;12208;932062935
sest;SCONJ;O;23;yes;1380142;12208;932062935
surema;VERB;O;3;no;131456;12208;932062935
osa;NOUN;O;4;no;998668;12208;932062935
kasvama;VERB;O;5;no;318848;12208;932062935
arvama;VERB;O;16;no;778296;12208;932062935
väga;ADV;O;45;yes;2222237;12208;932062935
tubli;ADJ;O;1;no;93283;12208;932062935
kõige;ADV;O;24;yes;1010725;12208;932062935
rohkem;ADV;O;20;yes;1093000;12208;932062935
soove;NOUN;O;1;no;0;12208;932062935
rahuldama;VERB;O;1;no;35145;12208;932062935
näiteks;ADV;O;8;no;259375;12208;932062935
õppimine;NOUN;O;5;no;80480;12208;932062935
koht;NOUN;O;9;no;1148987;12208;932062935
pealt;ADP;O;10;yes;172269;12208;932062935
ehk;CCONJ;O;4;yes;977379;12208;932062935
tunnistus;NOUN;O;2;no;31541;12208;932062935
selline;ADJ;O;19;yes;1661084;12208;932062935
nagu;SCONJ;O;126;yes;1699877;12208;932062935
soovima;VERB;O;1;no;580290;12208;932062935
erinevalt;ADV;O;2;no;57845;12208;932062935
vanem;ADJ;O;15;no;334322;12208;932062935
jah;ADV;O;27;yes;412789;12208;932062935
küll;ADV;O;33;yes;1080941;12208;932062935
varsti;ADV;O;1;no;103548;12208;932062935
