lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
raadio;NOUN;O;3;no;57204;5603;932062935
kaks;NUM;O;21;no;1334057;5603;932062935
stuudio;NOUN;O;3;no;39576;5603;932062935
saade;NOUN;O;1;no;133711;5603;932062935
kõik;PRON;O;5;yes;3138760;5603;932062935
puhkuma;VERB;O;1;no;167;5603;932062935
,;PUNCT;O;564;no;0;5603;932062935
külaline;NOUN;O;1;no;110077;5603;932062935
olema;AUX;O;307;yes;44175173;5603;932062935
saabuma;VERB;O;1;no;119244;5603;932062935
Eesti;PROPN;O;9;no;2594139;5603;932062935
parim;ADJ;O;6;no;577297;5603;932062935
täispikk;ADJ;O;7;no;11476;5603;932062935
triatlon;NOUN;O;22;no;5438;5603;932062935
tegija;NOUN;O;5;no;66766;5603;932062935
Ain-Alar;PROPN;O;7;no;331;5603;932062935
Johanson;PROPN;O;1;no;3977;5603;932062935
tere;INTJ;O;4;yes;150469;5603;932062935
tulema;VERB;O;25;yes;3338518;5603;932062935
.;PUNCT;O;159;no;0;5603;932062935
hea;ADJ;O;11;no;1639322;5603;932062935
meel;NOUN;O;4;no;390199;5603;932062935
nägema;VERB;O;10;no;1467770;5603;932062935
sina;PRON;O;95;yes;3743020;5603;932062935
sissejuhatus;NOUN;O;2;no;20758;5603;932062935
selline;DET;O;12;yes;1661084;5603;932062935
täpsustus;NOUN;O;2;no;7733;5603;932062935
Sõber-tuttav;NOUN;O;1;no;0;5603;932062935
kutsuma;VERB;O;3;no;330462;5603;932062935
lihtsalt;ADV;O;11;no;748671;5603;932062935
ain;NOUN;O;2;no;1088;5603;932062935
või;CCONJ;O;37;yes;4113697;5603;932062935
kusagil;ADV;O;1;yes;62453;5603;932062935
ametlikult;ADV;O;1;no;37463;5603;932062935
kasutus;NOUN;O;2;no;174344;5603;932062935
Ainaar;PROPN;O;1;no;0;5603;932062935
ilmselt;ADV;O;2;no;335183;5603;932062935
inimene;NOUN;O;6;no;2519709;5603;932062935
kes;PRON;O;39;yes;3572036;5603;932062935
mina;PRON;O;139;yes;11780658;5603;932062935
ennem;ADV;O;2;yes;37063;5603;932062935
kohtama;VERB;O;3;no;60546;5603;932062935
ja;CCONJ;O;208;yes;29978049;5603;932062935
püüdma;VERB;O;4;no;287450;5603;932062935
viisakas;ADJ;O;1;no;29164;5603;932062935
välja;ADV;O;15;yes;1817185;5603;932062935
hääldama;VERB;O;1;no;4323;5603;932062935
kogunenud;ADJ;O;1;no;27047;5603;932062935
helis;NOUN;O;1;no;129;5603;932062935
tegelikult;ADV;O;52;no;475760;5603;932062935
ikkagi;ADV;O;11;yes;271404;5603;932062935
ristand;NOUN;O;1;no;1020;5603;932062935
seal;ADV;O;38;yes;911658;5603;932062935
kunagi;ADV;O;5;yes;447201;5603;932062935
mingisugune;DET;O;2;yes;53640;5603;932062935
kahtlus;NOUN;O;1;no;62772;5603;932062935
ka;ADV;O;29;yes;7941300;5603;932062935
?;PUNCT;O;16;no;0;5603;932062935
kumpsima;VERB;O;1;no;0;5603;932062935
nii-öelda;ADV;O;11;no;15927;5603;932062935
aktiivselt;ADV;O;1;no;45713;5603;932062935
võta;NOUN;O;1;no;45;5603;932062935
meeldima;VERB;O;3;no;469613;5603;932062935
rohkem;ADV;O;4;yes;1093000;5603;932062935
sellepärast;ADV;O;4;yes;114174;5603;932062935
