lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;6459;932062935
taas;ADV;O;2;no;242775;6459;932062935
kõik;DET;O;6;yes;3138760;6459;932062935
filmihuviline;NOUN;O;1;no;617;6459;932062935
sügishooaeg;NOUN;O;1;no;2137;6459;932062935
olema;AUX;O;335;yes;44175173;6459;932062935
hakkama;VERB;O;12;yes;1534193;6459;932062935
ja;CCONJ;O;176;yes;29978049;6459;932062935
kõige;ADV;O;11;yes;1010725;6459;932062935
huvitavam;ADJ;O;2;no;26275;6459;932062935
muidugi;ADV;O;8;yes;424562;6459;932062935
see;PRON;O;146;yes;18818291;6459;932062935
,;PUNCT;O;649;no;0;6459;932062935
et;SCONJ;O;211;yes;12213661;6459;932062935
mis;PRON;O;98;yes;9028438;6459;932062935
toimuma;VERB;O;10;no;894727;6459;932062935
suur;ADJ;O;12;no;1616990;6459;932062935
ekraan;NOUN;O;9;no;99900;6459;932062935
.;PUNCT;O;176;no;0;6459;932062935
aga;CCONJ;O;43;yes;4543343;6459;932062935
ei;AUX;O;67;yes;10355923;6459;932062935
miski;PRON;O;17;yes;1421694;6459;932062935
sellepärast;ADV;O;6;yes;114174;6459;932062935
see;DET;O;92;yes;18818291;6459;932062935
film;NOUN;O;59;no;352457;6459;932062935
mina;PRON;O;131;yes;11780658;6459;932062935
Ameerika;PROPN;O;2;no;106208;6459;932062935
manner;NOUN;O;1;no;17638;6459;932062935
tulema;VERB;O;18;yes;3338518;6459;932062935
igav;ADJ;O;1;no;46767;6459;932062935
nagu;SCONJ;O;73;yes;1699877;6459;932062935
ikkagi;ADV;O;19;yes;271404;6459;932062935
rohkem;ADV;O;14;yes;1093000;6459;932062935
huvi;NOUN;O;9;no;327194;6459;932062935
pakkuma;VERB;O;5;no;862364;6459;932062935
kino;NOUN;O;6;no;48520;6459;932062935
Sõprus;PROPN;O;2;no;4938;6459;932062935
tegevus;NOUN;O;2;no;515904;6459;932062935
kes;PRON;O;20;yes;3572036;6459;932062935
väärtfilm;NOUN;O;1;no;673;6459;932062935
kostitama;VERB;O;1;no;6332;6459;932062935
endiselt;ADV;O;1;no;126092;6459;932062935
võimalik;ADJ;O;6;no;939996;6459;932062935
vaatama;VERB;O;22;no;1204574;6459;932062935
king;NOUN;O;1;no;36195;6459;932062935
Tucci;PROPN;O;1;no;93;6459;932062935
tühi;PROPN;O;1;no;130101;6459;932062935
maja;NOUN;O;1;no;415392;6459;932062935
nüüd;ADV;O;24;yes;1119277;6459;932062935
jõudma;VERB;O;4;no;869599;6459;932062935
ka;ADV;O;64;yes;7941300;6459;932062935
Toomas;PROPN;O;1;no;60215;6459;932062935
Vinter;PROPN;O;1;no;929;6459;932062935
peri;NOUN;O;1;no;46;6459;932062935
Diouend;PROPN;O;1;no;0;6459;932062935
samas;ADV;O;8;yes;389430;6459;932062935
üks;DET;O;21;yes;3226979;6459;932062935
haruldane;ADJ;O;1;no;26788;6459;932062935
lugu;NOUN;O;20;no;453200;6459;932062935
nimelt;ADV;O;2;no;163533;6459;932062935
täispikk;ADJ;O;2;no;11476;6459;932062935
dokumentaalfilm;NOUN;O;69;no;12369;6459;932062935
ehtima;VERB;O;1;no;10480;6459;932062935
reklaamplakat;NOUN;O;1;no;947;6459;932062935
sõprus;NOUN;O;4;no;20180;6459;932062935
sein;NOUN;O;4;no;154226;6459;932062935
tunduma;VERB;O;4;no;476788;6459;932062935
vähemasti;ADV;O;7;no;16171;6459;932062935
Eesti;PROPN;O;34;no;2594139;6459;932062935
küll;ADV;O;6;yes;1080941;6459;932062935
olema;VERB;O;26;yes;44175173;6459;932062935
ilma;ADV;O;1;yes;447630;6459;932062935
tegema;VERB;O;58;yes;3824200;6459;932062935
filmielamus;NOUN;O;1;no;833;6459;932062935
või;CCONJ;O;51;yes;4113697;6459;932062935
mõni;DET;O;7;yes;1272983;6459;932062935
aeg;NOUN;O;23;no;2435622;6459;932062935
tagasi;ADP;O;7;yes;880780;6459;932062935
avalik;ADJ;O;1;no;233717;6459;932062935
seans;NOUN;O;1;no;35;6459;932062935
uus;ADJ;O;18;no;1922794;6459;932062935
eesti;ADJ;O;16;no;457012;6459;932062935
televisioon;PROPN;O;3;no;17188;6459;932062935
käivitunud;VERB;O;1;no;3129;6459;932062935
kolmas;ADJ;O;1;no;378836;6459;932062935
hooaeg;NOUN;O;1;no;300034;6459;932062935
kus;ADV;O;15;yes;1607926;6459;932062935
näitama;VERB;O;8;no;578982;6459;932062935
sõidetud;ADJ;O;1;no;0;6459;932062935
too;PRON;O;1;yes;163922;6459;932062935
selline;ADJ;O;9;yes;1661084;6459;932062935
väga;ADV;O;42;yes;2222237;6459;932062935
hea;ADJ;O;13;no;1639322;6459;932062935
mõte;NOUN;O;16;no;596277;6459;932062935
kutsuma;VERB;O;1;no;330462;6459;932062935
saatekülaline;NOUN;O;2;no;3730;6459;932062935
täna;ADV;O;1;no;614088;6459;932062935
Kristiina;PROPN;O;3;no;17277;6459;932062935
David;PROPN;O;1;no;31219;6459;932062935
Jants;PROPN;O;1;no;183;6459;932062935
sihtasutus;NOUN;O;2;no;35480;6459;932062935
eest;ADP;O;3;yes;1110901;6459;932062935
ekspert;NOUN;O;1;no;67153;6459;932062935
samuti;ADV;O;2;yes;745991;6459;932062935
Marie;PROPN;O;3;no;14200;6459;932062935
jortšenko;NOUN;O;1;no;0;6459;932062935
abi;NOUN;O;1;no;355775;6459;932062935
televisioon;NOUN;O;4;no;17188;6459;932062935
käivitunud;ADJ;O;1;no;3129;6459;932062935
Lott;PROPN;O;2;no;576;6459;932062935
üldse;ADV;O;4;no;442326;6459;932062935
kõvasti;ADV;O;1;no;78015;6459;932062935
võitlema;VERB;O;1;no;91700;6459;932062935
saama;VERB;O;28;yes;7285093;6459;932062935
meeldiv;ADJ;O;1;no;84943;6459;932062935
nägema;VERB;O;19;no;1467770;6459;932062935
sina;PRON;O;44;yes;3743020;6459;932062935
sama;ADV;O;2;yes;1115714;6459;932062935
siin;ADV;O;14;yes;842300;6459;932062935
Rootsi;PROPN;O;1;no;146579;6459;932062935
sest;SCONJ;O;11;yes;1380142;6459;932062935
repliik;NOUN;O;1;no;4738;6459;932062935
ära;ADV;O;13;yes;1430862;6459;932062935
teine;PRON;O;4;yes;2482902;6459;932062935
lootma;VERB;O;2;no;292518;6459;932062935
