lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kunstiministeerium;NOUN;O;6;no;108;9349;932062935
.;PUNCT;O;194;no;0;9349;932062935
tere;INTJ;O;5;yes;150469;9349;932062935
tulema;VERB;O;20;yes;3338518;9349;932062935
sina;PRON;O;85;yes;3743020;9349;932062935
kuulama;VERB;O;2;no;202795;9349;932062935
,;PUNCT;O;957;no;0;9349;932062935
mina;PRON;O;317;yes;11780658;9349;932062935
olema;AUX;O;414;yes;44175173;9349;932062935
Indrek;PROPN;O;6;no;48019;9349;932062935
Grigor;PROPN;O;4;no;692;9349;932062935
11.;ADJ;O;1;no;0;9349;932062935
veebruar;NOUN;O;1;no;167663;9349;932062935
avama;VERB;O;8;no;239192;9349;932062935
Eesti;PROPN;O;16;no;2594139;9349;932062935
kunstiväli;NOUN;O;4;no;798;9349;932062935
leviv;ADJ;O;1;no;9164;9349;932062935
kontsertturism;NOUN;O;4;no;0;9349;932062935
seotud;ADJ;O;5;no;464937;9349;932062935
küsimus;NOUN;O;24;no;622168;9349;932062935
ringi;ADV;O;4;yes;164794;9349;932062935
Pandora;PROPN;O;1;no;1619;9349;932062935
laeg;NOUN;O;1;no;0;9349;932062935
saama;AUX;O;20;yes;7285093;9349;932062935
see;PRON;O;299;yes;18818291;9349;932062935
ja;CCONJ;O;246;yes;29978049;9349;932062935
võima;AUX;O;20;yes;3045900;9349;932062935
kallis;ADJ;O;1;no;124411;9349;932062935
kuulaja;NOUN;O;1;no;29642;9349;932062935
lubama;VERB;O;1;no;305810;9349;932062935
et;SCONJ;O;412;yes;12213661;9349;932062935
tänane;ADJ;O;3;no;180017;9349;932062935
ei;AUX;O;86;yes;10355923;9349;932062935
jääma;VERB;O;2;no;1700272;9349;932062935
viimane;ADJ;O;7;no;960645;9349;932062935
teema;NOUN;O;5;no;630317;9349;932062935
arendus;NOUN;O;1;no;27911;9349;932062935
see;DET;O;220;yes;18818291;9349;932062935
hiljuti;ADV;O;2;no;112419;9349;932062935
paralleelselt;ADV;O;2;no;16014;9349;932062935
kaks;NUM;O;11;no;1334057;9349;932062935
näitus;NOUN;O;63;no;136680;9349;932062935
mis;PRON;O;137;yes;9028438;9349;932062935
kese;NOUN;O;4;no;25035;9349;932062935
seisma;VERB;O;3;no;266132;9349;932062935
sittuitsionism;NOUN;O;1;no;0;9349;932062935
Red;PROPN;O;2;no;17295;9349;932062935
Meidesteetika;PROPN;O;1;no;0;9349;932062935
põhinema;VERB;O;1;no;73932;9349;932062935
võttestik;NOUN;O;1;no;238;9349;932062935
kõnelus;NOUN;O;1;no;11258;9349;932062935
Anneli;PROPN;O;4;no;16213;9349;932062935
porr;NOUN;O;4;no;768;9349;932062935
kureeritud;ADJ;O;4;no;0;9349;932062935
roomio;NOUN;O;1;no;0;9349;932062935
Juulia;PROPN;O;3;no;148;9349;932062935
Tartu;PROPN;O;8;no;584074;9349;932062935
Y;PROPN;O;1;yes;9168;9349;932062935
galerii;NOUN;O;14;no;51263;9349;932062935
Tallinn;PROPN;O;5;no;819246;9349;932062935
hobusepea;NOUN;O;8;no;277;9349;932062935
eksponeeritud;ADJ;O;1;no;0;9349;932062935
mattay;NOUN;O;1;no;0;9349;932062935
Mang;PROPN;O;1;no;1458;9349;932062935
rahvusvaheline;ADJ;O;3;no;268321;9349;932062935
grupinäitus;NOUN;O;2;no;891;9349;932062935
lätter;NOUN;O;2;no;0;9349;932062935
padi;NOUN;O;2;no;30743;9349;932062935
juus;NOUN;O;2;no;159472;9349;932062935
spekteidur;NOUN;O;1;no;0;9349;932062935
ehk;CCONJ;O;2;yes;977379;9349;932062935
kasutu;ADJ;O;4;no;9185;9349;932062935
vaatleja;NOUN;O;3;no;12654;9349;932062935
kiri;NOUN;O;3;no;319565;9349;932062935
paluma;VERB;O;1;no;368602;9349;932062935
Laura;PROPN;O;11;no;26905;9349;932062935
kuus;NOUN;O;3;no;172599;9349;932062935
kes;PRON;O;25;yes;3572036;9349;932062935
osalema;VERB;O;4;no;356230;9349;932062935
kunstnik;NOUN;O;29;no;93493;9349;932062935
mõlema;DET;O;3;yes;332283;9349;932062935
kommenteerima;VERB;O;3;no;95392;9349;932062935
milline;DET;O;3;yes;639709;9349;932062935
viis;NOUN;O;5;no;476277;9349;932062935
tema;PRON;O;76;yes;9154483;9349;932062935
ise;PRON;O;57;yes;3509459;9349;932062935
situtsionism;NOUN;O;1;no;0;9349;932062935
regi;NOUN;O;2;no;5252;9349;932062935
Meidi;PROPN;O;1;no;40;9349;932062935
kui;SCONJ;O;95;yes;8878634;9349;932062935
võte;NOUN;O;4;no;43496;9349;932062935
nii;ADV;O;35;yes;3430987;9349;932062935
ajalooline;ADJ;O;4;no;72645;9349;932062935
kui;CCONJ;O;3;yes;8878634;9349;932062935
aktuaalne;ADJ;O;1;no;33852;9349;932062935
meetod;NOUN;O;7;no;100495;9349;932062935
jaoks;ADP;O;17;yes;839645;9349;932062935
mõtestama;VERB;O;11;no;15976;9349;932062935
saade;NOUN;O;3;no;133711;9349;932062935
teine;ADJ;O;3;yes;2482902;9349;932062935
pool;NOUN;O;1;yes;616839;9349;932062935
pöörduma;VERB;O;5;no;132658;9349;932062935
sarnane;ADJ;O;2;no;171830;9349;932062935
