lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kui;SCONJ;O;14;yes;8878634;1305;932062935
algselt;ADV;O;1;no;91319;1305;932062935
olema;AUX;O;92;yes;44175173;1305;932062935
sport;NOUN;O;11;no;81784;1305;932062935
lihtsalt;ADV;O;2;no;748671;1305;932062935
võistlus;NOUN;O;1;no;215781;1305;932062935
eesmärk;NOUN;O;3;no;595517;1305;932062935
selgitama;VERB;O;1;no;279045;1305;932062935
,;PUNCT;O;172;no;0;1305;932062935
kes;PRON;O;3;yes;3572036;1305;932062935
parem;ADJ;O;2;no;620182;1305;932062935
ja;CCONJ;O;27;yes;29978049;1305;932062935
osavam;ADJ;O;1;no;2982;1305;932062935
see;PRON;O;40;yes;18818291;1305;932062935
nagu;SCONJ;O;33;yes;1699877;1305;932062935
huvitav;ADJ;O;1;no;292581;1305;932062935
nii;ADV;O;6;yes;3430987;1305;932062935
osaline;ADJ;O;1;no;54132;1305;932062935
tegema;VERB;O;3;yes;3824200;1305;932062935
kui;CCONJ;O;2;yes;8878634;1305;932062935
ka;ADV;O;15;yes;7941300;1305;932062935
teine;PRON;O;3;yes;2482902;1305;932062935
vaatama;VERB;O;3;no;1204574;1305;932062935
ehk;CCONJ;O;2;yes;977379;1305;932062935
siis;ADV;O;12;yes;4824773;1305;932062935
ehk;ADV;O;2;yes;977379;1305;932062935
samasugune;ADJ;O;1;yes;101838;1305;932062935
mingi;DET;O;7;yes;1065354;1305;932062935
määr;NOUN;O;2;no;112695;1305;932062935
mina;PRON;O;25;yes;11780658;1305;932062935
näiteks;ADV;O;5;no;259375;1305;932062935
naabrimees;NOUN;O;1;no;6809;1305;932062935
täna;ADV;O;2;no;614088;1305;932062935
õhtu;NOUN;O;1;no;322860;1305;932062935
kas;ADV;O;5;yes;1985401;1305;932062935
või;ADV;O;3;yes;4113697;1305;932062935
kabe;NOUN;O;1;no;5733;1305;932062935
hakkama;VERB;O;4;yes;1534193;1305;932062935
mängima;VERB;O;1;no;537718;1305;932062935
et;SCONJ;O;48;yes;12213661;1305;932062935
selline;DET;O;8;yes;1661084;1305;932062935
ajaviide;NOUN;O;1;no;7658;1305;932062935
tänapäev;NOUN;O;2;no;156651;1305;932062935
tema;PRON;O;18;yes;9154483;1305;932062935
tähendus;NOUN;O;8;no;87307;1305;932062935
hoopis;ADV;O;2;yes;292576;1305;932062935
võima;AUX;O;3;yes;3045900;1305;932062935
ju;ADV;O;6;yes;845501;1305;932062935
selgelt;ADV;O;2;no;90806;1305;932062935
lahterdama;VERB;O;1;no;1657;1305;932062935
üks;PRON;O;5;yes;3226979;1305;932062935
poolt;ADV;O;1;yes;608317;1305;932062935
äri;NOUN;O;3;no;57793;1305;932062935
elukutse;NOUN;O;2;no;11797;1305;932062935
maa;NOUN;O;2;no;369601;1305;932062935
mood;NOUN;O;1;no;113280;1305;932062935
juba;ADV;O;1;yes;1850492;1305;932062935
kus;ADV;O;17;yes;1607926;1305;932062935
edu;NOUN;O;3;no;119738;1305;932062935
müüma;VERB;O;3;no;261874;1305;932062935
eks;ADV;O;9;yes;283895;1305;932062935
sportlane;NOUN;O;3;no;73289;1305;932062935
riik;NOUN;O;3;no;937782;1305;932062935
see;DET;O;20;yes;18818291;1305;932062935
sponsor;NOUN;O;1;no;11130;1305;932062935
reklaam;NOUN;O;1;no;78642;1305;932062935
huvi;NOUN;O;1;no;327194;1305;932062935
oma;PRON;O;7;yes;4535142;1305;932062935
maine;NOUN;O;1;no;37480;1305;932062935
olema;VERB;O;3;yes;44175173;1305;932062935
šõutasand;NOUN;O;1;no;0;1305;932062935
puhas;ADJ;O;1;no;200947;1305;932062935
meelelahutustasand;NOUN;O;1;no;0;1305;932062935
mis;PRON;O;14;yes;9028438;1305;932062935
algne;ADJ;O;1;no;64350;1305;932062935
sõna;NOUN;O;1;no;862366;1305;932062935
ei;AUX;O;9;yes;10355923;1305;932062935
enam;ADV;O;3;yes;916792;1305;932062935
kuigi;ADV;O;1;yes;498107;1305;932062935
palju;ADV;O;3;yes;2032422;1305;932062935
pistmine;NOUN;O;1;no;11750;1305;932062935
.;PUNCT;O;19;no;0;1305;932062935
siia;ADV;O;2;yes;218549;1305;932062935
alla;ADV;O;3;yes;632630;1305;932062935
käima;VERB;O;3;no;1068258;1305;932062935
press;NOUN;O;1;no;9844;1305;932062935
ling;NOUN;O;1;no;654;1305;932062935
seal;ADV;O;3;yes;911658;1305;932062935
Ameerika;PROPN;O;3;no;106208;1305;932062935
Ühendriik;PROPN;O;1;no;44979;1305;932062935
vist;ADV;O;2;yes;352175;1305;932062935
suhteliselt;ADV;O;1;no;101296;1305;932062935
viljelema;VERB;O;1;no;4643;1305;932062935
Euroopa;PROPN;O;3;no;842639;1305;932062935
väga;ADV;O;8;yes;2222237;1305;932062935
populaarne;ADJ;O;1;no;84055;1305;932062935
tegelikult;ADV;O;11;no;475760;1305;932062935
võitlus;NOUN;O;5;no;70719;1305;932062935
stimuleerima;VERB;O;1;no;15545;1305;932062935
muidugi;ADV;O;1;yes;424562;1305;932062935
hästi;ADV;O;1;no;574210;1305;932062935
peegeldama;VERB;O;1;no;22441;1305;932062935
kogu;DET;O;1;yes;810088;1305;932062935
USA;PROPN;O;1;no;306631;1305;932062935
