lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;5433;932062935
,;PUNCT;O;401;no;0;5433;932062935
hea;ADJ;O;6;no;1639322;5433;932062935
klassikaraadio;NOUN;O;8;no;1058;5433;932062935
kuulaja;NOUN;O;7;no;29642;5433;932062935
algama;VERB;O;2;no;404474;5433;932062935
olema;AUX;O;244;yes;44175173;5433;932062935
viies;ADJ;O;2;no;65663;5433;932062935
w;NOUN;O;1;yes;6527;5433;932062935
veebruar;NOUN;O;3;no;167663;5433;932062935
heligaja;NOUN;O;2;no;0;5433;932062935
ning;CCONJ;O;32;yes;5766748;5433;932062935
tänane;ADJ;O;4;no;180017;5433;932062935
saade;NOUN;O;6;no;133711;5433;932062935
peatuma;VERB;O;2;no;59203;5433;932062935
pikemalt;ADV;O;1;no;37603;5433;932062935
järgmine;ADJ;O;4;yes;661747;5433;932062935
teema;NOUN;O;5;no;630317;5433;932062935
.;PUNCT;O;256;no;0;5433;932062935
hetk;NOUN;O;4;no;667812;5433;932062935
ima;VERB;O;1;no;16;5433;932062935
barokkmuusikafestiva;NOUN;O;2;no;0;5433;932062935
mis;PRON;O;57;yes;9028438;5433;932062935
viimane;ADJ;O;4;no;960645;5433;932062935
kontsert;NOUN;O;62;no;123566;5433;932062935
toimuma;VERB;O;6;no;894727;5433;932062935
täna;ADV;O;8;no;614088;5433;932062935
õhtu;NOUN;O;9;no;322860;5433;932062935
ja;CCONJ;O;162;yes;29978049;5433;932062935
kandma;VERB;O;4;no;395681;5433;932062935
alapealkiri;NOUN;O;3;no;3110;5433;932062935
Bach;PROPN;O;2;no;5263;5433;932062935
poeg;NOUN;O;2;no;146285;5433;932062935
nüüd;ADV;O;9;yes;1119277;5433;932062935
paras;ADJ;O;1;no;58438;5433;932062935
käsi;NOUN;O;4;no;694904;5433;932062935
jõudma;VERB;O;4;no;869599;5433;932062935
et;SCONJ;O;101;yes;12213661;5433;932062935
vaatama;VERB;O;5;no;1204574;5433;932062935
tagasi;ADV;O;2;yes;880780;5433;932062935
milline;DET;O;3;yes;639709;5433;932062935
mõte;NOUN;O;19;no;596277;5433;932062935
tekitama;VERB;O;4;no;260670;5433;932062935
barokkmuusikafestival;NOUN;O;10;no;0;5433;932062935
raames;ADP;O;8;no;125969;5433;932062935
toimuv;ADJ;O;1;no;129270;5433;932062935
Eesti;PROPN;O;23;no;2594139;5433;932062935
muusikutas;NOUN;O;1;no;0;5433;932062935
kriitik;NOUN;O;1;no;18359;5433;932062935
saama;VERB;O;17;yes;7285093;5433;932062935
sõna;NOUN;O;11;no;862366;5433;932062935
Irene;PROPN;O;3;no;2649;5433;932062935
Lill;PROPN;O;3;no;11020;5433;932062935
Roberts;PROPN;O;1;no;3230;5433;932062935
staakia;NOUN;O;2;no;0;5433;932062935
Igor;PROPN;O;5;no;15962;5433;932062935
Karsnek;PROPN;O;5;no;0;5433;932062935
ka;ADV;O;47;yes;7941300;5433;932062935
väike;ADJ;O;5;no;690514;5433;932062935
ülevaade;NOUN;O;1;no;141419;5433;932062935
kooriühing;NOUN;O;7;no;818;5433;932062935
aasta;NOUN;O;29;no;4045959;5433;932062935
preemia;NOUN;O;3;no;35257;5433;932062935
see;DET;O;79;yes;18818291;5433;932062935
panema;VERB;O;7;no;1364289;5433;932062935
lugu;NOUN;O;4;no;453200;5433;932062935
kokku;ADV;O;8;yes;901761;5433;932062935
Kersti;PROPN;O;2;no;25932;5433;932062935
Inno;PROPN;O;2;no;1936;5433;932062935
läinud;ADJ;O;1;yes;1139;5433;932062935
nädal;NOUN;O;4;no;629821;5433;932062935
salvestama;VERB;O;4;no;49338;5433;932062935
Kanuti;PROPN;O;2;no;0;5433;932062935
Gildi;PROPN;O;2;no;3104;5433;932062935
saal;NOUN;O;4;no;85824;5433;932062935
mari;ADJ;O;5;no;65842;5433;932062935
kalkun;NOUN;O;12;no;3487;5433;932062935
euroraadio;NOUN;O;2;no;21;5433;932062935
sari;NOUN;O;1;no;125732;5433;932062935
muusikalinn;NOUN;O;2;no;194;5433;932062935
Tallinn;PROPN;O;5;no;819246;5433;932062935
Mari;PROPN;O;4;no;44982;5433;932062935
käima;VERB;O;4;no;1068258;5433;932062935
kuulama;VERB;O;18;no;202795;5433;932062935
immo;NOUN;O;4;no;3288;5433;932062935
Mihkelson;PROPN;O;4;no;6599;5433;932062935
mõningas;DET;O;1;yes;50594;5433;932062935
helinäitaja;NOUN;O;1;no;0;5433;932062935
selline;ADJ;O;7;yes;1661084;5433;932062935
siis;ADV;O;33;yes;4824773;5433;932062935
helt;NOUN;O;1;no;32;5433;932062935
stuudio;NOUN;O;3;no;39576;5433;932062935
toimetama;VERB;O;2;no;87173;5433;932062935
Saade;PROPN;O;3;no;2983;5433;932062935
Mirje;PROPN;O;2;no;352;5433;932062935
Mändla;PROPN;O;2;no;1163;5433;932062935
laupäev;NOUN;O;4;no;140393;5433;932062935
veel;ADV;O;8;yes;1875606;5433;932062935
tulema;VERB;O;12;yes;3338518;5433;932062935
mitu;DET;O;5;yes;814408;5433;932062935
muusik;NOUN;O;13;no;52021;5433;932062935
muusikakriitik;NOUN;O;1;no;782;5433;932062935
rääkima;VERB;O;8;no;1111753;5433;932062935
lähemalt;ADV;O;2;no;87022;5433;932062935
milline;ADJ;O;3;yes;639709;5433;932062935
tänavune;ADJ;O;3;no;60961;5433;932062935
muusikafestival;NOUN;O;2;no;4553;5433;932062935
toimunud;ADJ;O;1;no;241;5433;932062935
esmalt;ADV;O;2;no;66683;5433;932062935
Iren;PROPN;O;1;no;220;5433;932062935
lill;NOUN;O;3;no;59443;5433;932062935
kes;PRON;O;35;yes;3572036;5433;932062935
kõnelema;VERB;O;3;no;55963;5433;932062935
barokkmuusika;NOUN;O;14;no;408;5433;932062935
festival;NOUN;O;20;no;104618;5433;932062935
laiemalt;ADV;O;1;no;28520;5433;932062935
avakontsert;NOUN;O;2;no;2234;5433;932062935
püha;ADJ;O;2;no;89612;5433;932062935
linn;NOUN;O;2;no;624130;5433;932062935
Jeruusalemm;PROPN;O;3;no;8869;5433;932062935
kõigepealt;ADV;O;1;yes;78956;5433;932062935
tahtma;VERB;O;7;no;1254286;5433;932062935
avaldama;VERB;O;1;no;239828;5433;932062935
tunnustus;NOUN;O;1;no;39724;5433;932062935
Andres;PROPN;O;6;no;69897;5433;932062935
Mustonen;PROPN;O;9;no;1707;5433;932062935
nii;ADV;O;28;yes;3430987;5433;932062935
kaua;ADV;O;1;no;149779;5433;932062935
järjest;ADV;O;2;no;131504;5433;932062935
juba;ADV;O;11;yes;1850492;5433;932062935
suutma;VERB;O;4;no;607518;5433;932062935
selline;DET;O;13;yes;1661084;5433;932062935
elu;NOUN;O;2;no;946740;5433;932062935
hoidma;VERB;O;1;no;581451;5433;932062935
ju;ADV;O;11;yes;845501;5433;932062935
20;NUM;O;2;no;0;5433;932062935
teinekord;ADV;O;4;no;30391;5433;932062935
ise;ADV;O;7;yes;3509459;5433;932062935
korraldaja;NOUN;O;4;no;87906;5433;932062935
teadma;VERB;O;4;no;1482699;5433;932062935
tähendama;VERB;O;7;no;444609;5433;932062935
üks;DET;O;20;yes;3226979;5433;932062935
ülesehitamine;NOUN;O;1;no;6423;5433;932062935
järjepidevus;NOUN;O;1;no;12181;5433;932062935
hoidmine;NOUN;O;1;no;58624;5433;932062935
see;PRON;O;112;yes;18818291;5433;932062935
tõesti;ADV;O;8;yes;299939;5433;932062935
päris;ADV;O;4;yes;459040;5433;932062935
keeruline;ADJ;O;2;no;172672;5433;932062935
nüüdne;ADJ;O;1;no;81355;5433;932062935
kestma;VERB;O;1;no;162444;5433;932062935
aastakümme;NOUN;O;2;no;44167;5433;932062935
võima;AUX;O;19;yes;3045900;5433;932062935
ütlema;VERB;O;23;no;1762423;5433;932062935
sest;SCONJ;O;12;yes;1380142;5433;932062935
mina;PRON;O;59;yes;11780658;5433;932062935
muidugi;ADV;O;13;yes;424562;5433;932062935
väiks;NOUN;O;1;no;15;5433;932062935
arvestama;VERB;O;1;no;351625;5433;932062935
no;INTJ;O;2;no;315405;5433;932062935
mainima;VERB;O;3;no;100863;5433;932062935
jätma;VERB;O;2;no;517566;5433;932062935
ükskõik;ADV;O;2;yes;73722;5433;932062935
kontekst;NOUN;O;4;no;59629;5433;932062935
maailm;NOUN;O;7;no;664447;5433;932062935
sõõria;ADV;O;1;no;0;5433;932062935
lai;ADJ;O;1;no;107827;5433;932062935
pisike;ADJ;O;2;no;92737;5433;932062935
seal;ADV;O;12;yes;911658;5433;932062935
sees;ADV;O;1;yes;220171;5433;932062935
täiesti;ADV;O;2;yes;326019;5433;932062935
omamoodi;ADV;O;2;no;31912;5433;932062935
nähtus;NOUN;O;2;no;48333;5433;932062935
teine;DET;O;7;yes;2482902;5433;932062935
pühendatud;ADJ;O;1;no;14;5433;932062935
muusikafestiv;NOUN;O;1;no;0;5433;932062935
aga;CCONJ;O;22;yes;4543343;5433;932062935
korraldatud;ADJ;O;1;no;49560;5433;932062935
eristuma;VERB;O;1;no;10832;5433;932062935
poolest;ADP;O;3;yes;112711;5433;932062935
tema;PRON;O;89;yes;9154483;5433;932062935
püüdma;VERB;O;2;no;287450;5433;932062935
piir;NOUN;O;2;no;207848;5433;932062935
alati;ADV;O;3;yes;548446;5433;932062935
oma;PRON;O;28;yes;4535142;5433;932062935
ordama;VERB;O;1;no;0;5433;932062935
nagu;SCONJ;O;17;yes;1699877;5433;932062935
ise;PRON;O;23;yes;3509459;5433;932062935
ülesehitus;NOUN;O;3;no;17390;5433;932062935
printsiip;NOUN;O;1;no;15240;5433;932062935
pigem;ADV;O;4;yes;327626;5433;932062935
