lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
olema;VERB;O;16;yes;44175173;5503;932062935
õhtu;NOUN;O;8;no;322860;5503;932062935
juba;ADV;O;18;yes;1850492;5503;932062935
olema;AUX;O;285;yes;44175173;5503;932062935
hämar;ADJ;O;1;no;12208;5503;932062935
ja;CCONJ;O;221;yes;29978049;5503;932062935
kaminatuli;ADV;O;1;no;465;5503;932062935
mõnusalt;ADV;O;1;no;36909;5503;932062935
soe;ADJ;O;2;no;207519;5503;932062935
.;PUNCT;O;256;no;0;5503;932062935
kolmekesi;ADV;O;1;no;6094;5503;932062935
riiklik;ADJ;O;2;no;144862;5503;932062935
akadeemiline;ADJ;O;2;no;32244;5503;932062935
teater;NOUN;O;15;no;115072;5503;932062935
Vanemuine;PROPN;O;4;no;21300;5503;932062935
,;PUNCT;O;537;no;0;5503;932062935
näitleja;NOUN;O;10;no;85171;5503;932062935
Endel;PROPN;O;5;no;6410;5503;932062935
Ani;PROPN;O;5;no;905;5503;932062935
Elmar;PROPN;O;8;no;9907;5503;932062935
Salulaht;PROPN;O;3;no;14;5503;932062935
mina;PRON;O;139;yes;11780658;5503;932062935
kasutama;VERB;O;2;no;1455497;5503;932062935
mags;NOUN;O;1;no;22;5503;932062935
tofoma;VERB;O;1;no;0;5503;932062935
helilint;NOUN;O;1;no;263;5503;932062935
repertuaar;NOUN;O;1;no;11754;5503;932062935
nikerdama;VERB;O;1;no;3617;5503;932062935
puutükk;NOUN;O;3;no;672;5503;932062935
kallal;ADP;O;2;yes;34042;5503;932062935
nurk;NOUN;O;1;no;96997;5503;932062935
sületäis;NOUN;O;3;no;807;5503;932062935
halge;ADJ;O;1;no;0;5503;932062935
kamin;NOUN;O;2;no;14350;5503;932062935
värvima;VERB;O;1;no;30689;5503;932062935
sõrmitsema;VERB;O;1;no;420;5503;932062935
nii;ADV;O;43;yes;3430987;5503;932062935
algama;VERB;O;7;no;404474;5503;932062935
õhtumees;NOUN;O;2;no;0;5503;932062935
mitu;DET;O;3;yes;814408;5503;932062935
tahu;NOUN;O;1;no;0;5503;932062935
vast;ADV;O;6;no;70936;5503;932062935
alustama;VERB;O;2;no;424959;5503;932062935
kõigepealt;ADV;O;1;yes;78956;5503;932062935
mis;PRON;O;33;yes;9028438;5503;932062935
sina;PRON;O;59;yes;3743020;5503;932062935
ühendama;VERB;O;3;no;101296;5503;932062935
?;PUNCT;O;24;no;0;5503;932062935
kust;ADV;O;1;yes;187285;5503;932062935
tekkima;VERB;O;3;no;521616;5503;932062935
sõprus;NOUN;O;1;no;20180;5503;932062935
neelama;VERB;O;1;no;16769;5503;932062935
üks;DET;O;40;yes;3226979;5503;932062935
maja;NOUN;O;5;no;415392;5503;932062935
val;NOUN;O;1;no;934;5503;932062935
töötama;VERB;O;2;no;495634;5503;932062935
see;PRON;O;118;yes;18818291;5503;932062935
kindlasti;ADV;O;1;no;602222;5503;932062935
palju;ADV;O;18;yes;2032422;5503;932062935
aasta;NOUN;O;6;no;4045959;5503;932062935
veel;ADV;O;12;yes;1875606;5503;932062935
rahvas;NOUN;O;3;no;291924;5503;932062935
aga;CCONJ;O;38;yes;4543343;5503;932062935
siis;ADV;O;118;yes;4824773;5503;932062935
rohkem;ADV;O;3;yes;1093000;5503;932062935
just;ADV;O;4;yes;809252;5503;932062935
et;SCONJ;O;79;yes;12213661;5503;932062935
korter;NOUN;O;2;no;187901;5503;932062935
kõige;ADV;O;6;yes;1010725;5503;932062935
üks;PRON;O;3;yes;3226979;5503;932062935
ehitama;VERB;O;1;no;248416;5503;932062935
see;DET;O;73;yes;18818291;5503;932062935
ütlema;VERB;O;28;no;1762423;5503;932062935
elamine;NOUN;O;1;no;44734;5503;932062935
51.;ADJ;O;1;no;0;5503;932062935
sügis;NOUN;O;1;no;134065;5503;932062935
teine;DET;O;3;yes;2482902;5503;932062935
suvi;NOUN;O;1;no;261885;5503;932062935
saama;AUX;O;17;yes;7285093;5503;932062935
valmis;ADJ;O;6;no;313140;5503;932062935
