lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
Antsu;PROPN;O;6;no;0;3327;932062935
mõttepilt;NOUN;O;1;no;170;3327;932062935
tekkima;VERB;O;2;no;521616;3327;932062935
seen;NOUN;O;2;no;36306;3327;932062935
taanieline;ADJ;O;1;no;0;3327;932062935
kaheksa;NUM;O;1;no;101270;3327;932062935
aastane;ADJ;O;1;no;91693;3327;932062935
.;PUNCT;O;237;no;0;3327;932062935
tume;ADJ;O;2;no;52162;3327;932062935
kohev;ADJ;O;1;no;7506;3327;932062935
juus;NOUN;O;2;no;159472;3327;932062935
silm;NOUN;O;8;no;537359;3327;932062935
Signe;PROPN;O;20;no;7847;3327;932062935
ütlema;VERB;O;14;no;1762423;3327;932062935
tema;PRON;O;150;yes;9154483;3327;932062935
,;PUNCT;O;241;no;0;3327;932062935
Daniil;PROPN;O;2;no;2503;3327;932062935
kutsustanielne;ADJ;O;1;no;0;3327;932062935
ning;CCONJ;O;15;yes;5766748;3327;932062935
pois;NOUN;O;1;no;0;3327;932062935
reageerima;VERB;O;2;no;58637;3327;932062935
tuju;NOUN;O;1;no;48025;3327;932062935
järgi;ADP;O;2;yes;472793;3327;932062935
kord;ADV;O;2;no;1304710;3327;932062935
üks;DET;O;5;yes;3226979;3327;932062935
teine;PRON;O;4;yes;2482902;3327;932062935
laskma;VERB;O;5;no;478673;3327;932062935
ise;PRON;O;17;yes;3509459;3327;932062935
vahel;ADV;O;1;yes;555453;3327;932062935
mitu;DET;O;2;yes;814408;3327;932062935
kord;NOUN;O;4;no;1304710;3327;932062935
Daniilina;PROPN;O;1;no;0;3327;932062935
hõikama;VERB;O;1;no;9293;3327;932062935
enne;ADV;O;5;yes;841805;3327;932062935
kui;SCONJ;O;35;yes;8878634;3327;932062935
siis;ADV;O;21;yes;4824773;3327;932062935
pea;NOUN;O;10;yes;490501;3327;932062935
tõstma;VERB;O;2;no;229248;3327;932062935
ja;CCONJ;O;66;yes;29978049;3327;932062935
otsa;ADV;O;2;yes;138606;3327;932062935
vaatama;VERB;O;13;no;1204574;3327;932062935
siin;NOUN;O;2;yes;842300;3327;932062935
pidama;VERB;O;4;yes;3575612;3327;932062935
see;PRON;O;50;yes;18818291;3327;932062935
naljakas;ADJ;O;1;no;47995;3327;932062935
noomimalt;ADV;O;1;no;0;3327;932062935
kuidas;ADV;O;12;yes;1317035;3327;932062935
kulm;NOUN;O;2;no;21062;3327;932062935
kortsu;ADV;O;2;no;0;3327;932062935
tõmbama;VERB;O;3;no;194731;3327;932062935
?;PUNCT;O;11;no;0;3327;932062935
nimi;NOUN;O;3;no;536165;3327;932062935
ei;AUX;O;23;yes;10355923;3327;932062935
olema;AUX;O;121;yes;44175173;3327;932062935
mängimine;NOUN;O;1;no;47460;3327;932062935
ants;NOUN;O;3;no;1474;3327;932062935
ägestuma;VERB;O;1;no;635;3327;932062935
naine;NOUN;O;23;no;822988;3327;932062935
ära;ADV;O;11;yes;1430862;3327;932062935
Taaniel;PROPN;O;7;no;1420;3327;932062935
alla;ADV;O;1;yes;632630;3327;932062935
ega;CCONJ;O;4;yes;707621;3327;932062935
kostma;VERB;O;2;no;27507;3327;932062935
miski;PRON;O;14;yes;1421694;3327;932062935
kuid;CCONJ;O;4;yes;1732128;3327;932062935
näima;VERB;O;1;no;85993;3327;932062935
selgelt;ADV;O;2;no;90806;3327;932062935
et;SCONJ;O;31;yes;12213661;3327;932062935
poiss;NOUN;O;3;no;215623;3327;932062935
muigama;VERB;O;2;no;19094;3327;932062935
omaette;ADV;O;2;yes;57078;3327;932062935
öeldu;NOUN;O;1;no;8405;3327;932062935
liiga;ADV;O;4;yes;474419;3327;932062935
tühine;ADJ;O;2;no;13396;3327;932062935
see;DET;O;11;yes;18818291;3327;932062935
vastus;NOUN;O;2;no;294600;3327;932062935
raiskama;VERB;O;1;no;22461;3327;932062935
veri;NOUN;O;3;no;66638;3327;932062935
tõusma;VERB;O;3;no;219137;3327;932062935
taha;ADP;O;2;yes;99739;3327;932062935
hetk;NOUN;O;4;no;667812;3327;932062935
kõrval;ADP;O;4;yes;166126;3327;932062935
tõukama;VERB;O;1;no;12425;3327;932062935
vastu;ADV;O;6;yes;1054024;3327;932062935
lükkama;VERB;O;2;no;118236;3327;932062935
külili;ADV;O;1;no;3909;3327;932062935
legomaja;NOUN;O;1;no;25;3327;932062935
peale;ADP;O;8;yes;1209468;3327;932062935
mis;PRON;O;29;yes;9028438;3327;932062935
ehitama;VERB;O;2;no;248416;3327;932062935
hääl;NOUN;O;4;no;194777;3327;932062935
nii;ADV;O;7;yes;3430987;3327;932062935
vaoshoitud;VERB;O;1;no;1996;3327;932062935
värisema;VERB;O;2;no;13910;3327;932062935
oma;PRON;O;13;yes;4535142;3327;932062935
emme;NOUN;O;1;no;14357;3327;932062935
rääkima;VERB;O;5;no;1111753;3327;932062935
auto;NOUN;O;2;no;788439;3327;932062935
kõikuma;VERB;O;1;no;14857;3327;932062935
pikiroobane;ADJ;O;1;no;0;3327;932062935
seanss;NOUN;O;1;no;11446;3327;932062935
mõtlema;VERB;O;8;no;868014;3327;932062935
instinkt;NOUN;O;1;no;4912;3327;932062935
käskima;VERB;O;1;no;24562;3327;932062935
noor;ADJ;O;1;no;546822;3327;932062935
Daniel;PROPN;O;6;no;19932;3327;932062935
tõrjuma;VERB;O;1;no;22342;3327;932062935
harjuma;VERB;O;2;no;67303;3327;932062935
laps;NOUN;O;7;no;1505088;3327;932062935
mööda;ADV;O;2;yes;208450;3327;932062935
sama;DET;O;2;yes;1115714;3327;932062935
aeg;NOUN;O;10;no;2435622;3327;932062935
põrand;NOUN;O;2;no;76168;3327;932062935
või;CCONJ;O;13;yes;4113697;3327;932062935
aken;NOUN;O;3;no;143654;3327;932062935
aga;ADV;O;5;yes;4543343;3327;932062935
kõige;ADV;O;3;yes;1010725;3327;932062935
keerulisem;ADJ;O;1;no;45427;3327;932062935
ainuüksi;ADV;O;2;no;25805;3327;932062935
mõte;NOUN;O;5;no;596277;3327;932062935
Asimine;PROPN;O;1;no;0;3327;932062935
õlg;NOUN;O;7;no;58478;3327;932062935
patsutus;NOUN;O;1;no;257;3327;932062935
kallistamine;NOUN;O;1;no;1485;3327;932062935
loomulikult;ADV;O;1;no;169880;3327;932062935
karus;NOUN;O;1;no;715;3327;932062935
mehiselt;ADV;O;1;no;964;3327;932062935
alati;ADV;O;2;yes;548446;3327;932062935
füüsiliselt;ADV;O;1;no;25691;3327;932062935
hakkama;VERB;O;11;yes;1534193;3327;932062935
esimene;ADJ;O;6;no;1420248;3327;932062935
aasta;NOUN;O;8;no;4045959;3327;932062935
kool;NOUN;O;3;no;581408;3327;932062935
