lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
olema;AUX;O;257;yes;44175173;4929;932062935
Peeter;PROPN;O;3;no;68583;4929;932062935
Helme;PROPN;O;2;no;48917;4929;932062935
ning;CCONJ;O;5;yes;5766748;4929;932062935
algama;VERB;O;1;no;404474;4929;932062935
saatesari;NOUN;O;1;no;4481;4929;932062935
nii;ADV;O;29;yes;3430987;4929;932062935
tema;PRON;O;84;yes;9154483;4929;932062935
tapma;VERB;O;4;no;74950;4929;932062935
mina;PRON;O;49;yes;11780658;4929;932062935
Ferdinand;PROPN;O;7;no;3679;4929;932062935
üheksas;ADJ;O;1;no;14333;4929;932062935
ja;CCONJ;O;167;yes;29978049;4929;932062935
viimane;ADJ;O;3;no;960645;4929;932062935
saade;NOUN;O;10;no;133711;4929;932062935
.;PUNCT;O;229;no;0;4929;932062935
varasem;ADJ;O;1;no;124653;4929;932062935
kaheksa;NUM;O;2;no;101270;4929;932062935
jooksul;ADP;O;2;yes;563392;4929;932062935
läbi;ADV;O;6;yes;954312;4929;932062935
võtma;VERB;O;9;no;2139597;4929;932062935
elu;NOUN;O;4;no;946740;4929;932062935
olu;NOUN;O;1;no;47337;4929;932062935
enne;ADP;O;3;yes;841805;4929;932062935
sõda;NOUN;O;39;no;113932;4929;932062935
ajal;ADP;O;2;no;317252;4929;932062935
pärast;ADP;O;9;yes;1109488;4929;932062935
see;PRON;O;107;yes;18818291;4929;932062935
nüüd;ADV;O;17;yes;1119277;4929;932062935
tegelikult;ADV;O;4;no;475760;4929;932062935
aeg;NOUN;O;8;no;2435622;4929;932062935
rääkima;VERB;O;15;no;1111753;4929;932062935
,;PUNCT;O;393;no;0;4929;932062935
mis;PRON;O;68;yes;9028438;4929;932062935
juba;ADV;O;9;yes;1850492;4929;932062935
pealkiri;NOUN;O;5;no;91041;4929;932062935
kogu;DET;O;6;yes;810088;4929;932062935
olema;VERB;O;6;yes;44175173;4929;932062935
nimelt;ADV;O;8;no;163533;4929;932062935
kirjandus;NOUN;O;13;no;65262;4929;932062935
raamat;NOUN;O;16;no;510015;4929;932062935
ülemöödunud;ADJ;O;1;no;2022;4929;932062935
ütlema;VERB;O;17;no;1762423;4929;932062935
Eesti;PROPN;O;4;no;2594139;4929;932062935
diplomaat;NOUN;O;1;no;13696;4929;932062935
kool;NOUN;O;4;no;581408;4929;932062935
asedirektor;NOUN;O;1;no;1607;4929;932062935
Vahur;PROPN;O;1;no;10854;4929;932062935
Made;PROPN;O;1;no;2862;4929;932062935
et;SCONJ;O;114;yes;12213661;4929;932062935
esimene;ADJ;O;35;no;1420248;4929;932062935
maailmasõda;NOUN;O;25;no;40766;4929;932062935
20.;ADJ;O;1;no;0;4929;932062935
sajand;NOUN;O;4;no;175259;4929;932062935
Euroopa;PROPN;O;1;no;842639;4929;932062935
ajalugu;NOUN;O;2;no;210344;4929;932062935
kõige;ADV;O;3;yes;1010725;4929;932062935
olulisem;ADJ;O;1;no;100609;4929;932062935
sündmus;NOUN;O;6;no;155489;4929;932062935
pakkuma;VERB;O;1;no;862364;4929;932062935
peamurdmine;NOUN;O;1;no;826;4929;932062935
veel;ADV;O;14;yes;1875606;4929;932062935
palju;PRON;O;6;yes;2032422;4929;932062935
ajaloolane;NOUN;O;2;no;16273;4929;932062935
tegu;NOUN;O;4;no;296119;4929;932062935
tõesti;ADV;O;4;yes;299939;4929;932062935
sedavõrd;ADV;O;1;no;24242;4929;932062935
suur;ADJ;O;11;no;1616990;4929;932062935
maailm;NOUN;O;4;no;664447;4929;932062935
vist;ADV;O;4;yes;352175;4929;932062935
ka;ADV;O;47;yes;7941300;4929;932062935
inimene;NOUN;O;10;no;2519709;4929;932062935
või;CCONJ;O;31;yes;4113697;4929;932062935
vähemasti;ADV;O;2;no;16171;4929;932062935
kindlasti;ADV;O;5;no;602222;4929;932062935
lääs;NOUN;O;1;no;48294;4929;932062935
muutma;VERB;O;2;no;493755;4929;932062935
kinnitama;VERB;O;1;no;274341;4929;932062935
tõsiasi;NOUN;O;2;no;23604;4929;932062935
kuivõrd;ADV;O;2;yes;35966;4929;932062935
palju;ADV;O;14;yes;2032422;4929;932062935
käsitlema;VERB;O;4;no;110781;4929;932062935
ilukirjandus;NOUN;O;1;no;6960;4929;932062935
kui;CCONJ;O;3;yes;8878634;4929;932062935
ajalookirjandus;NOUN;O;1;no;400;4929;932062935
kirjutama;VERB;O;22;no;789966;4929;932062935
erinev;ADJ;O;3;no;934036;4929;932062935
tulema;VERB;O;13;yes;3338518;4929;932062935
nagunii;ADV;O;1;no;45006;4929;932062935
kolmas;ADJ;O;1;no;378836;4929;932062935
tsiteerima;ADJ;O;1;no;57777;4929;932062935
Ernst;PROPN;O;5;no;7298;4929;932062935
jünger;NOUN;O;3;no;7774;4929;932062935
selline;DET;O;41;yes;1661084;4929;932062935
maailmakirjandus;NOUN;O;2;no;1515;4929;932062935
suurkuju;NOUN;O;1;no;4095;4929;932062935
