lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;704;932062935
eeter;NOUN;O;1;no;25968;704;932062935
portaal;NOUN;O;1;no;49692;704;932062935
tehnolooga;NOUN;O;1;no;0;704;932062935
kommentaar;NOUN;O;1;no;207560;704;932062935
esitama;VERB;O;1;no;354189;704;932062935
Kristjan;PROPN;O;1;no;45695;704;932062935
Port;PROPN;O;1;no;7690;704;932062935
.;PUNCT;O;45;no;0;704;932062935
Euroopa;PROPN;O;3;no;842639;704;932062935
Liit;PROPN;O;2;no;231191;704;932062935
ühinema;VERB;O;1;no;27288;704;932062935
pidama;AUX;O;4;yes;3575612;704;932062935
Eesti;PROPN;O;1;no;2594139;704;932062935
ettevõtja;NOUN;O;1;no;135263;704;932062935
võitlema;VERB;O;1;no;91700;704;932062935
kiusatus;NOUN;O;1;no;9682;704;932062935
koguma;VERB;O;1;no;170697;704;932062935
voodi;NOUN;O;1;no;95332;704;932062935
alla;ADP;O;1;yes;632630;704;932062935
teatud;ADJ;O;1;no;159599;704;932062935
kaup;NOUN;O;2;no;165373;704;932062935
varu;NOUN;O;1;no;35192;704;932062935
,;PUNCT;O;33;no;0;704;932062935
mis;PRON;O;7;yes;9028438;704;932062935
olemasolu;NOUN;O;2;no;68706;704;932062935
olema;AUX;O;22;yes;44175173;704;932062935
rohkesti;ADV;O;1;no;11582;704;932062935
rõõm;NOUN;O;1;no;141032;704;932062935
sisenema;VERB;O;1;no;41430;704;932062935
suur;ADJ;O;3;no;1616990;704;932062935
ja;CCONJ;O;14;yes;29978049;704;932062935
rikas;ADJ;O;1;no;43131;704;932062935
majandusliit;NOUN;O;1;no;332;704;932062935
mitu;DET;O;2;yes;814408;704;932062935
põllumajandussaadus;NOUN;O;1;no;1709;704;932062935
eriti;ADV;O;1;no;605323;704;932062935
suhkur;NOUN;O;2;no;63276;704;932062935
avalikkus;NOUN;O;1;no;52100;704;932062935
tundma;VERB;O;1;no;633300;704;932062935
juhtum;NOUN;O;5;no;113474;704;932062935
magusaine;NOUN;O;1;no;2449;704;932062935
kaudu;ADP;O;1;yes;273892;704;932062935
kui;SCONJ;O;7;yes;8878634;704;932062935
rehepapp;NOUN;O;1;no;1221;704;932062935
tegija;NOUN;O;2;no;66766;704;932062935
jääma;VERB;O;3;no;1700272;704;932062935
inspektor;NOUN;O;1;no;8666;704;932062935
vahele;ADV;O;1;yes;149134;704;932062935
komisjon;NOUN;O;1;no;276161;704;932062935
määrama;VERB;O;1;no;153466;704;932062935
riik;NOUN;O;4;no;937782;704;932062935
trahv;NOUN;O;13;no;30884;704;932062935
45,7;NUM;O;1;no;0;704;932062935
miljon;NUM;O;4;no;326060;704;932062935
euro;NOUN;O;3;no;559773;704;932062935
maksma;VERB;O;1;no;520682;704;932062935
kolmveerand;NUM;O;1;no;6960;704;932062935
kuna;SCONJ;O;1;yes;974997;704;932062935
veerand;NUM;O;1;no;35140;704;932062935
lubama;VERB;O;1;no;305810;704;932062935
jätma;VERB;O;2;no;517566;704;932062935
kulu;NOUN;O;1;yes;138370;704;932062935
kate;NOUN;O;1;no;56634;704;932062935
võib-olla;ADV;O;1;yes;138681;704;932062935
see;PRON;O;6;yes;18818291;704;932062935
Brüssel;PROPN;O;1;no;27344;704;932062935
poolt;ADP;O;1;yes;608317;704;932062935
vaatama;VERB;O;1;no;1204574;704;932062935
vigane;ADJ;O;1;no;16486;704;932062935
mina;PRON;O;5;yes;11780658;704;932062935
oma;PRON;O;3;yes;4535142;704;932062935
kasutama;VERB;O;1;no;1455497;704;932062935
ilmselt;ADV;O;5;no;335183;704;932062935
osa;NOUN;O;2;no;998668;704;932062935
vaba;ADJ;O;1;no;244447;704;932062935
antud;ADJ;O;2;no;296495;704;932062935
vahend;NOUN;O;1;no;181655;704;932062935
advokaat;NOUN;O;1;no;28337;704;932062935
kes;PRON;O;2;yes;3572036;704;932062935
püüdma;VERB;O;2;no;287450;704;932062935
kõrgem;ADJ;O;1;no;140688;704;932062935
kohus;NOUN;O;1;no;176902;704;932062935
kogu;NOUN;O;1;yes;810088;704;932062935
tagasi;ADV;O;2;yes;880780;704;932062935
nõudma;VERB;O;3;no;245266;704;932062935
pikk;ADJ;O;2;no;395543;704;932062935
protsessimine;NOUN;O;1;no;258;704;932062935
erinev;ADJ;O;1;no;934036;704;932062935
kohtuinstants;NOUN;O;1;no;213;704;932062935
lõppema;VERB;O;1;no;160244;704;932062935
eelmine;ADJ;O;1;yes;441685;704;932062935
aasta;NOUN;O;3;no;4045959;704;932062935
jaoks;ADP;O;2;yes;839645;704;932062935
kaotus;NOUN;O;1;no;101051;704;932062935
see;DET;O;1;yes;18818291;704;932062935
suu;NOUN;O;1;no;113824;704;932062935
mõru;ADJ;O;1;no;5117;704;932062935
maitse;NOUN;O;1;no;133720;704;932062935
lugu;NOUN;O;1;no;453200;704;932062935
saama;VERB;O;2;yes;7285093;704;932062935
järgnev;ADJ;O;1;no;125183;704;932062935
võrdluspunkt;NOUN;O;1;no;225;704;932062935
kui;ADV;O;1;yes;8878634;704;932062935
tähtis;ADJ;O;1;no;159720;704;932062935
34,3;NUM;O;2;no;0;704;932062935
Eesti-suurus;NOUN;O;1;no;26;704;932062935
ühtlasi;ADV;O;1;yes;102141;704;932062935
ergutama;VERB;O;1;no;13447;704;932062935
juht;NOUN;O;2;no;823361;704;932062935
meenutama;VERB;O;3;no;149617;704;932062935
üks;DET;O;2;yes;3226979;704;932062935
karistus;NOUN;O;11;no;56745;704;932062935
soovima;VERB;O;1;no;580290;704;932062935
saavutama;VERB;O;1;no;218470;704;932062935
eesmärk;NOUN;O;2;no;595517;704;932062935
mitu;PRON;O;1;yes;814408;704;932062935
