lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;150469;3720;932062935
kuulama;VERB;O;1;no;202795;3720;932062935
keel;NOUN;O;57;no;560971;3720;932062935
sõnum;NOUN;O;3;no;111413;3720;932062935
kahekümnes;ADJ;O;1;no;3630;3720;932062935
saade;NOUN;O;3;no;133711;3720;932062935
.;PUNCT;O;149;no;0;3720;932062935
mina;PRON;O;90;yes;11780658;3720;932062935
mikrofon;NOUN;O;2;no;14830;3720;932062935
käima;VERB;O;1;no;1068258;3720;932062935
see;DET;O;81;yes;18818291;3720;932062935
nädal;NOUN;O;2;no;629821;3720;932062935
küla;NOUN;O;1;no;269054;3720;932062935
Tallinn;PROPN;O;3;no;819246;3720;932062935
Ülikool;PROPN;O;3;no;119670;3720;932062935
rakenduslingvistika;NOUN;O;2;no;716;3720;932062935
professor;NOUN;O;4;no;52194;3720;932062935
Krista;PROPN;O;5;no;15949;3720;932062935
kerge;ADJ;O;1;no;174126;3720;932062935
kes;PRON;O;10;yes;3572036;3720;932062935
arenema;VERB;O;1;no;62505;3720;932062935
huvipakkuv;ADJ;O;1;no;7384;3720;932062935
vestlus;NOUN;O;4;no;57622;3720;932062935
hajumine;NOUN;O;5;no;1647;3720;932062935
ja;CCONJ;O;109;yes;29978049;3720;932062935
vajadus;NOUN;O;3;no;372963;3720;932062935
emakeel;NOUN;O;4;no;21681;3720;932062935
senine;ADJ;O;3;no;107823;3720;932062935
enam;ADV;O;7;yes;916792;3720;932062935
kaitsma;VERB;O;1;no;177595;3720;932062935
korraldama;VERB;O;2;no;238111;3720;932062935
olema;AUX;O;196;yes;44175173;3720;932062935
jõudma;VERB;O;6;no;869599;3720;932062935
aeg;NOUN;O;9;no;2435622;3720;932062935
,;PUNCT;O;304;no;0;3720;932062935
kui;SCONJ;O;30;yes;8878634;3720;932062935
eesti;ADJ;O;11;no;457012;3720;932062935
keeleruum;NOUN;O;1;no;1004;3720;932062935
kujunema;VERB;O;2;no;109268;3720;932062935
välja;ADV;O;6;yes;1817185;3720;932062935
rühm;NOUN;O;3;no;100150;3720;932062935
teadlane;NOUN;O;4;no;100968;3720;932062935
kasutama;VERB;O;1;no;1455497;3720;932062935
