Diversity,Highest Average Score
0.0,0.31477627707116873
1.0,0.3151466474415391
2.0,0.3151466474415391
3.0,0.3151466474415391
4.0,0.3168415659895278
5.0,0.34191723608158076
6.0,0.349391134016005
7.0,0.3546201306528964
8.0,0.33824465948472654
9.0,0.33685674638590013
10.0,0.3352432241868516
