Diversity,Average Score
diversity_6,0.33170453101313957
diversity_7,0.3286684502235185
diversity_5,0.3269711891873199
diversity_8,0.32584903846275826
diversity_9,0.324509013623837
diversity_10,0.3160010311055633
diversity_4,0.3153453610373116
diversity_3,0.31084048688595184
diversity_0,0.3105744478933477
diversity_2,0.3103814842973196
diversity_1,0.31020153884568796
