Diversity,Model,Score
diversity_2,MiniLM-L12_multi,0.2544359202984074
diversity_0,MiniLM-L12_multi,0.2544359202984074
diversity_1,MiniLM-L12_multi,0.2544359202984074
diversity_3,MiniLM-L12_multi,0.25400856987105697
diversity_4,MiniLM-L12_multi,0.25320135239717284
diversity_5,MiniLM-L12_multi,0.24786151809242626
diversity_1,LaBSE,0.2400522912759755
diversity_0,LaBSE,0.2400522912759755
diversity_2,LaBSE,0.23972801678503433
diversity_3,LaBSE,0.23697236908163122
diversity_1,multi_e5,0.22851419429670203
diversity_2,multi_e5,0.22851419429670203
diversity_0,multi_e5,0.22805123133373909
diversity_3,multi_e5,0.22762388090638863
diversity_4,multi_e5,0.22428639277723386
diversity_4,LaBSE,0.22146777134019138
diversity_6,MiniLM-L12_multi,0.21853576465960367
diversity_7,MiniLM-L12_multi,0.21633233594559703
diversity_5,multi_e5,0.2139457354650853
diversity_4,MiniLM_multi,0.20917860030501928
diversity_8,MiniLM-L12_multi,0.20915060775329092
diversity_2,MiniLM_multi,0.2090940686086455
diversity_1,MiniLM_multi,0.2090940686086455
diversity_3,MiniLM_multi,0.20869724321182012
diversity_0,MiniLM_multi,0.20866671818129506
diversity_6,multi_e5,0.20732194827112269
diversity_9,MiniLM-L12_multi,0.2067221460265836
diversity_5,MiniLM_multi,0.2047520163301897
diversity_10,MiniLM-L12_multi,0.20356039987799532
diversity_5,LaBSE,0.19899997987239992
diversity_8,multi_e5,0.197715600676127
diversity_7,multi_e5,0.19717141719076703
diversity_6,MiniLM_multi,0.19557106537730892
diversity_9,LaBSE,0.19471348964550717
diversity_6,LaBSE,0.1939793942202353
diversity_8,LaBSE,0.19374305315713983
diversity_7,LaBSE,0.19191171864198178
diversity_10,LaBSE,0.19106846751364293
diversity_7,MiniLM_multi,0.18974340611324614
diversity_10,multi_e5,0.18669666923394992
diversity_8,MiniLM_multi,0.18600729143195605
diversity_9,multi_e5,0.18492901226453856
diversity_9,MiniLM_multi,0.18471849462600237
diversity_4,EstBERT,0.181872082996696
diversity_0,EstBERT,0.18140912003373305
diversity_3,EstBERT,0.18140912003373305
diversity_10,MiniLM_multi,0.18121901084143086
diversity_1,EstBERT,0.18098176960638263
diversity_2,EstBERT,0.18098176960638263
diversity_5,EstBERT,0.1781112969990679
diversity_6,EstBERT,0.16939897107440965
diversity_7,EstBERT,0.157344946395385
diversity_0,est-roberta,0.15211833349733245
diversity_2,est-roberta,0.15211833349733245
diversity_1,est-roberta,0.15211833349733245
diversity_3,est-roberta,0.15180969152202384
diversity_7,est-roberta,0.15103415022274672
diversity_4,est-roberta,0.15056390027623257
diversity_8,EstBERT,0.14983836298529282
diversity_5,est-roberta,0.1497781659488316
diversity_6,est-roberta,0.14867064311581857
diversity_8,est-roberta,0.14815723238749554
diversity_10,EstBERT,0.1452026833627711
diversity_10,bertMulti,0.14494739284432268
diversity_9,EstBERT,0.14436371547555757
diversity_9,bertMulti,0.14081023240891663
diversity_9,est-roberta,0.14002902798478134
diversity_10,est-roberta,0.1345519950322582
diversity_6,xml_roberta,0.13323004529583476
diversity_7,xml_roberta,0.13216452309873364
diversity_8,bertMulti,0.13200872965565946
diversity_2,xml_roberta,0.131455893521683
diversity_5,xml_roberta,0.13115702085438927
diversity_8,xml_roberta,0.1305363729837414
diversity_4,xml_roberta,0.1304973101946786
diversity_9,xml_roberta,0.1302615688405162
diversity_3,xml_roberta,0.13001029720766563
diversity_10,xml_roberta,0.12999275383485911
diversity_1,xml_roberta,0.12995474165211007
diversity_0,xml_roberta,0.12748785952514022
diversity_7,bertMulti,0.12625859528710406
diversity_6,bertMulti,0.1182876916732696
diversity_0,bertMulti,0.11671102248953126
diversity_5,bertMulti,0.11671102248953126
diversity_3,bertMulti,0.1162480595265683
diversity_2,bertMulti,0.1162480595265683
diversity_4,bertMulti,0.1162480595265683
diversity_1,bertMulti,0.1162480595265683
diversity_10,distilbertMulti,0.08082758185609062
diversity_8,distilbertMulti,0.08048217596243912
diversity_6,distilbertMulti,0.08042519590545906
diversity_2,distilbertMulti,0.08013252561278877
diversity_1,distilbertMulti,0.08013252561278877
diversity_3,distilbertMulti,0.08013252561278877
diversity_4,distilbertMulti,0.08013252561278877
diversity_5,distilbertMulti,0.08013252561278877
diversity_0,distilbertMulti,0.07970517518543835
diversity_7,distilbertMulti,0.0796847277965699
diversity_9,distilbertMulti,0.07914629579322562
