Diversity,Average Score
diversity_2,0.17696764241706048
diversity_1,0.17683687826387917
diversity_0,0.17651529686895473
diversity_3,0.1763235285526307
diversity_4,0.1741608883807313
diversity_5,0.16904992018496776
diversity_6,0.16282452439922912
diversity_7,0.16018286896579237
diversity_8,0.158626602999238
diversity_9,0.15618822034062546
diversity_10,0.15534077271081342
