EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,2,6,2,2,5,6,3,4,15,lübeck; kelder; ivar; kaupmees; rõdu; suurgilt; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis; kontsert
2,2,6,2,2,4,6,3,5,15,lübeck; kelder; ivar; kaupmees; suurgilt; rõdu; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis; kontsert
2,2,5,2,2,4,5,2,5,15,lübeck; kelder; ivar; kaupmees; rõdu; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis; kontsert
3,2,3,2,2,5,4,2,5,15,lübeck; kelder; ivar; kaupmees; rõdu; leimus; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis
3,2,4,3,2,4,3,4,5,15,lübeck; kelder; rõdu; kaupmees; ivar; leimus; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis; muusik
2,2,4,4,2,2,4,3,5,15,lübeck; kelder; rõdu; ivar; suurgilt; kaupmees; leimus; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis
3,1,2,4,3,3,4,1,4,15,lübeck; kelder; ivar; rõdu; suurgilt; leimus; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis
2,1,3,4,5,3,2,1,4,15,lübeck; kelder; ivar; rõdu; suurgilt; ekspositsioon; erakogu; hoone; ajaloomuuseum; tõnis; muusik
2,1,7,2,6,2,3,2,4,15,lübeck; kelder; ivar; rõdu; suurgilt; leimus; ekspositsioon; erakogu; ajaloomuuseum; muusik
2,1,2,2,4,1,3,1,5,15,lübeck; kelder; ivar; rõdu; suurgilt; leimus; ekspositsioon; erakogu; ajaloomuuseum; muusik; kontsert
2,1,3,2,3,2,3,2,4,15,lübeck; kelder; ivar; rõdu; suurgilt; leimus; ekspositsioon; erakogu; ajaloomuuseum; muusik; kontsert
