EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,3,8,2,3,4,5,5,4,18,eesti; isis; koolitulistamine; konverents; ülikool; kontsert; nädal; jarmuk; usuäärmuslus; hindper; restoran; laager
2,3,9,2,3,4,5,5,4,18,eesti; isis; koolitulistamine; konverents; ülikool; kontsert; nädal; jarmuk; usuäärmuslus; hindper; restoran; laager
2,3,9,2,3,4,6,5,4,18,eesti; isis; koolitulistamine; konverents; ülikool; kontsert; nädal; jarmuk; usuäärmuslus; hindper; restoran; laager
2,3,7,2,3,6,6,4,5,18,eesti; isis; koolitulistamine; konverents; ülikool; kontsert; nädal; jarmuk; usuäärmuslus; hindper; restoran; laager
2,3,5,2,5,6,4,4,5,18,eesti; hans; isis; koolitulistamine; konverents; ülikool; kontsert; nädal; jarmuk; usuäärmuslus; hindper; restoran; laager
2,3,5,2,5,6,2,4,5,18,eesti; hans; isis; koolitulistamine; konverents; ülikool; kontsert; nädal; jarmuk; usuäärmuslus; hindper; restoran; laager
4,2,4,3,5,3,1,2,5,18,hans; eesti; isis; koolitulistamine; konverents; ülikool; usuäärmuslus; hindper; restoran; laager
3,1,1,5,6,3,2,2,5,18,eesti; hans; isis; koolitulistamine; konverents; ülikool; kontsert; nädal; hindper; restoran; laager
2,2,3,4,5,4,3,4,6,18,hans; eesti; isis; ülikool; konverents; nädal; laager; usuäärmuslus; hindper; restoran; kontsert
2,1,3,4,5,5,2,2,6,18,eesti; hans; isis; koolitulistamine; ülikool; konverents; kontsert; restoran; usuäärmuslus; hindper; jarmuk; laager
2,1,3,4,6,5,3,4,5,18,eesti; hans; isis; koolitulistamine; ülikool; konverents; nädal; laager; usuäärmuslus; hindper; restoran; kontsert
